Counter,EMG0L,EMG1L,EMG2L,EMG3L,EMG4L,EMG5L,EMG6L,EMG7L,AXL,AYL,AZL,GXL,GYL,GZL,ORL,OPL,OYL,EMG0R,EMG1R,EMG2R,EMG3R,EMG4R,EMG5R,EMG6R,EMG7R,AXR,AYR,AZR,GXR,GYR,GZR,ORR,OPR,OYR
1,0,0,0,0,0,0,0,0,-0.543457,-0.556152,0.695801,-2.375,-0.6875,-0.125,70,121,80,0,0,0,0,0,0,0,0,-0.52832,0.45459,0.745117,0.875,-0.4375,0.0625,105,120,179
2,0,0,0,0,0,0,0,0,-0.542969,-0.543457,0.705078,-4.3125,-3.5625,1.5625,70,121,81,0,0,0,0,0,0,0,0,-0.524902,0.456055,0.746582,-0.375,-0.4375,0.125,105,120,179
3,8,33,5,25,7,-1,1,5,-0.653809,-0.525391,0.649902,-49.75,-36.6875,-26.1875,69,120,81,-4,-8,-22,13,4,5,4,1,-0.528809,0.459473,0.750977,1.5,-1.125,0.375,105,120,179
4,-19,-12,-5,4,-45,-51,-16,-3,-0.648438,-0.541504,0.575684,-87.875,-50.0625,-43.75,68,118,81,3,-1,-7,-43,-2,1,1,2,-0.598633,0.407227,0.711914,6.875,0.125,-11.875,105,121,179
5,8,8,4,15,-36,5,3,0,-0.23584,-1.0459,0.841309,-40.8125,-119.375,-125.125,64,107,81,-2,-20,-16,-13,-14,6,-11,1,-0.678223,0.490234,0.82373,40.1875,-40,13.0625,106,120,178
6,-4,-4,3,31,13,13,6,-3,-0.121582,-0.810059,0.765137,1.875,-123.625,-141.875,64,100,81,5,3,7,9,18,23,2,5,-0.699219,0.803711,0.705078,45.1875,-73.375,31.6875,107,118,178
7,-22,-23,-20,20,-8,-6,-5,-1,0.123047,-0.748047,0.651367,-74.3125,-112,-178.75,63,92,81,1,6,5,-37,-14,-3,21,2,-0.500488,0.492676,0.924805,-59.8125,-96.5625,89.625,106,111,178
8,-11,-16,-49,-26,-1,-4,-6,-9,0.283691,-0.927246,0.485352,-49.4375,-76.375,-166.625,61,80,80,2,6,1,-5,-11,100,23,10,-0.175293,0.637207,0.938965,-45.5,-128.25,135.625,105,104,179
9,-3,-7,11,-9,11,11,6,-2,0.323242,-0.778809,0.401367,1.375,-43.0625,-132.5,61,74,79,12,-10,-1,-12,3,41,17,4,0.0371094,0.554688,0.945312,-78.9375,-137.062,161.625,104,92,1
10,-10,-7,-41,-18,-4,-16,-13,-6,0.256836,-0.745605,0.364746,-34.6875,23.875,-81,61,69,78,1,13,5,5,5,18,82,-3,0.275391,0.43457,0.87207,12.5625,-127.562,209.375,103,80,4
11,10,-7,-30,-13,-3,5,2,-3,0.0717773,-0.80127,0.450684,-0.1875,79.5625,-57.8125,61,69,75,-11,-3,-3,6,2,-14,-32,-1,0.722168,0.311523,0.831055,-5,-90.1875,233.5,103,72,7
12,-24,0,-4,-9,-14,-6,-1,-5,0.178223,-0.684082,0.534668,-7,81.875,-60.875,62,69,73,1,-3,-10,-2,-2,-5,58,7,0.701172,0.169922,0.950195,-112.875,-79.6875,192.5,99,62,13
13,-7,6,-11,1,6,10,2,-2,0.264648,-0.759766,0.708984,-8.375,32.0625,-34.6875,62,69,71,-14,2,-4,-2,-5,5,26,-8,0.59375,-0.14209,0.871094,-145.25,-64.8125,123.25,94,58,15
14,-8,8,-5,13,9,8,3,-4,0.32959,-0.711426,0.778809,2.0625,-19.75,-20.1875,63,69,70,-2,0,8,1,0,4,-6,-6,0.329102,-0.0151367,0.874023,-82.5,-28.625,9.5625,90,56,17
15,7,-22,-2,-2,-4,-4,-6,0,0.417969,-0.758789,0.646973,1.8125,-86.5,-11.5,62,66,72,-4,-4,-7,-5,-2,3,7,0,0.263672,-0.104492,0.70752,-69.8125,21.5,-67.5,89,57,16
16,-4,16,13,4,-9,-7,-4,-5,0.514648,-0.702637,0.47168,37.625,-117.375,3.25,62,62,75,-1,3,-1,6,5,1,-6,-8,0.050293,-0.0107422,0.70166,-40.875,61.125,-111.312,90,59,14
