Counter,EMG0L,EMG1L,EMG2L,EMG3L,EMG4L,EMG5L,EMG6L,EMG7L,AXL,AYL,AZL,GXL,GYL,GZL,ORL,OPL,OYL,EMG0R,EMG1R,EMG2R,EMG3R,EMG4R,EMG5R,EMG6R,EMG7R,AXR,AYR,AZR,GXR,GYR,GZR,ORR,OPR,OYR
1,0,0,0,0,0,0,0,0,-0.679688,-0.195801,0.8125,-15.75,5.125,-4.6875,79,129,90,0,0,0,0,0,0,0,0,-0.536133,0.0893555,0.868652,0.4375,0.6875,0.6875,93,121,80
2,0,0,0,0,0,0,0,0,-0.717285,-0.145996,0.86377,-35.875,2.25,-14.875,78,129,90,-2,-2,-1,-1,-2,-2,-1,-1,-0.539551,0.09375,0.875488,-0.0625,0.5,0.5625,93,121,80
3,-3,-3,4,6,-8,4,-1,-2,-0.6875,-0.34375,0.699219,31.75,-57,-36.375,77,124,89,-2,-7,-5,0,1,-2,0,1,-0.55127,0.0888672,0.897461,-4.5625,1.25,-0.3125,93,121,80
4,-5,-6,-17,-4,-9,-7,-8,-6,-0.789062,-0.250977,0.742188,42.3125,-62.6875,-34,78,123,89,4,4,4,1,4,4,2,-1,-0.564941,-0.0200195,0.983887,1.9375,3.875,7.25,93,121,80
5,1,-12,-27,-23,-9,-8,4,14,-0.657227,-0.357422,0.866699,41.5,-83.75,-56.375,79,118,88,-4,-7,-4,4,-20,-4,0,-1,-0.671875,0.0678711,1.09131,32.9375,-10.1875,20.3125,93,121,80
6,-3,-1,18,7,0,3,-5,-5,-0.481934,-0.347656,0.91748,-10.75,-91.875,-67.75,79,114,87,-3,1,17,9,-12,-9,-3,-5,-0.571289,0.224609,1.07812,85.6875,-100.688,44.375,96,116,81
7,-1,-4,-15,-5,-2,-5,-19,-7,-0.131836,-0.392578,0.90332,30.4375,-82.3125,-53.875,79,107,87,4,11,10,24,20,6,8,8,-0.625977,0.505859,0.965332,83.5,-123.188,82.5625,98,112,82
8,3,0,-9,3,9,9,10,3,-0.0610352,-0.387695,0.894531,32.4375,-63.5625,-35.9375,79,103,86,7,13,13,6,31,4,6,8,-0.166992,0.345703,1.1123,-45.5,-220.188,135.562,98,98,84
9,3,7,18,1,-10,-2,4,7,-0.00732422,-0.356445,0.855957,25.6875,-45.0625,-21.5,80,99,86,-8,-13,-23,-19,-34,-11,6,1,0.0727539,0.233398,1.02686,22.75,-224.375,169.812,98,88,86
10,-5,-11,-5,-3,-15,-12,-5,-6,-0.0405273,-0.326172,0.855469,31.375,-35.3125,-6.375,81,98,86,-5,-7,-9,-13,-30,6,-1,-1,0.342773,0.253418,0.793945,-15.5,-189.75,170.062,98,73,89
