timestamp,roll,pitch,yaw
1570179139108096.0,0.9473602483704414,0.3072623224865527,0.8986445950634799
1570179139124074.0,0.9372010305322956,0.3069053306697568,0.8971405263101219
1570179139146158.0,0.9337944056431196,0.3064089727390656,0.8962033636172586
1570179139170072.0,0.9294367700811415,0.3060580436033652,0.8951524011319543
1570179139184894.0,0.9259084326704956,0.3054490669002431,0.8941746916543228
1570179139205838.0,0.9221172526542895,0.30493998456227767,0.8931466051711234
1570179139230050.0,0.9184118536521323,0.30420041730390235,0.8921228998521364
1570179139273722.0,0.9146625924443036,0.3035377281292901,0.8910640923414629
1570179139284699.0,0.9107722187849749,0.3026724771963025,0.8899788673106407
1570179139290635.0,0.9069424382525307,0.30187571230536514,0.8888586594650071
1570179139305568.0,0.9028987889920916,0.30090166683533487,0.8876948955489812
1570179139328505.0,0.8989867112328658,0.29998900972348963,0.886499247013416
1570179139358428.0,0.8948609753857074,0.2989162308014092,0.8852605860170626
1570179139411284.0,0.8909294311088648,0.2979000187694487,0.8840045598763849
1570179139412282.0,0.8868208333767897,0.29674202021362117,0.8827209843824002
1570179139413279.0,0.8829597747099985,0.2956419450050028,0.8814451748088818
1570179139425247.0,0.878969724394989,0.294422153839812,0.8801703179984879
1570179139446190.0,0.875264639372202,0.29327016645265996,0.8789330278075029
1570179139468132.0,0.8714765344089501,0.29203067303528585,0.8777207007205341
1570179139486093.0,0.8679977814971948,0.29087991566759697,0.8765620567943607
1570179139509022.0,0.8644805667018723,0.28967587253811705,0.8754388331971693
1570179139527972.0,0.861291723142846,0.2885759268218266,0.8743740481903197
1570179139545924.0,0.8581113893688979,0.28744571593693863,0.8733504515995222
1570179139565873.0,0.8552758770334314,0.2864219109936749,0.8723916113684896
1570179139588811.0,0.8524899405263405,0.2853750820307052,0.8714836034557638
1570179139607213.0,0.8500510201000485,0.28442440421888215,0.8706466845842936
1570179139625710.0,0.8476849691920976,0.2834500895660506,0.8698654648865121
1570179139648649.0,0.8456520273832737,0.2825610168174367,0.8691560544047774
1570179139666601.0,0.843703991931353,0.2816470610586503,0.8685057836194743
1570179139685551.0,0.8420675680816366,0.2808048565299855,0.8679297266714723
1570179139708489.0,0.8405134711520037,0.27993103061527563,0.8674170249818055
1570179139726442.0,0.8392311175177166,0.2791111431577733,0.8669794931750601
1570179139746388.0,0.838008101661816,0.2782476695458611,0.8666052659257338
1570179139768329.0,0.8370054909926313,0.27741852685135354,0.8663003741420304
1570179139786495.0,0.8360277951038289,0.2765389698021805,0.866049783727933
1570179139806227.0,0.8352158303945892,0.27568971207924936,0.8658537252285284
1570179139828169.0,0.8344024851754135,0.2748043344956727,0.8656968235598076
1570179139846336.0,0.8337238411073359,0.27396435019639376,0.8655785750903242
1570179139867239.0,0.8330331296731569,0.27311305842305705,0.8654843971208989
