Counter,EMG0L,EMG1L,EMG2L,EMG3L,EMG4L,EMG5L,EMG6L,EMG7L,AXL,AYL,AZL,GXL,GYL,GZL,ORL,OPL,OYL,EMG0R,EMG1R,EMG2R,EMG3R,EMG4R,EMG5R,EMG6R,EMG7R,AXR,AYR,AZR,GXR,GYR,GZR,ORR,OPR,OYR
1,0,0,0,0,0,0,0,0,-0.486328,-0.432129,0.808105,2.3125,0.75,1.0625,75,118,143,0,0,0,0,0,0,0,0,-0.749023,0.583008,1.25928,-18.1875,-98.125,-0.9375,98,113,62
2,0,0,0,0,0,0,0,0,-0.493164,-0.415527,0.800293,2.125,2.5625,0.375,75,118,143,0,0,0,0,0,0,0,0,-0.580078,0.232422,1.62549,-83.125,-189.125,16,97,107,61
3,-3,-2,0,-1,-2,0,-1,0,-0.510254,-0.419434,0.78418,5.5625,2.9375,1.1875,75,118,143,2,16,-7,-4,-2,13,-1,2,-0.157715,0.277832,1.54102,27.6875,-321.25,20.0625,96,90,59
4,-2,-3,-1,0,-1,1,0,-2,-0.509766,-0.415527,0.788574,5.9375,0.75,1.625,75,119,143,8,9,-10,-15,-5,-2,0,2,0.206543,0.358398,1.14502,-33,-401.125,69.625,96,68,58
5,-1,-2,0,-2,-1,-1,0,2,-0.479492,-0.416016,0.791992,3.3125,0.25,2.0625,76,119,143,1,4,5,-3,-2,-1,2,1,0.298828,0.324219,0.990234,-71.3125,-405.375,81.875,96,59,58
6,0,-2,0,-1,-1,0,2,1,-0.495605,-0.412109,0.798828,5.9375,0.5,3.6875,76,119,143,-10,-8,-2,-1,4,3,-3,-3,0.541504,0.146484,0.480469,-148.625,-350,112.562,88,29,62
7,-2,-2,-1,-1,-1,-1,-1,-1,-0.495605,-0.389648,0.794922,5.3125,1.5625,2.6875,76,119,143,5,9,-9,-10,-10,-16,20,1,0.577148,0.0356445,0.181641,-122.062,-271.438,128.062,66,15,80
8,1,0,-1,-3,-1,-1,0,-1,-0.501465,-0.382812,0.794434,4.3125,1.0625,1.125,76,119,143,5,-1,-5,-12,-5,6,5,-1,0.586426,0.0180664,-0.0175781,-94.125,-208.688,136.188,46,17,99
9,-3,-1,-2,-2,-1,0,-1,-1,-0.497559,-0.391602,0.796875,-0.0625,1.1875,0.4375,76,119,143,2,8,3,2,0,-12,-32,-6,0.558594,-0.116211,-0.23291,-78.5,-118.688,132,34,26,109
10,-2,0,0,1,2,0,-1,0,-0.507812,-0.39209,0.800781,0.6875,1,0.125,76,119,143,-19,-14,-3,2,5,-24,-8,-14,0.547363,-0.243164,-0.342773,-70.4375,-68.75,117.25,32,32,110
11,0,-2,0,-1,-2,-1,-2,-2,-0.505859,-0.391602,0.802246,0.5,0.8125,-0.5,76,119,143,-4,-4,1,15,26,-16,0,9,0.558594,-0.39502,-0.395996,-52.0625,-32,94.6875,30,36,110
12,1,-3,-2,-1,-1,-2,-1,-1,-0.498535,-0.390625,0.794922,-0.4375,1,-0.0625,76,119,143,-11,-6,-4,-4,7,-35,21,-11,0.631836,-0.470215,-0.462402,-6.75,-3.0625,65.9375,30,41,109
13,-2,-1,0,0,-1,-1,0,0,-0.499512,-0.401855,0.796875,0,0.6875,-0.25,76,119,143,10,8,11,34,32,-9,-6,19,0.58252,-0.513184,-0.402832,-18.625,2.8125,-12.375,30,42,109
14,-1,0,-2,-1,-1,-1,1,2,-0.505371,-0.390137,0.799316,-0.25,0.5625,0.0625,76,119,143,31,18,19,24,7,-7,-8,10,0.777344,-0.523438,-0.375488,-24.125,-5.875,-6.3125,29,42,109
15,-1,-3,-1,-2,-2,0,-1,-1,-0.508789,-0.388184,0.79541,-0.5625,0.75,-0.1875,76,119,143,-10,-8,-4,13,27,70,25,12,0.659668,-0.539551,-0.402344,-14.0625,-19.3125,-14.375,28,42,110
16,-1,0,-1,-1,-1,1,-2,-1,-0.504395,-0.390625,0.796387,0,0.5625,0,76,119,143,8,9,5,4,15,21,10,16,0.741699,-0.499512,-0.400879,-26.75,-19,-10.1875,27,42,111
