Counter,EMG0L,EMG1L,EMG2L,EMG3L,EMG4L,EMG5L,EMG6L,EMG7L,AXL,AYL,AZL,GXL,GYL,GZL,ORL,OPL,OYL,EMG0R,EMG1R,EMG2R,EMG3R,EMG4R,EMG5R,EMG6R,EMG7R,AXR,AYR,AZR,GXR,GYR,GZR,ORR,OPR,OYR
1,0,0,0,0,0,0,0,0,-0.418457,-0.050293,1.34131,89.375,7.8125,-8.4375,83,119,115,0,0,0,0,0,0,0,0,-0.366699,0.407227,0.870117,-0.1875,0.8125,-0.3125,102,111,100
2,0,0,0,0,0,0,0,0,-0.438477,0.0288086,1.24072,83,12.0625,14.8125,84,119,115,0,0,0,0,0,0,0,0,-0.372559,0.416504,0.875,2.125,1.6875,-0.25,102,111,100
3,-4,-7,-2,0,0,3,4,0,-1.37256,-0.422852,0.944824,-23.9375,-76.1875,-27.125,84,119,116,-1,2,5,-2,-9,-3,0,-3,-0.415527,0.333008,0.990234,0.9375,2.75,-4.125,102,111,100
4,-2,-2,7,12,15,9,6,0,-1.05176,-0.387695,1.01562,79,-153.5,-71.875,85,114,115,13,8,0,2,-13,-9,-1,4,-0.54248,0.527832,1.00537,1.75,-57.375,-11.1875,102,110,99
5,2,-3,0,-1,0,3,5,1,-0.537598,-0.199219,0.731445,24.875,-194.438,-112.25,86,102,113,-8,-6,-1,5,8,2,7,-2,-0.647461,0.504883,1.06006,-23.75,-78.8125,28.25,102,107,99
6,1,3,4,0,5,6,-1,7,-0.327637,-0.338867,0.626465,-44.1875,-156.938,-147.125,85,95,111,-4,-1,1,-1,-5,-3,-16,-14,-0.439453,0.444824,1.00049,16.625,-113.375,43.8125,102,101,99
7,-14,-5,-8,-17,-24,-19,-14,-11,-0.0419922,-0.403809,0.577637,61.625,-87.875,-140.938,85,87,107,-5,-2,-5,2,0,-12,13,2,-0.365234,0.434082,0.82373,29.75,-129.688,45.5,102,96,99
8,10,7,10,3,-15,-38,-18,16,0.231934,-0.167969,0.613281,42.875,-16,-117.125,87,83,103,-6,-12,-8,-3,-4,13,3,13,-0.0185547,0.548828,0.564453,85.3125,-116.5,41.625,104,89,98
9,9,9,10,2,-12,5,7,6,0.40332,-0.0102539,0.731934,-22.625,38.6875,-106.875,87,84,101,10,3,1,-5,6,17,6,25,-0.00292969,0.652832,0.645996,85.8125,-90.5625,52.5,106,84,98
10,20,25,9,-30,-29,3,2,4,0.417969,0.381836,1.06006,-53.875,13.0625,-73.5,87,85,98,-7,-12,-6,-7,0,-15,12,5,0.0751953,0.499023,0.678711,40.625,-54.0625,26.625,108,81,98
11,-14,59,10,15,5,-3,-5,-10,0.171387,0.172852,1.36377,6.5,-23.375,-23,87,84,97,17,-10,1,-8,-4,-12,16,0,0.298828,0.672363,0.780273,68.1875,-40.1875,37.5,110,77,98
