Counter,EMG0L,EMG1L,EMG2L,EMG3L,EMG4L,EMG5L,EMG6L,EMG7L,AXL,AYL,AZL,GXL,GYL,GZL,ORL,OPL,OYL,EMG0R,EMG1R,EMG2R,EMG3R,EMG4R,EMG5R,EMG6R,EMG7R,AXR,AYR,AZR,GXR,GYR,GZR,ORR,OPR,OYR
1,0,0,0,0,0,0,0,0,-0.444824,-0.513184,0.787109,0.5625,4.125,0.625,73,115,112,0,0,0,0,0,0,0,0,-0.432617,0.501953,0.932617,12.6875,1.75,1,105,112,104
2,0,0,0,0,0,0,0,0,-0.452148,-0.509766,0.783691,2.25,5.875,1.3125,73,115,112,0,0,0,0,0,0,0,0,-0.529785,0.776855,1.01611,22.375,-39.75,16.625,106,111,104
3,0,-2,-1,-1,0,-1,-2,-2,-0.439453,-0.504883,0.760742,-4.1875,4.75,-3.625,73,116,112,-7,8,27,15,-3,5,-7,-4,-0.473145,0.557617,1.27734,-181.812,-136.375,60.5625,102,104,104
4,-3,-1,-2,-1,0,1,0,-1,-0.431641,-0.514648,0.761719,-3.375,4.25,-3,73,116,112,-4,-11,-14,-35,-18,6,-8,-3,-0.19043,0.405762,1.30859,60.75,-226.75,123.062,101,91,104
5,-1,1,-2,0,-1,-2,-2,-1,-0.462891,-0.52002,0.757324,1.0625,2.5625,1.4375,72,116,112,-5,-13,-32,-32,-7,15,-5,-5,0.0722656,0.627441,1.01025,111.938,-251.625,198.25,104,79,105
6,-3,0,0,-1,0,-1,0,-1,-0.472168,-0.507812,0.755859,0,0.4375,1.4375,72,116,112,1,4,9,16,14,28,5,3,0.331543,0.660156,0.708984,46.625,-244.75,254.438,104,66,107
7,-1,-2,-2,-2,-1,0,-2,-1,-0.461914,-0.507324,0.76709,0.5,-0.1875,0.6875,72,116,112,-1,-2,-4,-12,-12,0,1,-1,0.567871,0.128418,0.361328,-71.9375,-195.438,266.188,98,41,115
8,-2,0,-2,-2,0,-1,-2,0,-0.45459,-0.493164,0.767578,1.6875,-0.5,1,73,116,112,3,3,7,12,4,6,0,2,0.597656,-0.0703125,0.30957,-36.5,-151.062,244.625,91,33,122
9,-2,-2,0,-1,-2,-1,0,-1,-0.45752,-0.516113,0.76709,0.1875,0.8125,0.9375,73,116,112,0,0,-1,1,5,8,3,1,0.703613,-0.195801,0.217285,43.3125,-74.625,194.938,80,29,135
10,-1,-2,-1,-2,0,-2,-1,-2,-0.473633,-0.505859,0.756836,1.875,0.6875,0.5,73,116,112,-4,-3,1,4,12,8,-1,-5,0.655762,-0.243652,0.251953,19.875,-36.0625,135.5,75,29,142
11,-1,-1,-3,0,-2,-1,0,-1,-0.460938,-0.503418,0.761719,1.1875,-0.8125,0.8125,73,116,112,-3,1,-1,-3,-7,-8,-3,-4,0.632324,-0.375,0.373535,46.3125,2.5,43.75,72,31,146
12,0,-2,0,-1,0,-2,2,0,-0.459473,-0.495117,0.773926,0.8125,-1.75,0.375,73,116,112,-9,-2,-1,-3,-6,-4,-4,-6,0.683594,-0.273926,0.460449,12.5625,5.75,-13,73,32,146
13,1,-1,-2,-1,-1,-1,-2,-1,-0.443848,-0.49707,0.769531,-0.25,-0.8125,0.3125,73,116,112,1,0,2,-1,4,-19,0,2,0.812012,-0.262207,0.437012,32.5,8.6875,12,73,32,145
14,-1,0,-1,-1,-3,-1,-1,-1,-0.446777,-0.504395,0.762695,-1.5,1.375,-1.0625,73,116,112,0,-2,-5,-7,-3,-4,1,0,0.868164,-0.361328,0.462402,-9.3125,1.875,1.5,73,33,146
15,-2,0,-1,-1,-1,-3,-1,-2,-0.455566,-0.508301,0.76123,-1.375,1.5,-1.1875,73,116,112,-1,1,2,3,1,1,1,-2,0.841797,-0.368164,0.474121,-0.125,4.875,-3.875,73,33,146
16,-1,-2,-2,-1,-1,0,-1,-1,-0.464355,-0.500977,0.76123,-1.125,-0.375,-0.375,73,116,112,-2,0,0,2,7,-2,4,1,0.820312,-0.329102,0.510742,-17.375,5.0625,-1.875,73,33,145
17,-1,-1,-1,-1,-1,-2,0,-1,-0.469727,-0.503906,0.768066,-1.5,-1.3125,-0.125,73,116,112,1,1,1,-5,3,1,8,2,0.822266,-0.368652,0.544922,-44.0625,-3.5,-9.75,73,33,145
18,-1,-2,0,-1,0,0,-1,0,-0.460449,-0.494141,0.760742,-1,-1.375,-0.375,73,116,112,-1,-2,-9,-8,-4,5,-1,1,0.857422,-0.392578,0.523926,-79.1875,-20.5625,-14.25,71,33,145
19,-1,-1,-1,-2,-2,-1,-1,-1,-0.453613,-0.505859,0.775879,-2.4375,-0.4375,-1.4375,73,116,112,-1,-7,-5,-1,10,14,6,0,0.919922,-0.386719,0.479492,-97.0625,-38.8125,-12.625,69,31,145
20,-1,-2,-1,-1,-1,-2,-1,-1,-0.442871,-0.516113,0.769531,-0.5,1.0625,-1.0625,73,116,112,0,0,2,6,13,2,1,0,0.98877,-0.391113,0.29541,-123.938,-58.6875,15.6875,63,29,148
21,-1,-1,-2,-1,-3,-1,-1,-2,-0.451172,-0.510254,0.759277,0.3125,1.75,-0.5,73,116,112,-3,-1,-1,0,0,3,1,4,0.918945,-0.390137,0.116699,-93.625,-61.9375,51.25,56,29,152
22,-1,0,-2,1,-2,-3,-1,-2,-0.46582,-0.509766,0.758301,1.5,1.125,0.0625,73,116,112,-5,-11,-5,-7,-9,-7,-4,-2,0.844727,-0.433594,0.0371094,-72.5,-51.375,62.625,52,31,155
23,-1,-2,0,-2,-1,-1,1,-1,-0.464355,-0.505371,0.770508,0.9375,-0.125,0.9375,73,116,112,3,3,-1,-6,-11,-17,5,1,0.755859,-0.508789,-0.0454102,-15.5625,-17.875,63.3125,48,34,158
24,0,0,-2,0,-1,-2,-1,-2,-0.461426,-0.501953,0.768555,1.6875,-0.5,1.5,73,116,112,-2,-4,0,-1,-8,-4,-5,-2,0.712402,-0.552246,-0.0380859,6.375,4.5,50.875,48,36,158
25,-2,-2,-1,0,1,-1,-2,-1,-0.460449,-0.497559,0.773438,1.25,0.0625,0.875,73,116,112,1,3,2,2,0,-10,-1,1,0.713867,-0.566406,0.0444336,23.375,16.3125,30.75,49,38,158
