Counter,EMG0L,EMG1L,EMG2L,EMG3L,EMG4L,EMG5L,EMG6L,EMG7L,AXL,AYL,AZL,GXL,GYL,GZL,ORL,OPL,OYL,EMG0R,EMG1R,EMG2R,EMG3R,EMG4R,EMG5R,EMG6R,EMG7R,AXR,AYR,AZR,GXR,GYR,GZR,ORR,OPR,OYR
1,0,0,0,0,0,0,0,0,-0.545898,-0.685059,0.999023,79,-30.5625,8.625,72,115,110,0,0,0,0,0,0,0,0,-0.395996,0.366699,0.875977,-2.625,2,-1.3125,101,112,128
2,0,0,0,0,0,0,0,0,-0.504395,-0.697266,1.11963,154.75,-55.8125,19.5625,74,114,111,0,0,0,0,0,0,0,0,-0.393066,0.346191,0.878906,-0.625,6.375,-3.125,101,113,128
3,-5,-8,-3,-9,-5,-10,-11,2,-0.186035,-0.0585938,1.33594,21.4375,-170.188,1.75,81,105,114,4,-3,-7,11,-6,-17,-8,1,-0.442383,0.316406,0.95166,0.6875,2.8125,-4.4375,101,113,128
4,-6,2,-9,0,4,9,7,-9,-0.125488,-0.521973,1.31836,-16.0625,-205.875,-37.25,81,97,114,-14,-2,-13,-3,-9,-40,3,-18,-0.446777,0.80127,1.18799,-12.875,-38.875,-10.8125,100,112,128
5,3,-30,-2,-8,-11,-17,-10,-7,-0.0351562,-0.416992,1.09229,129.25,-215.562,-27.9375,84,84,115,4,9,12,24,15,-11,24,10,-0.412598,0.806152,1.01025,-195.062,-70.5625,0.5,98,110,128
6,-8,0,-1,6,3,-4,0,10,0.166016,-0.106445,0.911621,90.9375,-187.125,-36.125,87,72,115,-13,-1,2,-14,-28,-43,-30,-5,-0.115234,-0.697266,1.49561,-147,-141.812,-54.3125,85,101,125
7,4,17,-1,-9,-5,6,8,3,0.171387,-0.160156,0.802246,64.5625,-154.688,-37,89,65,114,-5,-7,-4,-3,7,6,2,-7,-0.114746,0.0722656,1.32373,32.8125,-192.625,-17.5625,86,90,125
8,2,0,-1,2,1,-2,-1,0,0.224121,-0.146484,0.668457,81.125,-116.75,-24.75,90,60,114,8,2,-4,-11,-14,-17,1,3,0.0961914,0.0771484,1.07617,-100.062,-199.688,-18.5625,84,82,126
9,1,18,5,1,-1,3,-6,-12,0.275879,0.0219727,0.570312,53.6875,-60.1875,-9.5625,93,56,113,0,14,12,11,-1,-24,-18,-2,0.0869141,-0.202148,0.976074,-112.438,-181.312,-30.875,80,71,126
10,4,8,5,2,2,1,-3,1,0.330078,0.0541992,0.618652,29.0625,-13.9375,-2.25,94,55,113,1,-6,-7,-6,5,21,-6,-2,0.160156,-0.155762,0.775879,-49,-160.25,-18.6875,79,65,127
11,-7,-3,3,3,-2,-2,-1,-11,0.391602,0.0874023,0.666504,21.625,5.0625,0.4375,94,55,113,-3,-3,-3,-1,1,25,-4,-7,0.219238,-0.111816,0.547363,-45.9375,-107.25,-12.9375,77,57,128
12,1,-2,5,0,1,1,-2,-2,0.429199,0.151367,0.776367,10.5,14.5,5.6875,95,56,113,-5,-5,-5,-5,5,-1,-3,1,0.294434,-0.230957,0.44873,-36.0625,-62.8125,-6.3125,76,55,129
13,-11,-28,-7,2,6,3,2,-8,0.46875,0.208008,0.833984,7.75,14.75,15.9375,95,57,113,1,-7,-8,-11,-28,-59,0,7,0.321777,-0.243164,0.481445,-24.25,-21.5625,-5.9375,75,54,129
14,-11,-14,-9,-5,-3,-1,-6,-1,0.491699,0.263672,0.945312,9,-2.625,37.5625,94,57,114,-2,2,7,10,2,0,-6,-2,0.354492,-0.334961,0.583008,-15.875,13.4375,-2.0625,75,54,129
15,-1,-10,-7,-9,-4,1,0,-6,0.452637,0.328125,0.985352,16.6875,-19.0625,53.25,94,57,115,4,0,-12,-9,-6,19,8,3,0.38623,-0.413574,0.716309,-7.75,21.4375,-5.8125,75,56,128
16,1,6,1,3,1,-1,-5,-2,0.448242,0.32666,0.970215,38.3125,-26.0625,62.6875,95,55,117,-5,-11,-10,-10,-11,-28,5,-3,0.441406,-0.494629,0.77832,-3.75,15.1875,-17.625,75,56,128
17,-4,-8,-8,1,1,3,5,4,0.46875,0.275391,0.925781,57.875,-16.9375,70.3125,95,55,118,3,-1,-3,-5,6,11,7,5,0.489258,-0.571777,0.848633,-1.5,-1.875,-46.5,75,56,127
18,-11,-18,-6,-3,-4,-1,-1,-2,0.509277,0.11377,0.874512,80.5625,-3.25,86.5,95,54,121,-15,-19,-8,1,17,27,7,-5,0.490723,-0.577148,0.848145,-8.9375,-7,-64.125,76,55,126
19,1,11,4,8,7,2,1,-3,0.503906,0.0136719,0.839844,98.375,2.5625,102.188,96,53,125,0,4,6,5,-1,-7,5,0,0.512207,-0.523438,0.818848,-32.5625,-10.1875,-88.6875,76,53,123
20,-1,16,5,1,1,-1,-1,-5,0.535156,-0.0478516,0.814453,85.8125,6,108.75,96,52,128,10,5,-1,3,-2,-5,-1,5,0.541016,-0.444824,0.812012,-55.3125,-6.1875,-104.375,76,51,121
21,-2,-1,-1,3,-6,-4,-2,-1,0.557129,-0.154297,0.747559,73.0625,6.4375,108.75,96,51,132,-1,2,0,-5,-6,1,-5,-2,0.553711,-0.262207,0.791504,-79.5625,5.625,-113.625,77,49,117
22,-1,14,3,4,1,-1,-1,-3,0.645508,-0.170898,0.690918,56.75,6.875,107.938,95,50,135,-2,-1,0,-7,-3,4,2,-1,0.545898,-0.120605,0.791016,-86.5,18.75,-116.375,77,47,112
23,-3,2,0,0,3,2,-2,-5,0.759766,-0.236328,0.681152,38,9.25,88.5,93,49,139,1,-1,-1,1,3,8,3,1,0.57666,-0.0283203,0.782715,-90.6875,24.25,-111.312,78,46,109
24,5,0,4,3,1,0,3,7,0.852539,-0.222656,0.652344,31.0625,8.375,69.5625,92,49,141,2,0,1,-4,1,-1,-2,2,0.620117,0.0366211,0.743652,-93.0625,31.375,-99.125,79,45,105
25,-3,-4,4,3,1,-1,-2,-2,0.87207,-0.208008,0.662109,-3.4375,6,32.1875,91,48,144,3,2,1,4,-4,-6,-1,3,0.6875,0.0898438,0.713379,-69,34.3125,-98.4375,80,45,101
26,-4,-7,3,9,5,2,0,-2,0.837402,-0.225098,0.6875,-22.125,4.25,7.375,89,48,144,1,4,2,3,6,12,4,0,0.777832,0.139648,0.688965,-25.75,27.625,-80.25,82,45,97
27,2,2,-9,-13,-4,-2,0,0,0.746094,-0.216309,0.71875,-41.875,3,-29.375,88,47,144,1,-3,-6,-3,1,9,-2,-3,0.812012,0.192383,0.702637,-14.3125,20.625,-54,84,45,94
28,-3,0,-18,-16,-8,-3,-1,-1,0.695312,-0.21875,0.720703,-56.75,0.8125,-46.9375,88,47,143,-5,-2,0,8,0,-22,-15,-3,0.844238,0.130371,0.722168,1.75,6.0625,-10.3125,85,45,93
29,-2,-2,2,5,0,0,1,2,0.70752,-0.202148,0.698242,-86,-14.125,-56.9375,87,46,141,0,-8,-14,-11,-6,-14,-1,1,0.789551,0.103027,0.761719,23.875,-5.625,10.9375,86,44,93
30,-2,-1,-14,-15,-6,-3,1,4,0.638184,-0.229004,0.709961,-118.438,-10.4375,-62.25,85,45,139,2,4,10,11,6,4,1,1,0.752441,0.0336914,0.776855,47,-26.125,37.375,87,44,94
31,-1,-1,-1,2,1,-2,-1,1,0.574219,-0.237305,0.696289,-110.5,2.25,-65.8125,84,45,137,-2,-2,-6,-2,3,9,8,1,0.71875,0.0244141,0.75293,68.8125,-35.4375,49.3125,87,43,95
