Counter,EMG0L,EMG1L,EMG2L,EMG3L,EMG4L,EMG5L,EMG6L,EMG7L,AXL,AYL,AZL,GXL,GYL,GZL,ORL,OPL,OYL,EMG0R,EMG1R,EMG2R,EMG3R,EMG4R,EMG5R,EMG6R,EMG7R,AXR,AYR,AZR,GXR,GYR,GZR,ORR,OPR,OYR
1,0,0,0,0,0,0,0,0,-0.411621,-0.8125,0.483887,-0.6875,-2.25,-2.625,60,113,101,0,0,0,0,0,0,0,0,-0.460938,0.422363,0.834961,-1.75,0.875,4.625,105,115,90
2,0,0,0,0,0,0,0,0,-0.413086,-0.814941,0.48584,1.375,-3.3125,-1.875,60,113,101,0,0,0,0,0,0,0,0,-0.605957,0.604492,0.887695,15,-26.0625,23.625,105,114,90
3,1,-1,0,-2,-1,-2,0,0,-0.40332,-0.785645,0.505371,-0.3125,-5.625,-3.1875,60,113,101,-11,-26,-41,-8,-4,-8,-8,-8,-0.534668,0.695312,1.00488,16.6875,-46.75,50.6875,106,112,90
4,-1,-2,0,0,-2,-1,-2,-1,-0.387207,-0.795898,0.506836,-1.1875,-2.6875,-2.5625,60,113,101,-4,-11,-11,-3,-2,-54,-1,-2,-0.470215,0.963867,0.993652,-139.438,-38.9375,111.125,105,107,92
5,-1,-3,-3,-3,-2,-2,-2,-2,-0.381836,-0.820801,0.502441,-0.9375,2.5625,-1.75,60,112,101,-2,12,15,-8,-3,-48,11,1,-0.34668,0.416016,1.16895,-277.625,-74.5625,116.875,100,102,94
6,0,3,1,-3,-3,0,0,-1,-0.38916,-0.817383,0.50293,3.625,5.625,3,60,112,101,-1,-7,-2,6,8,-22,-2,-3,-0.233398,0.216309,1.11572,-74.8125,-76.125,184.188,97,95,98
7,0,1,0,2,-1,0,1,2,-0.407227,-0.823242,0.50293,4.25,6.5,4.0625,60,113,101,-10,-16,0,7,-6,-13,-8,-7,-0.126953,0.350586,0.891113,-61.3125,-58.6875,206.438,96,91,101
8,0,-1,-1,0,-1,1,0,-2,-0.413086,-0.770508,0.500488,9.625,0.4375,4.5625,61,113,101,-17,-32,-18,17,24,-8,-3,-5,-0.100098,0.213867,0.692383,-117.5,-35.5625,210.188,93,86,107
9,-1,-3,-3,-3,0,-1,-1,2,-0.427246,-0.760254,0.530273,5,0.3125,4.75,61,113,101,-18,-15,-17,-11,-16,-11,-5,-8,-0.00146484,-0.0913086,0.682129,-73.6875,-32,202.188,89,84,114
10,0,1,2,2,-1,-3,-3,-2,-0.429199,-0.753418,0.51709,-2.6875,-0.125,0.3125,61,114,101,16,33,27,13,8,4,2,5,0.174805,-0.250977,0.729004,-23.9375,-40.875,183.5,88,83,117
11,-1,0,-1,-1,0,0,1,-2,-0.415527,-0.770996,0.507324,-6.5,0.625,-1.8125,61,114,101,16,18,7,6,0,3,0,7,0.43457,-0.324219,0.724121,16.125,-37.875,158.375,88,82,121
12,1,1,1,-2,-2,0,-2,-1,-0.405273,-0.799316,0.506348,-5.5,1.9375,-4.1875,61,113,101,-3,-13,-5,-2,2,-10,-5,-6,0.393555,-0.510742,0.865234,1.6875,-39.5,108.062,87,80,125
13,0,-1,-3,-2,1,0,0,1,-0.397949,-0.81543,0.499023,-5.9375,4.0625,-3.75,60,113,101,-1,9,9,5,15,-2,6,0,0.265625,-0.436523,0.845215,-24.0625,-42.625,24.5,86,78,126
14,-1,1,0,0,0,-1,-2,2,-0.397461,-0.804688,0.477051,-3.3125,2.625,-4.25,60,113,101,-3,-9,-7,-7,-12,-18,-7,-4,0.28418,-0.226562,0.921387,49.25,-12.8125,73,86,77,128
15,0,-1,0,-2,-1,-2,-3,-1,-0.396484,-0.840332,0.490723,-2.1875,-1.5,-1.6875,60,113,101,-10,-11,-7,-5,-10,-6,-3,0,0.170898,-0.149414,0.928223,5.375,-7,54.8125,86,76,129
16,-1,-1,-1,-2,0,-1,0,0,-0.404785,-0.797363,0.494629,2.6875,-2.0625,0.3125,60,113,101,-4,-6,-2,-2,-1,9,-6,-3,0.194336,0.027832,0.959473,45.75,-3.875,0.4375,87,77,130
17,-1,-3,-1,-1,-2,0,-2,-1,-0.418457,-0.79248,0.496094,-0.9375,-0.3125,-1.75,60,113,101,-3,0,0,1,-4,2,-3,-6,-0.0688477,0.0869141,1.05811,-3.6875,13.1875,-38.5,88,78,129
18,1,-1,0,-2,1,0,-2,0,-0.412109,-0.802246,0.501465,3.125,-0.8125,-0.0625,60,113,101,15,15,7,5,2,-3,0,8,-0.00244141,0.0444336,1.04199,1.5,13.5,-38.25,88,79,129
19,-2,2,0,-1,-2,-2,-1,-1,-0.397949,-0.793945,0.503906,4.3125,-1.375,2.0625,60,113,101,-16,-11,-11,-5,-1,-4,-1,-6,-0.13623,0.130859,1.16309,-38.5625,35.875,-61.1875,88,82,126
