Counter,EMG0L,EMG1L,EMG2L,EMG3L,EMG4L,EMG5L,EMG6L,EMG7L,AXL,AYL,AZL,GXL,GYL,GZL,ORL,OPL,OYL,EMG0R,EMG1R,EMG2R,EMG3R,EMG4R,EMG5R,EMG6R,EMG7R,AXR,AYR,AZR,GXR,GYR,GZR,ORR,OPR,OYR
1,0,0,0,0,0,0,0,0,0.563965,-0.411621,0.346191,90.8125,-148.625,-144.688,71,35,110,0,0,0,0,0,0,0,0,0.127441,0.741211,0.688965,-23.6875,-196.375,107.5,110,71,82
2,0,0,0,0,0,0,0,0,0.669434,-0.240723,0.309082,107.75,-159.375,-120.562,72,31,110,0,0,0,0,0,0,0,0,0.251953,0.629395,0.604492,-40.3125,-204,118.062,110,62,81
3,-2,-10,-3,-14,-10,-4,2,-1,0.934082,-0.0273438,0.0839844,62.25,-104.25,-83.75,81,14,105,0,-1,9,7,4,6,1,2,0.478027,0.489746,0.475098,-45.4375,-206.25,134.875,109,48,80
4,-2,1,-5,0,2,-8,-9,-3,0.960449,-0.0112305,0.0410156,51.3125,-59.4375,-49.25,86,10,101,1,-1,-3,-6,-8,4,0,1,0.669922,0.354004,0.305664,-44.9375,-192.562,141.688,108,33,79
5,-10,6,10,11,8,8,6,-3,0.958008,0.172363,-0.0541992,13.625,5.3125,-4.6875,91,8,97,3,5,5,4,4,-4,-4,-1,0.745605,0.277344,0.246582,-46.1875,-186.875,140.312,108,29,79
6,3,23,-2,-3,-7,-1,8,3,0.899902,-0.115723,0.169922,-7.8125,5.375,18.75,88,9,99,-7,-21,-13,-12,-9,-10,1,-1,0.915527,-0.0302734,-0.00390625,-32.6875,-117.375,102.75,102,9,82
7,-2,-6,-6,-5,-2,1,0,-3,0.993164,-0.0078125,0.160645,8.375,-3.5,0.125,88,9,100,3,5,1,-2,2,17,17,2,0.958496,0,-0.0766602,-16,-87.125,77,93,5,91
8,-3,-12,0,-2,1,2,4,-2,1.01416,-0.059082,0.178711,-5.25,-10.25,-4.625,88,8,100,0,-2,6,10,2,-3,-9,-9,0.928223,-0.0258789,-0.0874023,-26.375,-54.9375,50.3125,70,2,113
9,-4,14,-4,-19,-12,-2,-1,-3,0.98291,0.00341797,0.171875,1.8125,-12.75,-3.5625,89,8,99,-10,-10,-12,-14,-9,-6,2,-1,0.887207,-0.174316,-0.132324,-19.1875,-7.8125,-14.875,44,2,139
10,-3,-1,-33,-79,-37,-12,-7,-6,1.021,-0.00195312,0.166992,3,-6.1875,-8.5,90,7,98,-6,-8,-5,-4,-1,2,-2,-4,0.939941,-0.0600586,-0.0566406,24.4375,24.625,-18.1875,53,1,131
