timestamp,roll,pitch,yaw
1570181725113597,0.939928,-0.237307,-0.0448408
1570181725127559,0.939928,-0.237307,-0.0448408
1570181725150752,0.939928,-0.237307,-0.0448408
1570181725173436,0.940085,-0.237311,-0.0448553
1570181725187399,0.940085,-0.237311,-0.0448553
1570181725210338,0.940085,-0.237311,-0.0448553
1570181725233336,0.940085,-0.237311,-0.0448553
1570181725255417,0.939525,-0.237323,-0.0447888
1570181725270178,0.93881,-0.237331,-0.0447078
1570181725293116,0.938149,-0.237465,-0.0446799
1570181725314097,0.937434,-0.237473,-0.0445988
1570181725331053,0.937434,-0.237473,-0.0445988
1570181725360936,0.937023,-0.237545,-0.0444359
1570181725373901,0.936287,-0.237442,-0.0442977
1570181725390854,0.935729,-0.237454,-0.0442312
1570181725412797,0.935762,-0.237468,-0.0442269
1570181725433740,0.935979,-0.237392,-0.0440963
1570181725450738,0.936516,-0.237269,-0.0441056
1570181725473633,0.937202,-0.237206,-0.0440184
1570181725494577,0.937202,-0.237206,-0.0440184
1570181725510536,0.937202,-0.237206,-0.0440184
1570181725533476,0.937045,-0.237201,-0.0440039
1570181725554457,0.937045,-0.237201,-0.0440039
1570181725570978,0.937045,-0.237201,-0.0440039
1570181725593315,0.937079,-0.237216,-0.0439997
1570181725614258,0.937079,-0.237216,-0.0439997
1570181725630219,0.937079,-0.237216,-0.0439997
1570181725653155,0.936496,-0.236893,-0.0440407
1570181725674100,0.935511,-0.236587,-0.04403
1570181725690056,0.934247,-0.236286,-0.0439867
1570181725713421,0.932568,-0.235876,-0.0441183
1570181725733938,0.931057,-0.235638,-0.044211
1570181725750896,0.929649,-0.235279,-0.0442657
1570181725772834,0.928296,-0.235046,-0.0443737
1570181725795773,0.927168,-0.234681,-0.0444623
1570181725810734,0.92658,-0.234415,-0.0443946
1570181725833672,0.926424,-0.234411,-0.0443802
1570181725855613,0.926424,-0.234411,-0.0443802
1570181725870573,0.926424,-0.234411,-0.0443802
1570181725893512,0.926404,-0.234299,-0.0443236
1570181725915453,0.926404,-0.234299,-0.0443236
1570181725930412,0.926404,-0.234299,-0.0443236
1570181725953352,0.926437,-0.234314,-0.0443195
1570181725975307,0.926437,-0.234314,-0.0443195
1570181725990254,0.926437,-0.234314,-0.0443195
1570181726013381,0.926715,-0.234307,-0.0443523
1570181726036131,0.926981,-0.234134,-0.0444395
1570181726050181,0.92739,-0.234062,-0.0446018
1570181726073428,0.927537,-0.234122,-0.044505
1570181726095971,0.928093,-0.234109,-0.0445705
1570181726109932,0.928784,-0.234254,-0.0446
1570181726133271,0.929467,-0.23419,-0.044512
1570181726155810,0.929488,-0.234301,-0.0445688
1570181726169876,0.929488,-0.234301,-0.0445688
1570181726193215,0.929889,-0.234285,-0.04462
1570181726215809,0.930589,-0.234109,-0.0447541
1570181726230304,0.931126,-0.233985,-0.0447627
1570181726252775,0.931543,-0.234095,-0.0445877
1570181726275963,0.931396,-0.234035,-0.0446844
1570181726296363,0.931396,-0.234035,-0.0446844
1570181726312943,0.931396,-0.234035,-0.0446844
1570181726335925,0.931387,-0.234091,-0.0445734
1570181726363853,0.931387,-0.234091,-0.0445734
1570181726373474,0.931231,-0.234086,-0.0445591
1570181726396098,0.931231,-0.234086,-0.0445591
1570181726416640,0.931231,-0.234086,-0.0445591
1570181726433593,0.931231,-0.234086,-0.0445591
1570181726455995,0.931231,-0.234086,-0.0445591
1570181726476556,0.931231,-0.234086,-0.0445591
1570181726493513,0.931338,-0.233659,-0.0443418
1570181726515943,0.932289,-0.232479,-0.0440102
1570181726536398,0.938612,-0.232014,-0.0432065
1570181726552588,0.946396,-0.233011,-0.0420951
1570181726575346,0.956094,-0.231307,-0.0445234
1570181726596281,0.963472,-0.222067,-0.0497496
1570181726612888,0.965849,-0.212075,-0.0522706
1570181726642114,0.96135,-0.196209,-0.0481311
1570181726657403,0.952472,-0.165449,-0.0414284
1570181726679014,0.941288,-0.127378,-0.0355255
1570181726695970,0.92465,-0.091061,-0.0212511
1570181726717910,0.913757,-0.0423766,-0.00151563
1570181726732872,0.899092,0.00606525,0.0236636
1570181726755868,0.868305,0.0627293,0.042959
1570181726777750,0.829444,0.125675,0.0591297
1570181726799176,0.797416,0.19004,0.0762756
1570181726815814,0.778441,0.255194,0.0934613
1570181726838118,0.771648,0.319704,0.112285
1570181726859020,0.76913,0.38503,0.132862
1570181726875975,0.76328,0.450784,0.149811
1570181726897916,0.756638,0.514597,0.163307
1570181726920855,0.74739,0.577044,0.176583
