Counter,EMG0L,EMG1L,EMG2L,EMG3L,EMG4L,EMG5L,EMG6L,EMG7L,AXL,AYL,AZL,GXL,GYL,GZL,ORL,OPL,OYL,EMG0R,EMG1R,EMG2R,EMG3R,EMG4R,EMG5R,EMG6R,EMG7R,AXR,AYR,AZR,GXR,GYR,GZR,ORR,OPR,OYR
1,0,0,0,0,0,0,0,0,-0.691406,-0.275879,0.96875,-20.375,-65.8125,-67.875,83,122,79,0,0,0,0,0,0,0,0,0.647949,-0.00244141,0.793945,6.375,0.4375,8.875,90,51,121
2,0,0,0,0,0,0,0,0,-0.669434,-0.44043,1.02393,80.875,-88.25,-114.25,83,118,77,0,0,0,0,0,0,0,0,0.654297,0.0131836,0.793457,13.1875,0.25,9.4375,90,51,121
3,-1,0,35,100,52,12,-1,-1,-0.425293,0.0200195,1.16748,136.5,-122.312,-122.875,85,110,73,0,0,0,0,0,0,0,0,0.657227,0.059082,0.794922,16.9375,0.9375,12.125,91,51,121
4,3,-1,-18,-31,1,-4,0,-1,-0.263672,-0.263184,1.15771,38.3125,-122,-138.125,86,105,71,5,6,-5,-6,-1,1,9,1,0.748535,0.229492,0.849609,-1.9375,43.625,20.9375,91,52,122
5,-2,-3,-7,2,-16,-27,-11,-3,-0.213379,-0.165527,1.15723,154.188,-138.875,-130,88,99,68,-6,-6,2,0,0,2,-5,0,0.724609,-0.050293,0.92627,-3.5625,79.5,43,90,55,123
6,0,2,-10,11,-4,-2,3,0,0.0161133,0.0078125,1.01465,108.562,-143.375,-116.188,92,88,64,-4,-4,-4,-5,-20,-6,-20,-8,0.784668,-0.0952148,1.01953,162.938,136.312,88.4375,92,62,126
7,2,1,8,8,-8,-11,-2,1,0.124512,0.182617,0.851074,100.125,-125.938,-82.5,96,81,60,-1,-2,5,4,7,5,11,0,0.50293,0.246094,1.14551,-31.4375,150.312,73.375,92,70,128
8,-4,2,-4,-12,-6,12,4,-1,0.169922,0.25,0.754883,91.9375,-102.75,-65.9375,98,77,58,-2,0,0,0,0,0,4,-7,0.338867,-0.102051,1.15381,-29,152.812,79.125,91,76,130
9,-6,-6,-15,-39,-11,-8,-4,-3,0.154297,0.324707,0.697266,83.8125,-78.6875,-34.25,100,75,57,0,4,-3,-4,-1,-2,-1,-3,0.180176,0.034668,1.06494,37.625,159.5,79.375,91,85,133
10,-7,-2,4,-3,-7,-6,-1,0,0.227051,0.335449,0.586426,55.3125,-28.375,-9.875,102,73,56,3,9,1,0,-5,-5,-1,-4,0.0209961,0.0566406,0.998047,19.9375,153.438,73.9375,92,91,135
11,-1,-2,0,1,4,5,1,0,0.318848,0.435059,0.688477,32.4375,4.75,1.0625,104,72,56,-7,-5,6,1,1,0,-2,-6,-0.113281,0.0522461,0.891113,34.5,132.875,59.75,92,99,137
12,0,-2,1,8,14,23,14,2,0.333984,0.442871,0.686035,6.6875,26.125,2.6875,104,73,56,2,-1,-6,3,-4,-5,0,2,-0.166016,0.116699,0.779297,39.4375,97.9375,40.75,94,105,139
