Counter,EMG0L,EMG1L,EMG2L,EMG3L,EMG4L,EMG5L,EMG6L,EMG7L,AXL,AYL,AZL,GXL,GYL,GZL,ORL,OPL,OYL,EMG0R,EMG1R,EMG2R,EMG3R,EMG4R,EMG5R,EMG6R,EMG7R,AXR,AYR,AZR,GXR,GYR,GZR,ORR,OPR,OYR
1,0,0,0,0,0,0,0,0,-0.613281,-0.0151367,0.799805,-0.875,-2.9375,0.625,89,128,92,0,0,0,0,0,0,0,0,0.531738,0.229492,0.834961,0.6875,-0.25,-0.25,97,58,112
2,0,0,0,0,0,0,0,0,-0.625488,-0.0341797,0.797852,-0.9375,-1,0.5,89,128,92,0,0,0,0,0,0,0,0,0.537598,0.223633,0.827637,1.1875,-0.1875,-0.0625,97,58,112
3,-1,0,-1,0,-2,-2,-1,-1,-0.638672,-0.0175781,0.793457,-1.125,-0.0625,-0.6875,89,128,92,0,0,0,0,0,0,0,0,0.535645,0.242188,0.835449,3.5,-0.9375,0.6875,97,58,112
4,0,-2,-1,0,-1,-2,0,-1,-0.650391,-0.019043,0.790039,-3.875,-0.9375,-2.0625,89,128,92,29,21,1,2,2,3,0,3,0.563965,0.296387,0.849609,-3.75,-1.125,3.8125,97,58,112
5,-2,0,-1,-2,-2,0,-1,-2,-0.634277,-0.0249023,0.797852,-6.75,-1.9375,-3.125,88,128,92,-4,14,11,4,-4,-2,0,0,0.62207,0.32373,0.882812,-4.875,9.6875,10.0625,97,58,112
6,-2,-1,-3,-1,-1,-2,-2,0,-0.627441,-0.0424805,0.797363,-7.125,-1.125,-2.4375,88,128,92,-14,-33,-3,-5,-9,-5,-3,-6,0.679199,0.27002,0.986816,-12.1875,87.4375,19.4375,97,60,113
7,-3,0,-2,-2,0,-1,-2,-1,-0.62793,-0.0551758,0.799316,-6.375,-0.125,-1.5625,88,128,92,14,38,38,-21,-15,14,3,1,0.521973,0.243164,1.07471,-19.25,154.375,31.875,96,67,115
8,-3,-2,-2,-1,-1,-2,0,-1,-0.633789,-0.0678711,0.801758,-5.3125,1.8125,-0.375,88,128,92,3,53,-23,-9,-9,-6,-4,1,0.408691,0.0766602,1.26221,-64.9375,204.188,59.75,94,75,117
9,-2,-2,-2,0,-1,-1,-1,-2,-0.637695,-0.0683594,0.797363,-3,1.0625,0.125,88,128,91,2,5,-5,-6,19,0,2,1,0.0776367,-0.0209961,1.20508,15.125,244.625,97.8125,93,88,121
10,-1,-1,0,0,-3,-1,-2,0,-0.645508,-0.0854492,0.79834,2.875,2.375,2.1875,88,128,91,0,-11,5,2,23,-2,-2,0,-0.270996,0.120117,1.11572,26.25,272.062,118.438,94,103,125
11,0,-1,-3,-3,-1,-1,-1,-2,-0.646973,-0.0483398,0.776855,5.75,-1,0.8125,88,128,92,-2,-22,-9,-10,39,-9,-6,2,-0.397949,0.123535,0.932129,33,269.375,130.5,95,113,129
12,-1,0,-1,-1,0,-1,-2,-1,-0.662598,-0.00488281,0.773438,1.5,-6.1875,-1.125,88,128,92,0,-13,6,29,6,5,2,10,-0.433594,0.194824,0.67334,41.375,219.125,138.312,100,124,135
13,-1,0,0,0,-1,-1,-1,0,-0.589355,-0.0605469,0.82373,-5,-5.6875,-3.5625,88,128,91,-7,-19,2,-21,-13,-7,-1,-2,-0.455566,0.258789,0.563477,42.0625,176,138.125,104,128,140
14,0,-3,0,-2,-3,-1,-1,0,-0.606445,-0.0932617,0.817383,12.8125,11.3125,3.8125,88,128,91,-9,-87,-41,-23,8,-5,-1,3,-0.399902,0.322266,0.484863,1.5625,106.312,110.688,109,131,147
15,-2,-1,-1,0,-3,-1,-2,-2,-0.664062,-0.0610352,0.775879,14.8125,10.9375,5.0625,88,128,91,23,45,44,27,1,-2,1,5,-0.404297,0.509277,0.500488,11.375,71.25,85.0625,111,130,150
16,0,1,-1,-1,-1,-1,-1,-1,-0.693359,-0.0161133,0.753906,14.6875,3.9375,3.3125,88,129,92,15,30,-9,11,4,24,8,15,-0.500977,0.48877,0.554688,-24.6875,27.125,56.5,112,129,153
17,-2,-3,-3,-1,-1,0,0,-1,-0.653809,0.00292969,0.773438,2.0625,-8.5625,-0.25,89,129,92,-14,-40,-44,-22,-11,-4,3,1,-0.604004,0.558594,0.544922,-18.8125,17.1875,23.4375,113,128,155
