Counter,EMG0L,EMG1L,EMG2L,EMG3L,EMG4L,EMG5L,EMG6L,EMG7L,AXL,AYL,AZL,GXL,GYL,GZL,ORL,OPL,OYL,EMG0R,EMG1R,EMG2R,EMG3R,EMG4R,EMG5R,EMG6R,EMG7R,AXR,AYR,AZR,GXR,GYR,GZR,ORR,OPR,OYR
1,0,0,0,0,0,0,0,0,-0.552734,-0.122559,0.849609,3.75,0.3125,-0.5,86,122,74,0,0,0,0,0,0,0,0,0.544922,0.13916,0.84082,0.8125,0.125,-0.1875,94,57,141
2,0,0,0,0,0,0,0,0,-0.534668,-0.0991211,0.847168,3.1875,-0.3125,-1.4375,86,122,74,0,0,0,0,0,0,0,0,0.543945,0.138672,0.844727,0.5,0.125,-0.1875,94,57,141
3,-2,-3,-2,-4,-1,-11,-9,-2,-0.541992,-0.138672,0.848145,-4.5625,3.5,0.25,86,122,74,-3,2,-1,-19,1,2,1,-5,0.672852,0.21582,0.931152,-31.25,28.3125,21.1875,93,58,142
4,-2,-2,-1,-2,-2,-13,-4,-3,-0.561035,-0.17334,0.856934,3.25,5.25,3.125,86,122,74,-7,-5,-4,19,-16,-5,-1,-9,0.738281,0.00146484,1.00879,-35.3125,67.6875,25.4375,92,59,143
5,-1,0,-1,-2,-2,-6,2,0,-0.568848,-0.119141,0.834473,13.0625,2.3125,3.9375,86,122,74,3,3,1,25,47,-2,-4,-6,0.618164,-0.245605,1.0752,-24.875,163.188,80.5,90,67,145
6,0,-1,0,0,0,10,0,-1,-0.540527,-0.130371,0.851074,9.875,-3.8125,-0.625,86,122,74,-5,-4,-7,-23,-39,-4,0,-6,0.371094,-0.260254,1.14502,-89.1875,192.188,131.125,88,75,147
7,-2,-1,-1,0,-1,0,-4,-2,-0.546387,-0.0795898,0.855957,4,-2.9375,-0.4375,86,122,74,13,10,-11,21,16,-3,-4,2,-0.0283203,-0.300293,1.19238,-22.5625,211.688,175.688,86,88,151
8,-1,-2,-1,-2,-1,0,3,-1,-0.53125,-0.105469,0.859863,2.125,-1.5,0.9375,86,122,74,-1,-10,-30,-28,-19,-4,2,-2,-0.252441,-0.151855,1.06006,6.6875,202,205.5,86,102,156
9,-1,-2,-1,-2,-3,-4,-2,-7,-0.543457,-0.117676,0.853027,2.8125,-0.1875,1.3125,86,122,74,1,3,27,38,19,10,5,1,-0.387695,-0.121582,0.92334,18,192.125,210.75,88,110,160
10,-1,-3,-1,-1,-2,4,-8,-1,-0.546387,-0.0883789,0.853516,5.25,-0.1875,0.5,86,122,74,-10,-29,-19,5,-4,1,4,2,-0.424805,-0.00244141,0.803223,43.0625,165.75,193.562,92,121,167
11,-1,-1,-1,-1,0,-2,1,-2,-0.541016,-0.0737305,0.848145,2.1875,-1.0625,-1.4375,87,122,74,-4,-24,-1,11,6,-4,-1,2,-0.484863,0.156738,0.683105,40,134.438,170.625,95,125,172
12,0,0,-1,-2,-1,-5,1,-1,-0.53125,-0.0810547,0.859863,-3.6875,-0.5,-2.5625,86,122,74,1,-19,3,-15,-31,20,10,5,-0.42041,0.231445,0.594238,18.4375,76.6875,112.125,100,129,178
13,-1,-2,-2,0,0,2,2,-1,-0.550293,-0.112305,0.85791,-7.3125,1.125,-0.75,86,122,74,3,1,7,-10,4,-12,-7,-1,-0.399414,0.263184,0.622559,16.625,33.5,40,102,129,0
14,-1,-1,-1,-1,-2,-5,-3,-1,-0.55127,-0.120117,0.85791,-5.875,1.125,0,86,122,74,4,0,1,-15,35,19,6,6,-0.541504,0.396484,0.576172,9.875,-4.375,2.1875,102,129,1
15,0,-1,-1,0,-2,-3,1,2,-0.551758,-0.119141,0.847656,-3.4375,-0.5,-0.75,86,122,74,1,-1,-10,-30,-16,-3,1,-1,-0.64209,0.21582,0.723145,-14.75,-9,6.75,102,128,1
16,-1,1,-1,-2,-2,-6,-1,0,-0.555176,-0.111816,0.853516,-3.625,-1.1875,-1.3125,86,122,74,0,0,12,36,12,2,2,4,-0.65918,0.327148,0.737793,-5.75,-1.0625,7.875,102,128,1
17,-1,-1,-2,-1,-2,-4,-4,-2,-0.541016,-0.132324,0.85498,-3.125,-0.4375,-0.75,86,122,74,3,-1,7,14,11,-4,-6,0,-0.616699,0.379395,0.725586,8.3125,2.125,1.6875,102,128,1
18,-1,-2,0,0,-2,-3,2,-1,-0.543457,-0.138672,0.852539,0.625,0.1875,0.6875,86,122,74,-5,-10,-23,-27,-3,4,1,-6,-0.59082,0.349609,0.725098,13.375,0.6875,-7.6875,102,128,1
19,-2,0,0,0,-1,-1,2,-1,-0.546875,-0.123535,0.859375,3.6875,0.875,1.1875,86,122,74,2,-34,-11,9,1,-4,-3,1,-0.640625,0.387207,0.722656,37.875,0.5625,-17.375,103,128,1
20,1,0,-1,0,0,-10,1,0,-0.550293,-0.11377,0.850586,4,0.625,1.1875,86,122,74,3,18,24,7,4,3,1,3,-0.643066,0.408203,0.702148,46.9375,7.8125,-50.5,103,129,0
21,-1,-2,-2,-1,-2,0,-5,-1,-0.552246,-0.11084,0.854004,2.9375,0.125,0.4375,86,122,74,5,20,10,-12,-3,-2,2,-2,-0.79834,0.155762,0.619629,79.6875,-4.4375,-90.6875,103,132,177
22,0,-2,-2,1,-3,-24,-1,-3,-0.552246,-0.104492,0.857422,2.6875,-0.625,-0.125,86,122,74,44,62,20,7,4,2,-2,8,-0.92334,0.256836,0.4375,119,-61.5,-82.0625,103,132,174
23,1,-2,-1,-1,1,3,14,2,-0.543945,-0.111816,0.856445,2.75,-0.125,0,86,122,74,5,-27,-25,-2,0,2,2,4,-0.682129,0.536621,0.57666,77,-143.938,-94,103,128,169
24,0,-1,-1,0,-1,2,-6,0,-0.539062,-0.100098,0.85498,2.6875,-0.1875,0.375,86,122,74,-4,8,16,13,19,6,6,-16,-0.507324,0.349609,0.776855,50.4375,-167.75,-105.438,102,124,165
25,-1,-1,1,-1,-1,4,0,-1,-0.541504,-0.0883789,0.851074,-0.5625,-0.3125,0.375,86,122,74,11,8,-18,-6,-14,-2,-8,7,-0.59375,0.352051,0.819336,-60.5625,-190.375,-106.188,98,116,160
26,-2,-2,-2,-1,-2,3,-1,-3,-0.533203,-0.0771484,0.853027,-6.0625,-0.75,-1.25,86,122,74,2,1,-20,8,5,-15,-8,0,-0.213867,0.0175781,1.05762,-21.4375,-186.125,-106.5,95,107,155
27,-2,-2,-3,0,-2,3,1,0,-0.542969,-0.132812,0.863281,-11.5625,2.4375,-0.625,86,122,74,1,-7,10,38,0,-18,13,0,0.132812,0.154297,0.977051,10,-151.125,-89.5,94,101,152
28,0,-1,-3,0,-1,2,-10,-1,-0.569336,-0.161133,0.839355,-0.5625,4.125,3.25,85,122,74,-17,3,14,-2,10,19,14,3,0.328613,-0.0463867,1.17285,-31.75,-47.6875,-34.125,93,95,150
29,-1,-1,-2,0,0,-4,-3,3,-0.575684,-0.125977,0.833496,4.625,1,1.4375,86,122,74,-6,39,-1,-6,21,11,1,-11,-0.0332031,0.0830078,1.19775,-12.9375,-2.125,-2.125,92,94,150
