Counter,EMG0L,EMG1L,EMG2L,EMG3L,EMG4L,EMG5L,EMG6L,EMG7L,AXL,AYL,AZL,GXL,GYL,GZL,ORL,OPL,OYL,EMG0R,EMG1R,EMG2R,EMG3R,EMG4R,EMG5R,EMG6R,EMG7R,AXR,AYR,AZR,GXR,GYR,GZR,ORR,OPR,OYR
1,0,0,0,0,0,0,0,0,-0.677734,-0.00732422,0.76123,-2,-1.5,-0.4375,89,131,91,0,0,0,0,0,0,0,0,0.613281,0.00244141,0.828613,-4.5625,2.5625,-2.3125,88,54,119
2,0,0,0,0,0,0,0,0,-0.649902,-0.00976562,0.772949,-3.125,-0.9375,-1.25,89,131,91,0,0,0,0,0,0,0,0,0.62793,0.0327148,0.83252,-4.5625,4.875,-1.125,89,54,119
3,0,-1,-2,-1,-1,-1,0,0,-0.646973,-0.012207,0.76123,6.6875,4.5625,0.1875,89,131,91,0,12,26,9,27,-4,-3,0,0.751953,0.0390625,0.962891,-28.625,69.875,29.25,88,56,119
4,-1,-3,-2,-1,-1,-1,0,0,-0.682617,-0.0336914,0.766602,1.375,6.9375,0.25,89,131,91,-6,-10,9,-20,-72,-6,-5,-5,0.646973,-0.275391,1,-30.4375,121.75,50.8125,87,61,120
5,-3,-1,-1,-1,0,1,-2,0,-0.704102,-0.00585938,0.760742,5.25,2.0625,0.5625,89,131,91,-1,-25,-54,-5,41,10,2,1,0.539062,-0.395508,1.16211,16.625,193.438,79.375,86,71,121
6,-1,0,0,-2,-1,0,0,-1,-0.689453,0.00341797,0.753418,2.625,-1,1.3125,90,131,91,-2,-11,-31,-31,-21,-3,0,0,0.00195312,-0.347168,1.27246,40.1875,226.562,114.125,87,85,124
7,-1,0,0,-2,-1,2,-1,-2,-0.664551,0.000488281,0.76123,2,-3.375,1.0625,90,131,91,3,18,14,-8,-3,-5,-1,-3,0.0869141,-0.0371094,1.03564,-19.25,257.875,106.312,88,95,126
8,0,-1,1,-1,-2,-2,1,-1,-0.654785,-0.000976562,0.762207,1.8125,-2.3125,0.75,90,131,92,3,27,6,7,29,12,0,4,-0.406738,-0.186035,1.00342,25.875,277.438,144.188,88,112,130
9,-1,0,-1,0,-1,-1,-1,-1,-0.672852,-0.00146484,0.760254,3.1875,-1.375,0.1875,90,131,92,3,19,22,-7,-1,-4,-4,5,-0.51416,0.0717773,0.815918,30.625,271.938,146.25,90,123,133
10,-3,-2,-3,-2,-1,-2,-1,-1,-0.675781,0.0117188,0.76123,2.25,-1.875,-1,90,131,91,4,47,48,32,27,10,3,-4,-0.647461,0.125488,0.602051,16.625,228.312,153.75,95,136,140
11,-3,2,0,-1,-2,-2,0,-2,-0.675781,0.0258789,0.765137,-1.3125,-3.75,-2,90,131,91,2,12,-6,-9,-5,-3,3,-7,-0.650391,0.214844,0.471191,17.5625,185.375,139,101,142,146
12,-1,-1,-1,0,-2,1,-2,-1,-0.661133,0.0175781,0.766602,-4.0625,-4.25,-2.125,90,131,91,-11,-7,-25,-43,-23,-9,-3,-1,-0.719727,0.306152,0.40918,0.375,83.625,107.75,107,145,154
13,-1,-1,-1,-2,0,-2,0,-1,-0.65918,-0.00488281,0.771973,-4.125,-2.25,-1.25,90,130,91,1,-43,13,39,11,2,12,5,-0.648926,0.34668,0.336426,-3.875,48.3125,70.3125,110,145,158
14,0,-2,-1,-1,-1,1,-2,-1,-0.655762,-0.0117188,0.773926,-4.75,-0.5625,-0.375,89,130,91,14,-16,-6,-27,-4,2,1,2,-0.652344,0.373047,0.397461,-1.1875,3.5625,33.375,112,143,160
15,0,0,-1,-1,0,0,-1,0,-0.669434,-0.0200195,0.769043,-5.125,-0.5625,0.125,89,130,91,9,-12,-3,10,-33,15,44,-6,-0.775391,0.365234,0.410645,-17.4375,-27.625,22.75,112,142,160
16,-1,-1,0,-2,-1,2,-1,-2,-0.664062,-0.0317383,0.76709,-3.1875,0.5625,0.3125,89,130,91,42,-20,-55,-59,-21,3,0,72,-0.807617,0.490723,0.467285,-20.375,-39.0625,14.0625,111,140,160
17,-2,0,-1,1,-1,-2,1,-1,-0.656738,-0.0131836,0.773926,-1.9375,0.25,-0.5,89,130,91,89,37,51,6,30,-28,68,14,-0.68457,0.217773,0.786621,-12.3125,30.5,-10.75,110,140,159
18,0,0,-1,-1,-3,-1,-1,-1,-0.65332,-0.0195312,0.774902,-0.0625,0.6875,-0.1875,89,130,91,-56,7,42,33,8,-14,5,-14,-0.82373,0.462402,0.519043,-10.1875,-7.375,14.125,109,139,159
19,-3,-1,-2,-1,0,-1,-2,-1,-0.664062,-0.012207,0.77002,0.25,1.125,0.875,89,130,91,-12,-8,6,-6,-6,-19,42,0,-0.787598,0.461914,0.535645,12.0625,0.5625,17.625,109,138,160
20,0,-2,1,-3,-1,-1,1,-2,-0.66748,-0.0219727,0.769043,0.1875,1.0625,0.3125,89,130,91,14,98,114,14,-3,-44,64,10,-0.699219,0.373047,0.611816,30.6875,-10.625,-8.1875,110,138,160
21,-2,-2,-2,-1,0,-3,-3,-1,-0.668457,-0.012207,0.773438,0.6875,0.875,0.25,89,130,91,3,-9,-57,-26,-1,17,-9,-54,-0.799805,0.383301,0.550781,27.5,38.125,-22.125,110,139,159
22,-1,0,0,0,-1,0,-2,-2,-0.669434,-0.0151367,0.766113,0.25,0.25,-0.0625,89,130,91,30,42,-16,12,7,9,-13,-53,-0.880371,0.240723,0.458496,4.5,7.6875,-33.5,110,142,159
23,0,-2,-1,0,-1,-1,-1,-1,-0.666992,-0.0161133,0.768066,1.875,-1.1875,-0.0625,89,130,91,-11,-17,-33,-8,0,3,-7,-12,-0.781738,0.40918,0.547852,23.1875,12.625,-1.8125,110,142,159
24,-1,-1,0,-1,-2,1,0,-1,-0.658203,-0.00976562,0.769043,1.25,-0.9375,0,89,130,91,2,-15,-12,1,-1,-3,-4,-5,-0.854492,0.341309,0.439941,0.9375,3.25,4.5,111,143,159
25,0,-1,-2,0,-2,-2,0,-2,-0.66748,0.000488281,0.766113,-0.8125,-0.4375,0.125,89,130,91,-17,2,-35,-41,-16,-9,-21,-7,-0.830566,0.38916,0.435059,1.9375,-6.25,0.875,111,143,159
26,-1,-2,-2,-2,-1,-2,0,-2,-0.64502,-0.0180664,0.776367,-1.8125,1.1875,0,89,130,91,-32,6,-4,3,2,-3,-3,-13,-0.808105,0.362305,0.509277,3,-1.625,1.0625,110,143,159
27,-1,-2,1,0,1,0,0,0,-0.671875,-0.00390625,0.769043,-0.125,1.3125,-0.25,89,130,91,23,1,-69,-53,-4,14,-16,5,-0.847168,0.413574,0.45459,-11,1.25,-2.4375,110,143,159
28,-2,0,-2,-1,-1,-1,-2,0,-0.671387,-0.0117188,0.773926,-1.375,-0.0625,-0.6875,89,130,91,-47,61,33,2,43,32,-88,-11,-0.859375,0.419434,0.432129,1.625,-5.8125,-4.8125,110,143,158
29,0,-1,-1,0,0,0,-3,-1,-0.672852,-0.0195312,0.765625,-1.8125,-0.5625,0.125,89,130,91,-24,38,1,-117,-11,25,127,8,-0.714844,0.221191,0.397949,-21.9375,-27.625,9.5625,110,142,158
30,-1,-1,-2,-1,-1,-1,-1,-1,-0.666504,-0.0239258,0.773926,-0.8125,-0.75,0.375,89,130,91,-38,12,6,57,-13,-37,-25,1,-0.796875,0.134277,0.386719,-67.0625,-15.6875,15.875,108,142,158
31,0,0,-2,-3,-1,-2,-3,0,-0.667969,-0.0078125,0.76123,-0.1875,-2.625,-0.4375,89,130,91,-57,26,72,45,5,-34,-2,32,-0.763184,0.280762,0.49707,-2.75,-8.75,0.5,108,141,158
32,-1,-1,0,-3,1,1,-2,0,-0.653809,-0.00634766,0.770508,-3.4375,-2.1875,-1.25,89,130,91,9,7,9,16,11,29,14,-4,-0.781738,0.411133,0.452148,15.8125,-16.8125,-11.6875,108,141,157
33,-1,-1,-3,-1,-2,-3,-1,-1,-0.650391,-0.0239258,0.773438,-1.3125,1.3125,-0.5,89,130,91,0,-40,-63,-15,9,2,47,-92,-0.693848,0.313477,0.589844,28.625,-11.5625,-23.4375,108,141,156
34,-1,-1,-2,-3,-3,-1,-3,-1,-0.667969,-0.0327148,0.773926,-1,2.8125,0.5,89,130,91,10,14,0,5,8,37,16,44,-0.689453,0.318359,0.495117,3.875,-9.6875,-10.3125,107,141,155
35,0,-1,0,-1,0,0,0,0,-0.666504,-0.0234375,0.765625,1.75,0.5625,-0.0625,89,130,91,49,8,23,-2,-3,-5,-18,-17,-0.671387,0.373047,0.502441,6.625,-40.875,-34.25,106,140,154
36,-1,-2,-1,1,-1,-1,0,-2,-0.673828,-0.0214844,0.774414,2.5,0.8125,0.375,89,130,91,1,25,30,5,0,-4,1,-32,-0.763672,0.356445,0.513184,0.4375,-58.6875,-46.8125,105,139,152
37,-1,-1,-3,-2,1,-1,0,-2,-0.666992,-0.0146484,0.769043,1.6875,-0.6875,0.0625,89,130,91,-7,7,17,3,0,-1,-2,-15,-0.782715,0.264648,0.565918,0.625,-90.125,-67.6875,102,137,148
38,-1,-1,-1,-1,0,-1,-1,-1,-0.67041,-0.0131836,0.76709,1.8125,-1.4375,0.5,89,130,91,2,3,-2,-3,-3,-2,2,-5,-0.755859,0.275879,0.667969,10.6875,-123.5,-87.0625,98,133,143
39,-2,0,-1,0,0,2,-2,-1,-0.654297,-0.00927734,0.772949,0.375,-2.125,0.125,89,130,91,-4,33,15,1,-1,1,6,-4,-0.673828,0.20166,0.688965,-2.625,-137.625,-83.6875,96,128,140
40,-2,-1,0,-1,-3,0,-1,-2,-0.654785,-0.012207,0.773438,-1.125,-0.4375,0.3125,89,130,91,-2,-5,1,0,0,-1,-2,-4,-0.64209,0.156738,0.774414,5.3125,-176.562,-79.5625,94,120,136
41,-1,-2,-1,-1,-2,-1,0,0,-0.640625,-0.00878906,0.777344,-1.3125,1.5625,0.0625,89,130,91,-1,-7,-4,1,1,0,1,-4,-0.5625,0.1875,0.846191,5.75,-190.438,-78.375,93,113,133
42,-1,-1,0,0,-2,0,-1,-1,-0.667969,-0.034668,0.766113,2,6.125,1.4375,89,130,91,1,15,20,4,2,-1,1,-5,-0.189941,0.0722656,0.977051,37.3125,-204.812,-75.5625,93,101,130
43,-1,-1,0,-2,0,-1,0,0,-0.6875,-0.0292969,0.764648,4.5625,4.4375,1.5625,89,131,91,2,-11,0,3,25,5,0,3,-0.163086,0.189453,0.924316,17.4375,-218.938,-55.75,93,93,128
44,0,-1,0,-1,0,0,-2,-1,-0.680664,0.00341797,0.759277,3.125,0.0625,0.5625,89,131,91,-6,-2,-10,0,4,-1,-2,-3,0.324219,0.0708008,1.04004,43.0625,-196.875,-53.75,94,81,126
45,-1,1,-2,0,0,-1,-2,-2,-0.667969,0.00146484,0.760742,1.625,-1.375,0.375,89,131,91,-3,-4,-2,0,2,1,0,-1,0.372559,0.154297,1.03125,23.75,-167,-32.6875,95,74,124
46,-1,0,-3,-2,0,0,-1,-2,-0.661621,-0.0195312,0.768555,1.25,0.3125,0.6875,89,131,91,0,3,1,-5,-5,-1,-1,-4,0.459473,0.161621,1.05078,42.875,-145.625,-32.8125,96,66,122
47,-1,-2,-1,0,-1,-4,-2,0,-0.673828,-0.0195312,0.77002,5.8125,0.875,1.5,89,131,91,4,-1,3,-1,0,0,-1,-3,0.576172,0.259277,0.972168,33.4375,-129.25,-21.1875,98,61,121
48,0,0,-2,-1,0,-1,-2,0,-0.668457,0.0107422,0.754395,8.5625,0.125,1.25,90,131,91,-1,3,2,2,3,0,-2,-3,0.666016,0.234863,0.827148,39.875,-91.125,-20.6875,99,55,119
49,-2,-1,0,0,-2,-1,1,-3,-0.674316,0.0170898,0.765137,4,-0.6875,1.0625,90,131,91,-6,-2,2,1,-1,-1,-4,-7,0.668945,0.448242,0.905762,-54.9375,-64.0625,-23,100,53,118
50,-1,0,-1,0,-1,0,-1,-1,-0.670898,0.0107422,0.769043,3.0625,-1,0.75,90,131,91,9,-6,-3,0,-1,-3,-1,1,0.663574,0.305176,0.791016,-26.6875,-21,-11.8125,100,51,117
