timestamp,x,y,z
1573316621938867,-0.0205078,0.500488,0.697266
1573316621959354,-0.0307617,0.484863,0.675293
1573316621974976,-0.0288086,0.488281,0.698242
1573316621982783,-0.0366211,0.484375,0.695313
1573316622004253,-0.0395508,0.492676,0.70752
1573316622034507,-0.0473633,0.495605,0.706543
1573316622043291,-0.0678711,0.492676,0.701172
1573316622063786,-0.0751953,0.486328,0.707031
1573316622086238,-0.0673828,0.477539,0.712402
1573316622103808,-0.0654297,0.475586,0.725586
1573316622124298,-0.0571289,0.476563,0.721191
1573316622146751,-0.0522461,0.490234,0.729492
1573316622161390,-0.0478516,0.480957,0.737793
1573316622191645,-0.0546875,0.492188,0.745605
1573316622206284,-0.0454102,0.489746,0.744141
1573316622221898,-0.0493164,0.500977,0.74707
1573316622244348,-0.0605469,0.50293,0.754883
1573316622266794,-0.0649414,0.491699,0.741699
1573316622281434,-0.0620117,0.500488,0.768066
1573316622303887,-0.0693359,0.50293,0.779297
1573316622329257,-0.0561523,0.519043,0.786621
1573316622340970,-0.0625,0.515625,0.814453
1573316622364395,-0.0683594,0.501953,0.830566
1573316622396603,-0.0859375,0.544922,0.875977
1573316622403436,-0.0820313,0.557129,0.856934
1573316622423929,-0.141602,0.539551,0.82373
1573316622446381,-0.280762,0.48877,0.82666
1573316622462514,-0.348145,0.447266,0.813477
1573316622483986,-0.368652,0.463867,0.79248
1573316622506436,-0.381836,0.487305,0.760254
1573316622523026,-0.406738,0.501465,0.70752
1573316622543522,-0.450684,0.497559,0.663086
1573316622565972,-0.464844,0.486328,0.660645
1573316622582560,-0.470703,0.469238,0.629395
1573316622604034,-0.537109,0.415039,0.626953
1573316622629412,-0.563477,0.451172,0.570313
1573316622643076,-0.534668,0.568848,0.506348
1573316622671378,-0.542969,0.547363,0.447754
1573316622686022,-0.568848,0.46582,0.433105
1573316622703585,-0.620605,0.368652,0.419922
1573316622724089,-0.571777,0.454102,0.382324
1573316622746529,-0.644531,0.413574,0.360352
1573316622763121,-0.653809,0.421875,0.349609
1573316622783617,-0.614258,0.497559,0.30957
1573316622806067,-0.639648,0.425781,0.308105
1573316622822658,-0.663086,0.469238,0.262695
1573316622844129,-0.673828,0.441406,0.288574
1573316622869505,-0.669922,0.452637,0.275391
1573316622883174,-0.700195,0.456055,0.260254
1573316622903667,-0.724121,0.467773,0.28418
1573316622926112,-0.699707,0.487305,0.286621
1573316622950512,-0.692871,0.493164,0.269531
1573316622964177,-0.708008,0.491211,0.268066
1573316622986625,-0.730957,0.499512,0.250488
1573316623004196,-0.745117,0.501953,0.249023
1573316623023714,-0.766113,0.497559,0.273438
1573316623046160,-0.767578,0.498047,0.285156
1573316623064704,-0.743652,0.510254,0.283203
1573316623084224,-0.753906,0.483887,0.310547
1573316623106672,-0.766602,0.493652,0.367676
1573316623124240,-0.739258,0.506836,0.38623
1573316623146688,-0.733887,0.495117,0.380859
1573316623166208,-0.727539,0.496094,0.397949
1573316623184752,-0.746094,0.484863,0.414063
1573316623204272,-0.760254,0.477539,0.396973
1573316623226744,-0.769531,0.488281,0.381348
1573316623244288,-0.754883,0.489258,0.380371
1573316623263808,-0.749512,0.480469,0.371094
1573316623286258,-0.760742,0.51123,0.355957
1573316623304800,-0.73584,0.49707,0.342285
1573316623324320,-0.730469,0.486328,0.328125
1573316623346767,-0.736816,0.493652,0.330566
1573316623364336,-0.713867,0.489258,0.320313
1573316623385807,-0.720215,0.491211,0.325195
1573316623406303,-0.703613,0.501953,0.310547
1573316623423871,-0.703613,0.496094,0.308594
1573316623445343,-0.70459,0.474121,0.321777
1573316623466815,-0.712402,0.491699,0.32666
1573316623484383,-0.711426,0.504395,0.318848
1573316623504879,-0.719238,0.495605,0.337891
1573316623526352,-0.70752,0.494141,0.35498
1573316623544896,-0.707031,0.490234,0.36377
1573316623565392,-0.723145,0.495117,0.361328
1573316623586862,-0.720215,0.502441,0.361328
1573316623604432,-0.740234,0.513672,0.382813
1573316623624927,-0.731934,0.514648,0.385742
1573316623646400,-0.733398,0.508301,0.40332
1573316623663967,-0.740234,0.499023,0.405762
1573316623685439,-0.722168,0.475586,0.402344
1573316623706911,-0.724609,0.470215,0.415527
1573316623724479,-0.739258,0.472656,0.432129
1573316623744976,-0.723633,0.479004,0.425781
1573316623766447,-0.720215,0.475586,0.405762
1573316623784991,-0.731934,0.472168,0.392578
1573316623805491,-0.723633,0.47168,0.383789
1573316623825985,-0.71582,0.487793,0.380371
1573316623844527,-0.709961,0.489746,0.366699
1573316623866975,-0.705078,0.500488,0.345215
1573316623886497,-0.709961,0.498047,0.333008
1573316623904063,-0.694824,0.51416,0.33252
1573316623926510,-0.713867,0.515137,0.327637
1573316623947012,-0.708008,0.51709,0.302734
1573316623964576,-0.71875,0.512207,0.313477
1573316623992878,-0.705078,0.498535,0.29834
1573316624006542,-0.697266,0.500488,0.310059
1573316624024110,-0.699707,0.513672,0.323242
1573316624046558,-0.696777,0.502441,0.34082
1573316624066079,-0.697266,0.483398,0.35791
1573316624084622,-0.697754,0.473145,0.355957
1573316624107073,-0.739258,0.478516,0.37793
1573316624126593,-0.723145,0.501953,0.369629
1573316624144158,-0.729004,0.501465,0.40625
1573316624174414,-0.71875,0.501953,0.415527
