timestamp,Pitch,Roll,Yaw
1573315898378485,-0.0607167,0.616087,-1.7432
1573315898400931,-0.0324838,0.612661,-1.74031
1573315898416547,-0.00692361,0.611044,-1.73708
1573315898439973,0.0152724,0.610869,-1.73404
1573315898460490,0.0339792,0.609864,-1.73238
1573315898477061,0.0488894,0.608292,-1.73086
1573315898499507,0.0597402,0.606714,-1.7298
1573315898520979,0.067866,0.605221,-1.73005
1573315898536601,0.0735826,0.604551,-1.73085
1573315898560023,0.0772777,0.604375,-1.73199
1573315898573687,0.0793146,0.603117,-1.73364
1573315898598084,0.0804002,0.600947,-1.73521
1573315898619556,0.0810022,0.598959,-1.73683
1573315898634070,0.0808857,0.597388,-1.73896
1573315898657485,0.0814349,0.594695,-1.74133
1573315898679932,0.0834813,0.591686,-1.74267
1573315898693596,0.0877788,0.587471,-1.74301
1573315898717020,0.096182,0.581081,-1.74309
1573315898740018,0.110482,0.573551,-1.74202
1573315898760516,0.129901,0.566882,-1.73767
1573315898779059,0.15376,0.559516,-1.73021
1573315898799553,0.182884,0.552244,-1.71912
1573315898821028,0.216092,0.547963,-1.70315
1573315898837506,0.254383,0.546124,-1.68273
1573315898859954,0.297999,0.545945,-1.65919
1573315898880448,0.34551,0.547905,-1.63156
1573315898897041,0.397774,0.55176,-1.60096
1573315898919488,0.453046,0.55914,-1.56785
1573315898940850,0.508797,0.570574,-1.53323
1573315898957437,0.56309,0.586243,-1.49801
1573315898979886,0.614993,0.603456,-1.46173
1573315899000402,0.663701,0.619553,-1.42525
1573315899016972,0.707457,0.633577,-1.38966
1573315899039421,0.746878,0.646761,-1.35385
1573315899060897,0.782608,0.661081,-1.31472
1573315899077484,0.813903,0.679419,-1.2724
1573315899099931,0.842792,0.697696,-1.2301
1573315899120425,0.870577,0.715406,-1.19096
1573315899137024,0.897152,0.727776,-1.15919
1573315899159473,0.920178,0.738853,-1.13385
1573315899180940,0.939006,0.747878,-1.1151
1573315899197532,0.953278,0.754564,-1.10175
1573315899219984,0.966084,0.755617,-1.09233
1573315899240476,0.974225,0.756608,-1.08293
1573315899257067,0.979424,0.756759,-1.07448
1573315899279516,0.981922,0.756746,-1.06621
1573315899300988,0.984073,0.759267,-1.05591
1573315899316602,0.986028,0.76094,-1.04552
