Counter,EMG0L,EMG1L,EMG2L,EMG3L,EMG4L,EMG5L,EMG6L,EMG7L,AXL,AYL,AZL,GXL,GYL,GZL,ORL,OPL,OYL,EMG0R,EMG1R,EMG2R,EMG3R,EMG4R,EMG5R,EMG6R,EMG7R,AXR,AYR,AZR,GXR,GYR,GZR,ORR,OPR,OYR
1,0,0,0,0,0,0,0,0,-0.178711,-0.73877,0.79248,-42.125,16.6875,-8.875,70,99,57,0,0,0,0,0,0,0,0,-0.0732422,-0.375977,0.973633,-0.25,-0.1875,-0.0625,79,94,53
2,0,0,0,0,0,0,0,0,-0.184082,-0.805176,0.657715,4.25,7.375,-38.0625,69,98,56,0,0,0,0,0,0,0,0,-0.0751953,-0.365723,0.970215,0.0625,0,0.0625,79,94,53
3,-4,7,-4,-7,-5,-3,-2,-3,-0.0107422,-0.768555,0.776855,-14.0625,-2,-95.25,69,95,54,-1,1,4,-1,4,-1,0,-8,-0.0581055,-0.427734,1,-3.25,13.5,10.75,79,94,53
4,-7,-19,-20,-8,-7,-3,-4,-2,0.012207,-0.852051,0.72168,-32.625,-6.625,-107.438,68,92,53,-1,2,5,7,2,-11,-3,3,-0.0776367,-0.439453,0.977539,6.875,16.625,12.875,79,95,53
5,1,3,-3,-3,-5,-4,-9,-4,0.237305,-0.869629,0.714355,-3,-8.625,-136.25,68,86,50,-2,-2,-8,-10,1,15,5,6,-0.0717773,-0.32373,1.00293,11.375,19.9375,10.8125,79,96,53
6,16,8,13,-3,1,-1,0,5,0.270508,-0.735352,0.702637,9.125,-5.0625,-144.188,68,80,47,-9,-1,0,-4,-7,3,-3,-10,-0.150391,-0.446289,1.00977,-8.5625,7.875,16.8125,79,97,54
7,19,-7,-3,-12,-5,-7,3,3,0.225586,-0.704102,0.727051,0.25,3.25,-139.5,69,76,45,-3,-3,-4,-4,-1,-5,-4,-5,-0.138672,-0.138184,1.04346,-49.8125,-38.0625,18.25,79,96,54
8,13,-18,-21,-13,-8,-3,-1,12,0.193848,-0.638672,0.757324,3.9375,-1,-121.062,70,71,42,-11,2,-2,-2,7,24,19,-11,-0.00878906,-0.505859,1.01025,-98,-88.6875,28.75,77,94,55
9,-1,7,20,-2,-3,-2,-3,-2,0.228516,-0.570801,0.799805,1.9375,-8,-101.562,70,69,40,11,3,-5,0,9,16,4,-6,0.0703125,-0.335938,1.0459,17.0625,-116.812,27.25,77,88,58
10,0,-11,-12,0,2,2,-2,-3,0.23291,-0.529297,0.789551,-4.5,-9.5,-69.3125,71,66,38,1,1,-2,-3,-6,-19,-16,-6,0.126465,-0.350098,0.930176,-14.6875,-121.125,38.1875,77,85,59
11,-2,-6,-2,-1,-4,-2,0,-4,0.206055,-0.516602,0.785645,-2.5,-11.1875,-44.625,71,65,37,-5,-6,-4,-3,-5,-5,-4,11,0.20752,-0.371094,0.897949,-15.4375,-126.125,39.5625,76,81,61
12,-7,-4,8,1,1,-4,-6,-6,0.234863,-0.471191,0.762207,-7.25,-8.625,-19.1875,72,64,37,-14,-6,2,-2,-3,-4,2,-6,0.263672,-0.414551,0.831055,-10.9375,-109.5,30.0625,76,75,63
13,24,-5,0,1,-1,-4,1,3,0.294434,-0.51123,0.728516,-8.5625,-3.625,-3.3125,71,64,37,-1,1,0,0,-4,-7,2,-7,0.282715,-0.499512,0.805176,-4.3125,-81.875,24.6875,75,71,66
14,-5,4,1,-5,-2,0,2,1,0.357422,-0.504883,0.726074,-7.6875,-3.5625,3.625,71,64,37,2,6,-2,-1,0,-10,-11,-6,0.266602,-0.510254,0.782227,2.5625,-55.6875,18.5,74,69,67
15,-3,9,22,2,-4,-1,1,-1,0.399902,-0.535645,0.710449,-11.375,-0.125,10.25,71,65,37,-2,1,0,2,-9,-1,7,10,0.268555,-0.506836,0.794922,3.5,-43.3125,13.0625,74,68,68
16,6,-17,-6,-5,1,-2,-2,-1,0.427246,-0.562012,0.744141,-10.0625,4.8125,14.1875,71,65,37,-4,6,-2,-3,3,21,18,3,0.282227,-0.522461,0.766113,3.375,-22.0625,9.5625,74,67,69
17,6,0,-8,-5,-1,0,-1,1,0.444824,-0.595703,0.72998,-4.9375,8.5,9.125,70,66,37,-5,3,-3,-3,-8,6,-11,-3,0.291992,-0.503906,0.780762,5.4375,-7.625,4.875,74,67,69
18,0,14,0,5,8,2,2,0,0.458496,-0.596191,0.72998,-0.875,7.875,4.9375,70,66,37,-6,14,3,2,3,-7,2,-10,0.308105,-0.530762,0.791016,9.6875,9.0625,-0.875,74,68,69
19,-3,-15,-2,-2,-3,-2,0,-1,0.445801,-0.60791,0.753906,-4.25,-1.625,3,70,66,37,-2,5,2,-1,5,12,2,-2,0.312988,-0.507812,0.812012,10.3125,7.75,-3.375,74,68,69
20,-3,-10,-1,0,-3,-1,0,-2,0.438965,-0.59668,0.759277,-0.5625,-1.375,-1.4375,70,66,37,-2,-4,-7,1,1,-2,-8,-2,0.352539,-0.491211,0.852539,-3.5,10.25,0.8125,74,69,69
21,1,6,3,2,5,-1,2,1,0.412598,-0.590332,0.783691,6.125,-7.5625,-4.5,70,66,37,7,-1,2,6,29,-13,4,-4,0.362305,-0.521484,0.82959,3,6.625,1.1875,74,69,69
22,-5,4,-5,-4,-3,-3,-1,-2,0.399414,-0.576172,0.821289,13.8125,-14.5625,-4.9375,71,65,37,-16,-15,-3,0,-5,0,1,-12,0.354004,-0.511719,0.837891,-3.1875,3,0.5,74,69,69
23,4,14,5,0,-1,-1,1,2,0.377441,-0.516113,0.884766,30.5,-22.5,-3.8125,71,65,38,0,-4,1,-3,-10,-14,-9,4,0.366699,-0.503906,0.838379,-3.25,0.375,-0.75,74,69,69
24,-1,5,-12,-3,-1,-2,0,0,0.373047,-0.499512,0.87207,43.875,-29.3125,14.1875,72,64,38,-1,-5,-1,-4,-7,-10,-7,-2,0.375,-0.5,0.827637,-5.6875,-2.8125,-1.1875,74,69,69
25,-8,-7,0,-1,0,-1,-1,-1,0.363281,-0.467773,0.839355,54.75,-33.8125,28.5625,73,64,39,1,2,-2,-2,3,15,4,2,0.350098,-0.55957,0.827637,-11.8125,-4.875,-2.875,74,69,69
26,-8,-9,-3,-4,-5,-1,-2,-3,0.347656,-0.453613,0.785645,61.8125,-37.4375,42.6875,74,63,40,-1,0,-1,0,-4,-1,0,-4,0.331055,-0.554688,0.817871,-11.0625,-4.75,-8.1875,73,69,69
27,-9,12,2,1,3,0,-3,-2,0.390625,-0.45459,0.736816,78.6875,-43.3125,70.8125,75,63,43,-1,-3,-2,-3,-5,-41,-27,-11,0.313965,-0.586426,0.824707,-21,-2.6875,-12.875,73,69,69
28,2,4,4,5,2,1,-1,0,0.429199,-0.398438,0.727051,65.25,-35.8125,100.188,76,64,46,3,-3,-1,-4,-3,39,15,7,0.300293,-0.606934,0.79248,-34.8125,0.9375,-26.1875,72,68,68
29,8,4,-5,8,-1,0,1,11,0.469238,-0.458008,0.712891,46.8125,-21.0625,115.562,76,65,48,1,-2,0,0,4,-6,-7,2,0.312988,-0.614258,0.75293,-42.1875,5.4375,-46.3125,71,67,67
30,0,-2,-12,-20,-7,-3,0,-2,0.41748,-0.522461,0.717285,38.0625,-16.625,115,75,67,52,9,2,4,1,-3,-4,10,-11,0.373535,-0.576172,0.734375,-45.25,18.3125,-60.125,71,67,66
31,6,0,6,7,2,4,4,6,0.483887,-0.578613,0.705566,16.75,-3.1875,109,75,69,54,-5,1,2,3,3,-16,8,2,0.351562,-0.550293,0.70166,-49.9375,46.75,-73.0625,70,66,63
32,2,10,16,20,21,10,5,1,0.407715,-0.604492,0.732422,7.5625,-11.5625,86.1875,74,71,57,-12,2,6,7,7,6,11,-24,0.428711,-0.506836,0.682617,-45.0625,54.4375,-83,70,66,61
33,1,13,-10,2,10,2,5,2,0.294434,-0.613281,0.708008,-5.0625,-11.5,72.5,73,72,59,6,5,6,4,8,30,69,16,0.440918,-0.502441,0.73584,-45.0625,86.3125,-81.6875,70,66,57
34,-14,-25,2,-6,11,3,2,-6,0.291504,-0.609863,0.749023,-5.5,-10.125,37.625,73,73,60,-3,5,2,-1,-4,15,-14,11,0.469727,-0.48877,0.757812,-27.8125,103.125,-72.9375,71,67,55
35,-1,8,-7,6,5,-3,-6,-4,0.268066,-0.66748,0.79248,-2.0625,-10.875,13,72,73,61,-6,-3,-18,-24,-19,5,21,-1,0.430664,-0.481934,0.850098,-10.6875,101.688,-66.0625,72,69,51
36,5,2,0,6,3,-1,2,3,0.275879,-0.609863,0.801758,3.5625,-5.75,5.8125,72,73,61,10,2,1,3,4,-3,27,19,0.364258,-0.414062,0.909668,-4.75,68.5625,-41.375,73,72,48
37,-1,10,3,0,-11,-1,0,1,0.282715,-0.619629,0.807617,5.6875,-1.3125,-6.8125,72,73,61,-3,-7,-3,4,-27,-69,21,-25,0.288086,-0.395996,0.916016,-7.875,51.4375,-36.9375,73,73,47
38,1,9,3,16,1,-2,5,0,0.270508,-0.564941,0.756348,3.1875,0.125,-6.1875,72,73,61,-5,1,9,-1,7,64,-48,-18,0.297852,-0.466309,0.89209,-2.25,26.625,-17.1875,73,74,45
39,0,-30,-10,-11,-16,-13,-8,-5,0.209473,-0.572754,0.714355,-5.875,4.3125,-3.0625,72,73,61,-4,-1,2,-1,20,44,76,8,0.258789,-0.462891,0.903809,-12.4375,11.25,-6,74,74,45
40,-5,9,5,6,3,2,-2,-4,0.142578,-0.541504,0.641602,-9.375,13.375,-3.25,72,74,61,-10,17,27,8,16,33,-5,-2,0.246094,-0.507812,0.918457,-3.1875,-4.875,1.9375,74,74,45
41,-2,-1,6,3,2,2,-2,-1,0.189941,-0.578613,0.613281,-19.5625,34.25,-2.4375,71,75,60,-12,-16,2,-2,-7,4,8,-8,0.25,-0.486328,0.871582,1.6875,-11.25,4.375,74,74,45
42,-2,-1,0,-3,-1,-4,-7,-4,0.206543,-0.59082,0.716309,-16.375,58.625,2.125,71,78,59,-2,3,-7,8,29,-21,-8,-12,0.208496,-0.483398,0.822754,1.25,-15.9375,10.9375,73,74,46
43,-2,0,-10,-5,-6,-4,-3,-3,0.193848,-0.635254,0.757812,-22.4375,64.875,19.125,71,80,59,2,0,-2,-1,-5,9,-10,1,0.145508,-0.452148,0.813965,7.5,-17.0625,15.8125,74,74,46
44,-2,0,-5,-11,-7,-8,-4,-2,0.140625,-0.655273,0.876465,-20.1875,76.125,29.4375,70,84,58,-1,-5,-2,1,7,0,-8,-9,0.125488,-0.412598,0.765137,18.0625,-19.0625,26.25,74,74,47
45,7,-25,3,2,1,1,1,1,0.130859,-0.654785,0.891602,-31.8125,64.625,35.9375,70,87,58,-4,1,-3,-5,-7,-11,-37,-12,0.260742,-0.449707,0.752441,28.5625,0.5625,43.3125,74,75,48
46,-2,-4,4,3,4,4,5,2,0.00439453,-0.729004,0.842285,-10.6875,72.375,44.3125,69,92,57,0,-2,-2,3,4,4,-3,1,0.226074,-0.458984,0.791016,29.1875,21.5,48.875,75,76,49
47,1,31,-2,-2,3,0,1,1,0.0439453,-0.703125,0.955566,50.0625,42.875,-6.375,70,95,57,-3,-3,2,5,-1,-5,-25,-4,0.25,-0.478516,0.871582,28.4375,42.875,63.625,75,80,50
48,-2,-42,-1,-3,-3,1,-2,-2,0.105957,-0.674805,0.94873,63.4375,31.625,21,71,96,57,1,-2,2,7,-1,1,-5,0,0.235352,-0.496094,0.905273,21.9375,53,52.25,76,82,50
