,timestamp,x,y,z,w,roll,pitch,yaw
96,192493236732,0.42395,-0.364197,0.6157229999999999,0.55542,-0.7554213056024855,-1.1853643867222576,-0.41992569808545954
97,192493257770,0.396973,-0.371155,0.617981,0.5681149999999999,0.34006954210318,-1.149014636707221,0.14497412027551168
98,192493274706,0.369446,-0.372375,0.6245729999999999,0.5785520000000001,1.1051428063781115,-1.102566537761721,0.608232484924518
99,192493296688,0.342163,-0.367371,0.634705,0.587341,1.3302388718560711,-1.0469252775293738,0.8697433024494523
100,192493317805,0.314209,-0.358643,0.647217,0.594727,1.4313923778897704,-0.9850724870053185,1.033811645466152
101,192493334223,0.28442399999999995,-0.348145,0.661011,0.600708,1.4882711496702952,-0.9178244704284775,1.1506532975889352
102,192493356694,0.25256300000000004,-0.335999,0.6759029999999999,0.605286,1.5223270690796162,-0.8452954217742188,1.2364352684973758
103,192493377750,0.219604,-0.321716,0.691833,0.6079100000000001,1.5427852437144332,-0.768430102915599,1.299571416769137
104,192493394174,0.185547,-0.305237,0.7086180000000001,0.608459,1.5552866635667508,-0.6872479769689845,1.3483097353873241
105,192493416715,0.15118399999999999,-0.285767,0.725952,0.606934,1.5627298478710072,-0.6021165495670011,1.3869041895828806
106,192493437834,0.11615,-0.263306,0.743164,0.604004,1.567070698539158,-0.5129075770091495,1.4194408148467201
107,192493454233,0.0802002,-0.23791500000000002,0.759705,0.599792,1.5694239165476582,-0.4194476139060506,1.4482663908979128
108,192493482962,0.0429077,-0.21038800000000002,0.775269,0.593933,1.5705002588516126,-0.321977198481097,1.4744403229753225
109,192493497844,0.00482178,-0.181885,0.789612,0.5858760000000001,1.570793595330145,-0.22257187335574996,1.4976768036206796
110,192493514206,-0.03332519999999999,-0.15246600000000002,0.802185,0.576294,1.5707051107602232,-0.122571212650814,1.5179918404805712
111,192493536705,-0.07073969999999999,-0.123352,0.8125,0.565247,1.570524799670739,-0.02449913407540973,1.5349909791225111
112,192493557795,-0.107544,-0.09564210000000001,0.820435,0.553284,1.5704129248424377,0.07069009538222124,1.548486393795001
113,192493574208,-0.143555,-0.0698242,0.826355,0.539978,1.570424800032308,0.1625627732315822,1.5584861339603122
114,192493596713,-0.178223,-0.0446777,0.8304440000000001,0.525879,1.570554009258245,0.25166650631627047,1.565535257153625
115,192493617798,-0.210815,-0.018981900000000003,0.832764,0.511536,1.5707315724171933,0.3381033682003782,1.5697858883668525
116,192493633557,-0.24096700000000001,0.00708008,0.8334959999999999,0.49706999999999996,1.570783546869313,0.4210606069317503,1.5706434223114427
117,192493656723,-0.26947,0.031860400000000004,0.832886,0.4823,1.5704399990054116,0.5002080652721316,1.5673922581131412
118,192493677945,-0.296692,0.05291749999999999,0.831116,0.46728500000000006,1.569494307223585,0.5735603026056498,1.5605795416521344
119,192493693586,-0.322327,0.0715942,0.828369,0.452454,1.5677192217121192,0.6419988965432494,1.5504756476509771
120,192493716854,-0.34552,0.08886720000000001,0.8247680000000001,0.43859899999999996,1.5647719751437308,0.7048266688895354,1.5364830417416087
121,192493737939,-0.36694299999999996,0.10388199999999999,0.8203739999999999,0.426025,1.5605790821237728,0.7622818974082,1.5197695296796638
122,192493744744,-0.387146,0.11675999999999999,0.815247,0.414429,1.5551414421840264,0.8154245088224853,1.5014828101786863
123,192493761059,-0.406555,0.128601,0.809326,0.403931,1.5480736819681769,0.8663387139173523,1.4809765649670368
124,192493782268,-0.42474399999999995,0.140808,0.802612,0.394409,1.5379975349876776,0.9155225875505708,1.4541704015625367
125,192493808782,-0.441223,0.152771,0.795532,0.386108,1.5243011154811819,0.9613869816712233,1.42067560647731
126,192493821173,-0.45617700000000005,0.16272,0.7891239999999999,0.377747,1.508141520681364,1.0026399492526152,1.3852206613803402
127,192493842095,-0.469788,0.170654,0.783447,0.369263,1.4901781670860847,1.0394790888561116,1.349773598246041
128,192493865984,-0.480042,0.174744,0.7794800000000001,0.36254899999999995,1.4780584263821106,1.0655862145307158,1.3303213203163677
129,192493881207,-0.487122,0.175598,0.776917,0.358093,1.4748447450674544,1.081507974470786,1.3306910591102814
130,192493902045,-0.492737,0.176025,0.774475,0.35553,1.4742931019620937,1.093824742819623,1.3360515553780146
131,192493924622,-0.49823,0.17913800000000002,0.771362,0.352966,1.4654771669133473,1.1086344094468055,1.3226380912308673
132,192493941081,-0.500793,0.17999300000000001,0.769714,0.3526,1.4643932703262739,1.114897875050181,1.3236418758108734
133,192493962271,-0.50116,0.177307,0.769592,0.353699,1.474346009845552,1.1124921599464046,1.3464851483905727
134,192493984737,-0.49975600000000003,0.173523,0.770325,0.355957,1.4859734279164574,1.1050408430438674,1.371461888776515
135,192494001054,-0.49731400000000003,0.170593,0.7711180000000001,0.35907,1.4944134865671437,1.0962173898848175,1.3888299811671294
136,192494022145,-0.494812,0.167969,0.7719729999999999,0.36181599999999997,1.5009414476003413,1.0875921535313422,1.4021096229321375
137,192494044765,-0.49279799999999996,0.166138,0.772705,0.363831,1.5050705865818421,1.0810819972895154,1.4103601519338287
138,192494061035,-0.49127200000000004,0.165222,0.773193,0.365295,1.5071779175705429,1.0767169962730876,1.4142889858868188
139,192494082090,-0.490356,0.165466,0.773438,0.365845,1.5068648213480818,1.0749991486020214,1.4128524847007362
140,192494104763,-0.490112,0.167053,0.773193,0.366089,1.5042075988577843,1.0763147661428405,1.4063259950031202
141,192494121028,-0.490784,0.168945,0.7724,0.365967,1.5009253945756253,1.0797070912056586,1.39915828938906
142,192494142140,-0.491699,0.170959,0.771606,0.365479,1.4970055551731276,1.083836677018406,1.3907212076188247
143,192494173536,-0.492737,0.172852,0.770752,0.365051,1.4931998088384275,1.088119508192356,1.3827975721421413
144,192494179762,-0.493896,0.174683,0.769714,0.364807,1.4895745824509539,1.0924742284356415,1.3756089523376394
145,192494202119,-0.49511700000000003,0.176453,0.768433,0.364929,1.486360379179662,1.0967185619903392,1.3696805011718634
146,192494233395,-0.496155,0.177673,0.7673949999999999,0.365051,1.4842375980223117,1.1000127538723854,1.3661161298867261
147,192494239593,-0.49706999999999996,0.178833,0.766357,0.365417,1.4824170303234507,1.1029983339607703,1.363205335556865
148,192494262263,-0.49755900000000003,0.179199,0.765808,0.365845,1.4822967488221181,1.104384193052385,1.363614899179185
149,192494293836,-0.49768100000000004,0.179626,0.7653810000000001,0.366333,1.481906752879228,1.1049395199392535,1.3630476182473399
150,192494300966,-0.497803,0.180176,0.765015,0.366699,1.4810657901785014,1.1057353981142393,1.3614231095914793
151,192494321986,-0.49768100000000004,0.180054,0.765015,0.366821,1.4814475988090676,1.10521790170831,1.3621936908353485
152,192494344544,-0.49755900000000003,0.179626,0.765137,0.367004,1.4826017132675064,1.1045200410863052,1.3646638139572609
153,192494359554,-0.49743699999999996,0.179016,0.7653810000000001,0.367004,1.4839629077007623,1.1036495280058811,1.367550720386133
154,192494382086,-0.49743699999999996,0.178894,0.765259,0.367188,1.4844704996240965,1.1033274511202307,1.3687750950595912
155,192494404523,-0.49786400000000003,0.17865,0.7651979999999999,0.367004,1.4850476367920498,1.1040999888483989,1.3704621834667874
156,192494419741,-0.49823,0.178162,0.76532,0.36645500000000003,1.4857790249070244,1.1043842752566837,1.3723567634648468
157,192494442043,-0.49823,0.17791700000000002,0.76532,0.366516,1.4864074361294324,1.1040333579074242,1.373792582919007
158,192494464582,-0.497803,0.17791700000000002,0.765686,0.366333,1.4859830011073318,1.1032466147278466,1.372307021938848
159,192494481008,-0.498047,0.17687999999999998,0.765808,0.366333,1.488414192692809,1.1026598772715317,1.378004615120608
160,192494502006,-0.498108,0.176331,0.7658689999999999,0.366333,1.4896452374003943,1.1021104800686334,1.3808445611838787
161,192494524544,-0.498047,0.176208,0.76593,0.366394,1.4899329837289288,1.1018862843342887,1.3814302558699787
162,192494540990,-0.498291,0.176208,0.7658689999999999,0.366089,1.4897660811192839,1.1023412108542119,1.381257874004843
163,192494562059,-0.49871800000000005,0.176697,0.765625,0.365845,1.4886674312011954,1.10385504169816,1.3791790176319623
164,192494584569,-0.499084,0.177612,0.765259,0.365662,1.48664427124378,1.1056344481044376,1.3750190131969118
165,192494600977,-0.499329,0.17840599999999998,0.765015,0.365417,1.484713098221311,1.1070287212486376,1.3709378491293374
166,192494621998,-0.499512,0.178833,0.764954,0.365173,1.4835394175999992,1.1080219496975383,1.3684486793839918
167,192494644566,-0.500305,0.179199,0.764526,0.364746,1.4826619732151167,1.1100402841578563,1.3673106732106923
168,192494660938,-0.501343,0.180054,0.763733,0.364563,1.4810158867773795,1.1130855377698483,1.3648461179608922
169,192494681959,-0.5020140000000001,0.180359,0.763367,0.364197,1.480262142630261,1.114780746426516,1.3638887587523112
170,192494704670,-0.502258,0.17993199999999998,0.76355,0.363708,1.4808708259729901,1.1149382554374772,1.3653465845088277
171,192494721641,-0.50238,0.17999300000000001,0.7634890000000001,0.363708,1.4807840337560134,1.115323176073618,1.3652817899733347
172,192494742041,-0.502625,0.18066400000000002,0.763245,0.363586,1.4791410775743115,1.1166271610627612,1.361945543822113
173,192494764696,-0.502686,0.180725,0.763367,0.363098,1.478460219196891,1.1168180763036184,1.3604150304143459
174,192494787028,-0.50293,0.180542,0.7634890000000001,0.362671,1.4785396244549451,1.1172929716222517,1.3607244616303158
