Counter,EMG0L,EMG1L,EMG2L,EMG3L,EMG4L,EMG5L,EMG6L,EMG7L,AXL,AYL,AZL,GXL,GYL,GZL,ORL,OPL,OYL,EMG0R,EMG1R,EMG2R,EMG3R,EMG4R,EMG5R,EMG6R,EMG7R,AXR,AYR,AZR,GXR,GYR,GZR,ORR,OPR,OYR
1,0,0,0,0,0,0,0,0,-0.59375,-0.306641,0.921875,-53.875,-2.125,-6.5625,77,121,106,0,0,0,0,0,0,0,0,-0.555176,-0.19873,0.84375,1.1875,0.1875,0.25,83,122,33
2,0,0,0,0,0,0,0,0,-0.611816,-0.313965,0.949219,-85.9375,-19.1875,7.625,75,120,107,0,0,0,0,0,0,0,0,-0.555176,-0.199707,0.842285,0.75,0.1875,0.5,83,122,33
3,0,0,-6,-43,-5,-2,-2,-1,-0.655273,-0.578125,1.06836,-108.188,-111.312,-27.8125,73,115,108,-2,-4,-1,2,-3,-6,-8,-13,-0.555664,-0.211426,0.874512,5.75,3.125,2.1875,83,122,33
4,0,2,3,38,23,13,5,3,-0.584961,-0.634277,1.04297,-112.25,-127,-57.3125,72,112,109,1,3,7,8,2,7,1,3,-0.583496,-0.270996,0.889648,15.75,7.3125,5.6875,83,122,33
5,-3,5,5,3,31,4,-3,-2,-0.166504,-0.971191,0.786133,-28.1875,-141.438,-158.625,69,97,108,0,2,-3,7,12,9,0,0,-0.59668,-0.302246,0.933594,56,6.875,9.9375,84,123,33
6,1,4,-1,-3,2,-8,-5,-3,-0.0205078,-0.923828,0.754395,22.875,-137.688,-188.125,69,88,107,0,1,8,11,14,7,3,1,-0.691406,-0.248047,0.838867,9.5625,-30.5625,-32,85,122,33
7,1,1,-22,-14,-6,0,1,0,0.152832,-0.652344,0.619629,38.0625,-125.812,-197.25,70,75,105,-1,1,3,7,25,12,2,0,-0.759277,-0.213867,0.937012,25,-54.1875,-24.625,85,120,32
8,-3,-7,-14,4,26,7,2,-3,0.23291,-0.620117,0.634766,44.1875,-108.75,-194.938,72,67,104,1,-2,-6,11,34,20,4,1,-0.555176,-0.0703125,1.00977,-0.125,-103.75,-12.6875,85,115,32
9,0,-4,-13,-30,-21,-6,-1,-1,0.275391,-0.51416,0.477051,62.3125,-74.25,-179.062,75,56,100,-1,1,-3,-4,-4,-5,-4,-2,-0.435547,-0.184082,1.06689,39.75,-114.688,-10.875,86,111,32
10,-10,-26,-19,-33,-5,0,-2,-4,0.336426,-0.316895,0.544434,49.8125,-50.3125,-168.25,78,51,97,1,2,-2,-4,16,4,0,0,-0.287109,0.0219727,0.953125,41.9375,-131.062,-9.5,88,103,32
11,-1,12,0,-49,-30,-11,-7,-2,0.355957,-0.241211,0.578613,43.625,-8.0625,-126.188,82,47,92,-1,1,-2,-1,-16,-9,-3,0,-0.164062,0.0234375,0.931641,22.8125,-127.312,0.6875,88,96,32
12,-2,-13,-6,-20,27,50,8,8,0.486328,-0.178711,0.487793,-11.0625,68.875,-67.3125,85,49,88,-2,-1,6,9,5,6,-1,-2,-0.154297,0.0424805,0.911133,17.8125,-124.938,14.375,89,91,33
13,-4,-1,-26,-28,-46,-10,0,-3,0.568359,-0.0795898,0.496094,-76.5625,140.438,-12.9375,84,53,87,-1,4,2,2,9,6,2,0,-0.161621,0.0688477,0.905273,39.375,-118.5,44.5625,89,86,33
14,-12,-2,-26,-29,-9,-128,-43,-29,0.387207,-0.0473633,0.611816,-127.688,169.25,38.1875,82,60,87,1,21,-1,-7,-11,6,3,1,-0.0498047,0.14502,0.867676,43.75,-114.125,77.4375,91,79,35
