Counter,EMG0L,EMG1L,EMG2L,EMG3L,EMG4L,EMG5L,EMG6L,EMG7L,AXL,AYL,AZL,GXL,GYL,GZL,ORL,OPL,OYL,EMG0R,EMG1R,EMG2R,EMG3R,EMG4R,EMG5R,EMG6R,EMG7R,AXR,AYR,AZR,GXR,GYR,GZR,ORR,OPR,OYR
1,0,0,0,0,0,0,0,0,-0.746094,-0.196777,0.65625,0.4375,0.4375,0.25,81,137,90,0,0,0,0,0,0,0,0,-0.684082,-0.397949,0.65918,-0.3125,0.3125,0.0625,74,131,28
2,0,0,0,0,0,0,0,0,-0.749023,-0.139648,0.708496,-3,6.625,-2.8125,81,137,90,0,0,0,0,0,0,0,0,-0.684082,-0.396973,0.65625,-0.125,0.125,0.125,74,131,28
3,1,-4,-19,-24,-11,-7,-1,1,-0.776367,-0.209473,0.753906,-18.375,13.8125,-10.875,80,137,89,0,0,0,0,0,0,0,0,-0.68457,-0.396484,0.658203,-0.125,0.25,0.0625,74,131,28
4,0,-7,-1,11,14,-3,0,-1,-0.791504,-0.209473,0.65625,-7.75,8.625,-13.9375,80,137,89,5,2,-1,-3,-1,-2,0,-1,-0.686523,-0.399902,0.650879,0,-0.0625,0.1875,74,131,28
5,1,0,-3,-3,4,8,0,-1,-0.763184,-0.301758,0.614258,22.4375,-21.9375,-30.6875,79,136,88,5,1,-2,-3,1,1,-2,4,-0.689941,-0.408203,0.650879,4.4375,-0.6875,0.375,74,131,28
6,-1,0,-5,0,-3,-10,2,1,-0.76416,-0.330566,0.719727,29.3125,-38.4375,-50.25,79,133,86,-1,0,-3,4,15,-5,-2,1,-0.746582,-0.572266,0.692871,45.125,1.0625,11.9375,75,131,28
7,0,-1,-6,-10,-3,11,3,-1,-0.70166,-0.35791,0.775879,25.75,-48.625,-58.375,79,131,85,0,2,19,14,1,-1,2,1,-0.739258,-0.460449,0.675293,94.375,-1.8125,28.875,76,132,28
8,0,-2,-1,-4,11,10,-1,0,-0.634766,-0.38916,0.821289,37.125,-59.9375,-67.875,79,126,84,2,4,3,-2,6,5,2,3,-0.79541,-0.156738,0.600098,78.25,-25.6875,21.3125,79,132,29
9,0,-1,-3,2,4,2,-3,0,-0.585938,-0.368652,0.847168,52.1875,-65.9375,-73.5625,79,122,83,-3,-1,1,-13,-18,-7,-2,-2,-0.814453,-0.258789,0.780762,46.6875,-73.8125,35.875,81,130,31
10,-1,0,-2,1,3,-5,1,-1,-0.519043,-0.287598,0.867676,70.6875,-67.5625,-82.4375,80,117,81,-1,4,6,-12,-18,-8,-3,-1,-0.765625,-0.135742,0.992676,68,-134.25,48.4375,85,124,33
11,-2,0,2,2,1,0,-6,0,-0.469238,-0.254883,0.875,60.6875,-68.5,-86.8125,81,114,80,-2,10,15,1,-14,-14,-3,-2,-0.651367,-0.0253906,1.10107,84.6875,-178.688,70.0625,87,117,35
12,-2,0,7,5,0,-12,-17,-1,-0.37207,-0.251465,0.871582,55.875,-65.9375,-88.5625,82,108,77,1,5,-11,-14,-4,2,-1,-1,-0.380371,0.210938,1.08691,78.875,-226,112.188,91,105,38
13,-2,-5,0,-1,1,2,4,-2,-0.3125,-0.223633,0.894531,50.9375,-64.1875,-86.875,82,105,76,0,1,0,-7,-13,-1,4,3,-0.0791016,0.171387,1.05957,52.625,-246.938,136,93,95,41
14,2,0,6,1,2,0,2,-3,-0.206055,-0.187012,0.908203,35.9375,-55.5625,-75.1875,83,101,74,2,-7,-7,-16,-17,-1,-3,0,0.222168,0.0961914,0.835938,45.25,-234.312,152.125,94,79,44
15,2,1,-5,-4,-4,3,-4,-1,-0.134277,-0.17334,0.899902,28.8125,-45,-62.75,84,98,73,-2,-4,1,5,-3,-11,-2,-1,0.28125,0.0883789,0.759277,28.625,-209.312,157.188,94,70,46
16,-3,0,0,1,-3,0,1,0,-0.108887,-0.143066,0.890137,32.1875,-27.9375,-38.25,84,96,72,-3,-8,-6,0,-6,-6,1,-1,0.447754,-0.00585938,0.688477,20.5,-153.062,151.188,93,58,51
17,-1,1,-3,4,-6,-2,-1,-2,-0.090332,-0.125488,0.90625,14.375,-14.125,-16.375,85,94,71,0,6,-5,-8,37,12,2,-2,0.544922,-0.00244141,0.652344,24.0625,-112.312,139.375,92,53,54
18,1,-2,1,-1,-1,-2,-5,-2,-0.0932617,-0.120117,0.912598,13.6875,-7.875,-2.9375,85,94,71,-4,-1,-9,-16,-45,-18,-7,-3,0.629395,-0.046875,0.62793,7.8125,-59.125,100.312,89,48,58
19,1,-2,-2,-5,3,2,-4,-2,-0.0981445,-0.109375,0.942871,3.25,-1.0625,9.1875,86,94,71,-3,2,0,8,-9,-16,-7,-1,0.687988,-0.131348,0.628418,23.4375,-18.9375,69.625,87,46,62
20,-1,0,7,4,-2,-3,-3,0,-0.111816,-0.135742,0.962891,-3.8125,1.0625,10.875,86,94,72,3,16,5,-8,-9,-10,-4,-2,0.666992,-0.14502,0.626953,16,-4.125,52.4375,86,46,63
21,1,-2,-3,0,3,1,3,-1,-0.0800781,-0.129395,0.974609,0,-1,9.1875,86,94,72,7,17,4,7,15,-2,3,7,0.675293,-0.147949,0.681641,17.9375,-0.875,34.1875,86,46,65
22,-1,1,24,6,3,2,0,-1,-0.0717773,-0.129883,0.994629,-8.875,0.3125,8.25,85,94,72,4,18,17,8,-2,-11,-1,3,0.67334,-0.158691,0.70166,16.5625,-0.75,17.875,85,46,66
23,-2,-1,-2,-1,-4,-4,-3,0,-0.0581055,-0.149902,0.996094,-2.5,-2.25,5.875,85,94,72,5,-45,-21,-1,8,1,3,-3,0.67627,-0.160645,0.714844,13.9375,-6.5,14,85,46,67
24,-3,-3,0,-1,-1,0,3,-1,-0.0605469,-0.135254,1.00146,-2.3125,-2.875,5.875,85,94,72,-10,-25,-6,6,10,1,1,-1,0.675293,-0.12207,0.710938,15.3125,-3.1875,10.3125,85,46,67
