Counter,EMG0L,EMG1L,EMG2L,EMG3L,EMG4L,EMG5L,EMG6L,EMG7L,AXL,AYL,AZL,GXL,GYL,GZL,ORL,OPL,OYL,EMG0R,EMG1R,EMG2R,EMG3R,EMG4R,EMG5R,EMG6R,EMG7R,AXR,AYR,AZR,GXR,GYR,GZR,ORR,OPR,OYR
1,0,0,0,0,0,0,0,0,-0.800781,-0.152832,0.639648,-50,3,-17.1875,78,138,99,0,0,0,0,0,0,0,0,-0.73291,-0.405762,0.597656,-0.4375,0.4375,-0.25,72,135,38
2,0,0,0,0,0,0,0,0,-0.817871,-0.161133,0.662109,-63.5625,2.6875,-22.6875,78,138,98,0,0,0,0,0,0,0,0,-0.732422,-0.42041,0.589844,0.625,0.3125,-0.125,72,135,38
3,-1,-2,-7,-1,2,-31,-4,-2,-0.845703,-0.350586,0.551758,-107.062,-23.6875,-45.5,73,136,97,-2,-4,-3,-1,-3,-6,-1,-3,-0.729492,-0.424316,0.591797,1.625,-1.0625,0.5,72,135,38
4,-3,-6,-8,1,-21,-33,-6,-2,-0.848145,-0.456543,0.532715,-93,-53.8125,-67.25,71,134,96,-5,-3,-1,1,-23,-22,-5,-4,-0.736816,-0.422852,0.590332,2.125,-1.625,1.5625,72,135,38
5,-4,-9,-2,-39,-52,8,-3,-6,-0.60498,-0.760742,0.750488,-93.6875,-108.75,-116.812,66,123,95,-3,0,-1,5,-15,-21,-4,-1,-0.728516,-0.47998,0.589844,2.8125,-1.5625,6.0625,72,135,38
6,1,7,4,0,-11,-9,-12,-3,-0.415039,-0.767578,0.726074,-66.9375,-120.875,-120.562,65,116,95,-4,-2,2,13,-16,-28,-8,-5,-0.771973,-0.430176,0.582031,30.6875,-2.5625,15.375,73,135,39
7,-15,13,9,23,7,-2,2,-10,-0.135254,-0.864258,0.68457,-49.5,-117.375,-115.938,64,109,96,-5,-13,-5,5,-5,3,-1,-5,-0.757812,-0.369629,0.595215,17.125,-8.375,23.1875,74,136,40
8,-8,-15,-20,-23,-11,-2,16,10,-0.0395508,-0.819824,0.626465,-5.875,-107.938,-77.3125,63,101,97,-2,5,-6,0,-34,3,7,-2,-0.808105,-0.289062,0.596191,18.9375,-20.8125,25.875,75,136,41
9,2,-4,20,10,-2,-10,3,8,-0.0688477,-0.714355,0.496582,-37.5,-99.4375,-34.0625,63,94,98,-5,-24,4,8,26,3,-1,-9,-0.761719,-0.299805,0.668457,-0.375,-49.625,31.25,77,135,43
10,7,-5,-12,-1,-3,-3,-31,-5,0.0336914,-0.75,0.436523,-31.0625,-71,-3.125,62,92,100,-18,-46,-29,-27,-2,8,0,3,-0.756836,-0.245117,0.812012,-3.5625,-76.125,40.75,78,133,44
11,20,3,1,8,3,3,-22,7,-0.157715,-0.812988,0.398438,26.1875,-22.5,9.125,62,91,100,5,-25,-6,-3,-7,-8,-17,12,-0.700195,-0.470215,1.04834,56.1875,-125.625,40,81,127,47
