timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1573324577164620,-18,9,-7,-7,-3,-1,-5,-6
1573324577164620,19,2,-3,-5,-5,-1,2,7
1573324577178286,-7,0,2,-5,-1,1,0,-3
1573324577178286,70,-6,-5,8,5,0,2,5
1573324577180239,-32,-10,-4,-8,-3,-6,-5,-7
1573324577180239,-13,26,11,6,1,5,5,7
1573324577191984,12,-27,-23,-19,-7,-5,-9,-14
1573324577191984,15,14,10,10,4,-1,-2,1
1573324577200732,28,-18,12,8,0,-1,-3,0
1573324577200732,-29,6,1,-6,1,-3,-2,-4
1573324577215387,21,9,-5,-6,-2,0,5,17
1573324577215387,-48,-7,2,7,2,-1,-7,-16
1573324577223769,44,15,-12,-10,-2,-3,-2,-5
1573324577223769,10,-29,4,3,-3,-5,-1,4
1573324577238150,-40,-11,-1,7,-1,3,5,3
1573324577238150,23,21,-2,-4,0,-2,2,2
1573324577240220,5,12,4,1,1,3,3,10
1573324577240220,-38,4,-11,-5,-3,-3,-2,-13
1573324577261083,24,29,4,0,2,2,4,5
1573324577261083,-16,-24,2,-6,-8,-5,-7,-2
1573324577262518,-85,-7,2,0,3,-2,-4,-14
1573324577262518,82,-2,-16,-6,-8,-3,-8,-3
1573324577274820,14,-11,4,7,2,1,1,1
1573324577274820,-6,-19,-4,5,5,1,2,7
1573324577282630,17,9,-2,-11,0,-1,2,0
1573324577282630,-10,6,-6,-4,0,0,2,1
1573324577298350,-35,32,6,-3,3,2,-3,-10
1573324577298350,-5,-21,6,11,11,0,4,8
1573324577300197,14,-5,2,3,-2,-2,-2,5
1573324577300197,89,4,-14,-5,-2,0,-2,2
1573324577320708,-62,0,7,9,-3,0,-1,-12
1573324577320708,0,48,-9,-10,-4,-2,-1,-1
1573324577322637,-18,-21,2,8,5,-1,2,7
1573324577322637,-9,45,19,3,-3,0,2,1
1573324577335324,-9,-34,-10,-8,-2,-5,-9,-12
1573324577335324,25,21,2,0,-3,1,0,5
1573324577342386,11,-17,-15,-10,0,0,-1,-9
1573324577342386,-25,-20,-1,9,1,0,1,5
1573324577358448,15,9,5,-1,-8,-2,-1,1
1573324577358448,-6,-2,-2,-2,7,4,5,-3
1573324577360147,-30,-3,-2,-3,-11,2,5,9
1573324577360147,-17,-12,-2,-6,-18,-3,-3,-9
1573324577389072,14,-44,8,12,39,1,-3,-1
1573324577389072,39,4,1,6,14,0,0,0
1573324577390029,8,12,-3,10,2,2,0,-5
1573324577390029,-20,7,-3,6,0,-2,-3,-6
1573324577395703,-20,25,11,-9,-12,0,0,-1
