timestamp,x,y,z,w
1569407417747039.0,0.18139552490710334,0.45249034719099235,0.668598421037549,0.5770528103685043
1569407417769988.0,0.16522028285324192,0.4524819699686961,0.6672385894717576,0.5768471765758326
1569407417784938.0,0.16511151681358732,0.4524776902656764,0.6672420493624981,0.5768529397823609
1569407417807996.0,0.16031968306744307,0.452491916329359,0.6668952848154005,0.5768074656159782
1569407417830103.0,0.16021962181546293,0.4524863164083682,0.6668983616774021,0.5768129652372783
1569407417844778.0,0.15749832956648652,0.45249598814479186,0.6667162453040494,0.57679224698628
1569407417868946.0,0.1574038560974451,0.45248951176501406,0.6667191469417141,0.5767975477409875
1569407417899655.0,0.1555315827534516,0.4524954644096626,0.6666011360679086,0.576786201183077
1569407417901704.0,0.15544153902957994,0.452488263178734,0.6666039591629398,0.5767914007963032
1569407417920620.0,0.1540268885537162,0.452491375936998,0.6665192435808516,0.5767848520058751
1569407417935566.0,0.15394049968459333,0.45248350011613975,0.6665220494212026,0.5767900384361171
1569407417958676.0,0.1528102004909539,0.4524843909311544,0.6664574390562279,0.5767864005266766
1569407417980699.0,0.15272683361236075,0.4524760209366394,0.6664602741458971,0.576791658043605
1569407418024343.0,0.15178949828473212,0.45247521231998233,0.6664090048770078,0.5767900128778481
1569407418034319.0,0.1517086362914354,0.45246643663842695,0.6664119089971032,0.5767954252465052
1569407418056256.0,0.1509103222808183,0.45246431784270447,0.6663700921375164,0.5767952853224486
1569407418059206.0,0.1508315312895393,0.45245526398941716,0.6663731022745053,0.5768009381124506
1569407418094112.0,0.15013799342293782,0.4524520156184164,0.6663383191938371,0.5768020366281903
1569407418116065.0,0.15006124541222696,0.452442617093155,0.6663414717978919,0.5768079596705189
1569407418123033.0,0.14944952183957474,0.4524383023692931,0.6663121301630119,0.5768099143095519
1569407418145973.0,0.1493746095753119,0.4524284816298566,0.6663154626435662,0.5768158371034283
1569407418158938.0,0.14882825249722845,0.45242312099165455,0.6662904690835232,0.5768183356847454
1569407418173899.0,0.14875489316878135,0.452412789224757,0.6662940209331322,0.5768242876964296
1569407418196882.0,0.14826200362627337,0.4524063693022161,0.6662726010070869,0.5768273063983465
1569407418219802.0,0.1481902681049173,0.452395425963217,0.6662764147436611,0.5768333795011285
1569407418234775.0,0.14774202335981138,0.4523879053070936,0.6662580076985928,0.576836927080563
1569407418257673.0,0.14767175701890436,0.4523762984885363,0.6662621297280343,0.5768431561751889
1569407418279616.0,0.1472611351395314,0.45236785210168445,0.6662463239320061,0.5768470240509492
1569407418294576.0,0.14719228273354762,0.45235581524305446,0.666250805390863,0.5768531427842187
1569407418317515.0,0.14681406121477478,0.4523465917840358,0.6662372971656524,0.5768571339089066
1569407418339457.0,0.1467466961100506,0.4523340443160641,0.66624219478084,0.5768631746634678
1569407418355453.0,0.1463965014935423,0.45232393544386246,0.6662307613426585,0.5768673432457498
1569407418376356.0,0.14633042936394475,0.4523107277160466,0.6662361383307519,0.5768733988330255
1569407418399295.0,0.146004581731612,0.4522996086299022,0.6662266195826337,0.5768778071919266
1569407418414257.0,0.14593956460764893,0.4522855787220358,0.666232546596201,0.5768839711613528
1569407418437196.0,0.1456350061127492,0.45227330680639344,0.6662248326567447,0.5768886889122208
1569407418459178.0,0.1455709973014544,0.4522583390121972,0.6662313887528536,0.5768950569797127
1569407418474096.0,0.14528549261409587,0.452244993530855,0.6662254112499192,0.57690016129729
1569407418497077.0,0.145222561494541,0.4522292544589371,0.6662326847196801,0.5769067731531654
1569407418521013.0,0.14495401652713277,0.45221489153165334,0.6662284100511332,0.5769121078891742
1569407418533935.0,0.14489196085047076,0.45219822961158024,0.6662364370980028,0.5769187037370226
1569407418558896.0,0.14463846875482914,0.45218264790552304,0.6662336208002483,0.5769241145878061
1569407418579830.0,0.14457703929365404,0.45216489721988545,0.6662421529630057,0.5769307351734652
1569407418594774.0,0.1443369392573852,0.4521481174765053,0.6662405870308828,0.5769363120516724
1569407418618711.0,0.1442760741007096,0.45212939279417963,0.6662496904291535,0.5769430599480141
1569407418639654.0,0.14404823481974693,0.45211141209338823,0.666249426394962,0.5769488964530447
1569407418654613.0,0.14398796648913403,0.45209150737868353,0.666259232439467,0.5769558767636778
1569407418676557.0,0.1437711633750772,0.45207206283597107,0.6662603400949225,0.576962071366935
1569407418699493.0,0.1437112361255849,0.45205075454163407,0.666270988991638,0.5769693334177171
1569407418714490.0,0.14350424615140359,0.45202980594025244,0.6662735565259237,0.5769758094701689
1569407418737400.0,0.1434443212390808,0.4520071525135565,0.666285197111017,0.5769832854935768
1569407418759334.0,0.14324602377252607,0.45198481563841447,0.6662892049492918,0.576990031003303
1569407418774424.0,0.14318624687886428,0.4519615123194294,0.6663013263232009,0.5769975971932981
1569407418797268.0,0.14299693769476135,0.45193950323769594,0.6663054533392615,0.5770043022161992
1569407418819181.0,0.14293869419706612,0.4519173662034464,0.6663166799811578,0.5770116530874204
1569407418834135.0,0.14275858296178146,0.45189654687489966,0.6663202456782364,0.5770181861434172
1569407418857111.0,0.14270201476941854,0.45187571755084305,0.6663305858546743,0.5770253749464754
1569407418879051.0,0.14253045876294923,0.4518561281940028,0.6663337305488722,0.5770317844786668
1569407418893974.0,0.14247562311947465,0.45183658985583397,0.6663433476962083,0.5770386821500331
1569407418916912.0,0.14231232639455058,0.4518182306820499,0.6663461967006669,0.5770447118740307
1569407418938854.0,0.14225935481460583,0.45180004710579325,0.6663552394427036,0.5770511828503694
1569407418954823.0,0.14210381302833297,0.4517828766552,0.6663579084092692,0.5770568715652078
1569407418976754.0,0.14205257254220813,0.4517658300715658,0.6663665137029523,0.5770630156887857
1569407418999692.0,0.14190422955780707,0.45174958487007366,0.6663690493226146,0.5770684578623059
1569407419015651.0,0.14185456665924295,0.45173347531092095,0.6663771034272246,0.5770743703220196
1569407419036628.0,0.14171288746071395,0.4517181477830751,0.666379249882437,0.5770796567067746
1569407419059532.0,0.14166468001043922,0.45170309001267683,0.6663866383573933,0.5770854293546476
1569407419075488.0,0.14152938860302713,0.4516886854102508,0.666388436891843,0.5770906484449957
1569407419096432.0,0.14148286707147034,0.45167450718574687,0.6663952739987574,0.5770963112714745
1569407419119370.0,0.14135382441474464,0.451660803638174,0.6663968154119881,0.577101309117445
