timestamp,x,y,z,w
1570181108041651.0,0.49799813757421785,0.2557206927963354,0.18253879267213996,0.8298705864103475
1570181108064700.0,0.48341296710604714,0.254957354731698,0.17523859639582176,0.8280855782482797
1570181108088492.0,0.48368288213690613,0.254039056501929,0.1766715408903529,0.8277674342867489
1570181108103532.0,0.48011315464908605,0.2531677920172064,0.17627104221829762,0.8271569556216567
1570181108124403.0,0.48018641616387747,0.25219314877952526,0.17788130860849127,0.8269494844808094
1570181108148333.0,0.4782510272046674,0.2512307082699282,0.17858039354924526,0.82664373672479
1570181108202387.0,0.47818906637888503,0.2501731494338516,0.18022276090228534,0.8265568687159233
1570181108203194.0,0.47689020734805304,0.24912470883616913,0.1812573043333481,0.8264054134651899
1570181108204181.0,0.47680529168631863,0.2480213411117067,0.1828296036556539,0.8263753184714718
1570181108216151.0,0.4758655787858664,0.24695457943741045,0.18390881040909018,0.8262998489576815
1570181108238092.0,0.47576976995193615,0.24586764561584418,0.18530383875062006,0.8263172308821818
1570181108256051.0,0.4750263142193199,0.244829807623627,0.1862407285652739,0.8263229763207358
1570181108277375.0,0.4749053679157788,0.2437942276965398,0.18736088445836735,0.8264100293662665
1570181108329850.0,0.4742904776060051,0.24282278949249766,0.18803452070201818,0.8264978251949779
1570181108330081.0,0.47416652592965025,0.24187472580342334,0.18881329036270322,0.8266482943779233
1570181108336830.0,0.4736564505943475,0.2409909951051077,0.18915666467834188,0.8268071162022027
1570181108357123.0,0.47352317782947734,0.24012222342841566,0.1895710870583572,0.8270277821773042
1570181108373047.0,0.47304614814841134,0.23929113154835732,0.18958047901312658,0.8272839388126921
1570181108403649.0,0.47282016450374703,0.23845487563358628,0.1896634570903637,0.8276227655251124
1570181108424877.0,0.47226092248223944,0.23764234689339883,0.18938335030178116,0.828027259537344
1570181108440551.0,0.4718634414464755,0.23683219265745056,0.18918836226983388,0.8285196771333619
1570181108463553.0,0.47117746947998684,0.23606217430387638,0.18866321434589725,0.8290737058520405
1570181108485496.0,0.4706219210005545,0.2353214505912804,0.18822779652909988,0.8296903405248275
1570181108500452.0,0.46983457990444677,0.23463627429672654,0.1874970290258783,0.8303477858638877
1570181108524329.0,0.46914389159851067,0.23398689727033925,0.18688519724405028,0.8310483736800987
1570181108546274.0,0.4682324164741452,0.2333891451715069,0.18604625765035296,0.831789048521218
1570181108561228.0,0.4673491371959426,0.232830225847982,0.1853743061734803,0.8325787855080419
1570181108584172.0,0.46623766531614286,0.2323265173453431,0.18453531491937486,0.83341967351229
1570181108606234.0,0.46511974110639226,0.2318720946854188,0.1838865879030165,0.8343057960634146
1570181108621067.0,0.46381683704114046,0.23148249389963002,0.1831096768626445,0.8352243654987641
1570181108644173.0,0.46253091294756243,0.23115596003749733,0.18253154471789426,0.8361549237476441
1570181108673936.0,0.4611260438920018,0.2309039621995997,0.18184553375865004,0.8370857692047726
1570181108687888.0,0.4597653539256912,0.23072461806993846,0.18134502133650704,0.8380017058105569
1570181108703847.0,0.4583317991112575,0.2306183739662459,0.18074116159420134,0.8389004445477263
1570181108726791.0,0.4569546295662739,0.2305761274470619,0.18030701551515904,0.8397738718384791
