Counter,EMG0L,EMG1L,EMG2L,EMG3L,EMG4L,EMG5L,EMG6L,EMG7L,AXL,AYL,AZL,GXL,GYL,GZL,ORL,OPL,OYL,EMG0R,EMG1R,EMG2R,EMG3R,EMG4R,EMG5R,EMG6R,EMG7R,AXR,AYR,AZR,GXR,GYR,GZR,ORR,OPR,OYR
1,0,0,0,0,0,0,0,0,0.14502,-0.974121,0.595703,11.125,33.9375,-30.0625,63,95,123,0,0,0,0,0,0,0,0,-0.147461,0.333008,0.938965,0,-0.5,0.3125,99,98,140
2,0,0,0,0,0,0,0,0,0.151855,-0.930664,0.61377,11.5,32.5,-53.625,63,93,122,0,0,0,0,0,0,0,0,-0.143555,0.333984,0.947754,-0.4375,-0.375,0.125,99,98,140
3,-1,0,-1,1,0,-1,-11,-3,0.159668,-0.973145,0.614746,40.5625,72,-109.812,64,89,118,-1,0,0,3,0,-1,-1,-3,-0.140625,0.336426,0.967285,-0.375,1.1875,0.6875,99,98,140
4,-2,-2,0,-1,-6,-3,1,-1,0.142578,-0.978516,0.657227,32.8125,84,-130.812,64,87,115,0,-4,-8,-10,-48,-11,-3,0,-0.135742,0.311035,0.987305,-2.125,3.5,2.375,99,98,140
5,0,-1,-4,-9,-5,1,2,-1,0.136719,-0.943359,0.646973,47.625,89.0625,-147.562,66,84,110,0,-1,-3,-5,3,2,1,-2,-0.136719,0.32666,0.940918,-22.875,6.5625,4,99,98,140
6,0,2,3,6,3,2,13,4,0.097168,-0.887695,0.669434,64.25,92.625,-152,68,82,105,5,5,2,-24,-25,1,-3,1,0.012207,0.388184,1.07373,24.3125,6.125,21.125,99,98,141
7,-1,-2,0,4,5,6,4,-1,0.0488281,-0.809082,0.700195,77.25,86.9375,-148.562,70,81,102,-4,1,6,28,-5,-2,18,0,0.0253906,0.495117,1.11816,-30.875,-27.1875,62.75,99,96,142
8,0,0,-2,-16,4,1,3,0,-0.0102539,-0.662598,0.720703,66.6875,83.3125,-134.688,73,80,97,7,6,13,32,-2,-16,3,1,0.0839844,0.320312,1.12842,20.3125,-45.3125,90.9375,99,93,143
9,-1,-3,-1,4,-3,-4,6,1,-0.0107422,-0.625488,0.755371,65.0625,81.625,-120.875,75,80,94,-44,-7,2,-9,-5,-3,-14,-15,0.157715,0.580078,1.08057,36.3125,-84.5,126.375,101,86,146
10,1,0,2,4,15,5,4,3,-0.059082,-0.48291,0.766113,66.6875,78.625,-97.3125,77,82,90,7,3,5,35,3,6,9,-2,0.271484,0.499512,1.00488,-7,-98.625,141.812,101,80,148
11,-1,-1,-1,4,11,4,-4,0,-0.10791,-0.407227,0.769043,45.1875,66.375,-66.0625,79,85,87,-1,-4,-9,-9,-2,-2,0,-3,0.321777,0.427246,0.928711,-0.375,-128.562,150.562,100,71,151
12,-1,-1,-1,1,10,-6,-7,-2,-0.12793,-0.359863,0.806641,34,57.5625,-51.125,80,87,85,-2,1,4,1,1,-1,4,-2,0.441895,0.374023,0.846191,0.75,-137.062,148.75,99,63,153
13,-2,-4,-1,11,-5,-2,-5,-3,-0.134277,-0.37207,0.827637,26.875,47.5,-40.0625,80,89,84,3,0,-3,-8,1,-2,1,1,0.526855,0.345703,0.761719,4.9375,-155.5,136.125,98,52,156
14,-1,-4,-4,-2,-7,-1,0,1,-0.0947266,-0.308594,0.913574,35.0625,29.8125,-27.625,81,90,83,0,0,-1,-3,-1,-1,2,0,0.569336,0.216797,0.73291,-1.75,-156.438,119.25,97,45,158
