Counter,EMG0L,EMG1L,EMG2L,EMG3L,EMG4L,EMG5L,EMG6L,EMG7L,AXL,AYL,AZL,GXL,GYL,GZL,ORL,OPL,OYL,EMG0R,EMG1R,EMG2R,EMG3R,EMG4R,EMG5R,EMG6R,EMG7R,AXR,AYR,AZR,GXR,GYR,GZR,ORR,OPR,OYR
1,0,0,0,0,0,0,0,0,-0.0712891,-0.859863,0.626953,-0.75,2.625,0.75,62,94,126,0,0,0,0,0,0,0,0,-0.181152,0.339355,0.942871,0.3125,0,0.0625,99,100,148
2,0,0,0,0,0,0,0,0,-0.0649414,-0.89502,0.640625,-3.1875,5.625,1.5625,62,94,126,0,0,0,0,0,0,0,0,-0.180176,0.335938,0.946289,0.125,0.125,-0.0625,99,100,148
3,-1,0,3,21,16,3,-2,-2,0.0112305,-0.915039,0.611328,5.5625,5.9375,-19.1875,62,94,126,-1,-3,7,34,22,8,1,-1,-0.164551,0.333496,0.982422,-4.75,6.4375,3.4375,99,100,148
4,-1,-3,4,-6,-33,-17,-7,-3,0.145996,-0.949219,0.571777,-1.1875,7.25,-44.375,62,92,125,1,-3,9,48,21,13,2,1,-0.211914,0.35498,0.944336,-23.875,2.9375,3.75,99,100,148
5,1,15,-18,-7,-17,-17,0,14,0.208496,-1.03955,0.581055,3.5,8.9375,-88.6875,62,88,124,0,2,1,2,-6,2,-2,-1,-0.120117,0.356934,0.882812,-15.6875,3.875,9.25,99,100,148
6,0,-2,23,-30,-77,-28,-5,-2,0.292969,-0.919434,0.536621,-11.5625,14,-115.312,62,84,122,-19,-2,17,27,3,-6,4,-1,-0.0727539,0.500977,1.01074,11.375,5.0625,52.875,99,99,149
7,-10,-19,-7,14,34,14,-2,-15,0.367676,-0.994629,0.480957,-19.125,36.125,-148.688,61,78,119,5,7,11,11,2,-7,-1,-1,0.0322266,0.446777,1.01807,27.6875,-8.875,93.6875,100,96,152
8,-17,-6,27,-5,-10,-2,6,0,0.339355,-0.962402,0.505859,4.875,61.6875,-160.938,62,72,115,1,-2,-4,-13,-6,-1,-12,-4,0.081543,0.500488,1.00781,44,-0.875,129.688,101,94,154
9,-2,-4,15,-11,-40,-16,-1,3,0.327148,-0.848633,0.537109,18.125,53.5,-153.188,63,69,112,-7,-8,-9,-14,-4,-3,-1,0,0.126465,0.580566,0.90918,54.5,8.125,166.812,103,91,158
10,-8,-37,-8,14,31,9,1,-4,0.291992,-0.721191,0.51709,-4.8125,51.5625,-140.688,65,64,108,-1,-2,-9,-5,-3,4,-3,-2,0.199219,0.627441,0.839355,45.0625,5.25,181.438,105,86,163
11,-4,-9,-12,-14,-22,-7,-3,-6,0.224121,-0.758789,0.505859,-18.9375,53.5625,-111.75,66,62,105,-6,-8,-3,7,-21,-10,-15,-8,0.133789,0.598633,0.835449,40.8125,2.375,179.75,105,82,166
12,-2,4,0,7,17,1,-4,0,0.130371,-0.634277,0.527344,8.3125,54.875,-80,67,61,103,6,6,2,-9,9,9,6,3,0.139648,0.584473,0.823242,29.125,2.5625,165.938,106,78,169
13,4,-2,-9,8,17,4,-14,-8,0.0830078,-0.545898,0.443848,-35,55,-31.375,67,63,101,-4,-6,-15,-40,10,10,2,-1,0.0947266,0.55127,0.813477,34.9375,5.9375,139.438,106,74,173
14,-2,-4,1,1,4,-1,4,4,0.129883,-0.676758,0.731445,-27,-2.9375,-4.625,66,65,100,-5,-3,-10,12,5,5,-2,-3,0.0649414,0.560059,0.813965,38.0625,5.75,99.0625,106,71,176
15,1,0,-7,-10,-25,-6,-3,-2,0.445801,-0.782715,0.660156,-4.75,52.3125,-10.875,66,66,99,2,5,8,-14,2,-7,-7,-1,0.0756836,0.460449,0.849609,11.0625,-6.625,70.25,106,70,177
16,0,7,15,16,11,-3,3,4,0.517578,-0.664551,0.711426,50.1875,44.5,-9.625,68,67,98,1,26,3,8,5,7,1,-3,-0.136719,0.390625,0.914551,42.75,-49.875,28.625,106,69,178
17,-1,0,4,-5,-3,-1,-2,-1,0.536621,-0.560547,0.848633,16.8125,-2.5625,-11.375,69,66,97,-7,-12,-9,-5,-13,-1,0,-2,0.26416,0.429688,0.806152,40.375,-54.125,-6.375,107,68,178
18,-4,-2,-34,-6,2,1,-2,-1,0.46582,-0.576172,0.866211,32.5625,-9.0625,-16.75,70,66,97,-4,-17,3,8,4,0,0,-3,0.365723,0.526367,0.659668,29.0625,-12.125,-23.1875,108,67,177
19,-2,-3,7,-5,6,3,2,3,0.413574,-0.605957,0.811035,24.4375,-28.4375,-19.0625,71,64,97,0,-1,-3,19,-2,-5,-11,-4,0.336914,0.540039,0.658203,7.375,-6.25,-31.75,109,67,176
20,-1,5,10,-3,4,0,0,-2,0.327637,-0.46875,0.686035,-2.6875,-30.625,0.4375,71,63,97,0,-1,-5,-12,-5,2,1,0,0.287598,0.746094,0.526367,59.0625,29.3125,0.8125,110,69,176
21,24,18,7,5,3,5,2,20,0.328613,-0.46582,0.599609,14.4375,-37.6875,23.625,71,62,98,-1,7,7,1,4,0,3,-2,0.166016,0.762695,0.609863,-0.1875,25.875,-9.75,111,70,176
22,-4,-1,-6,-10,-22,-9,-6,-5,0.148926,-0.558594,0.527344,16.875,-27.4375,52.5,70,63,100,1,4,-11,-16,-5,-1,2,-1,0.260742,0.713867,0.732422,29.375,22.0625,5.5625,111,71,177
23,-7,-13,-5,-15,-29,-5,-9,-19,0.200195,-0.693848,0.455566,-25.8125,1.8125,53.8125,69,65,101,-3,8,21,36,2,-2,1,1,0.388672,0.564453,0.768066,18.1875,13.0625,8.875,111,72,177
24,-3,-1,-6,7,27,8,1,2,0.362793,-0.80127,0.475586,-67.875,20.8125,26.125,67,67,102,2,1,-11,-42,-1,0,-2,0,0.291992,0.697266,0.74707,13.0625,4.875,5.25,111,72,177
25,4,14,-1,2,0,7,4,9,0.580078,-0.746094,0.576172,13.0625,40.4375,12.8125,66,68,102,2,-5,-3,1,-1,2,-2,-1,0.382812,0.558594,0.818359,-3.75,-17.1875,6.5,110,71,177
26,1,-1,14,6,9,1,0,-1,0.605957,-0.652344,0.745117,-23.875,37.25,-12,66,69,101,0,2,11,17,5,0,1,-1,0.467285,0.602539,0.747559,-10.8125,-23.9375,14.5625,110,70,177
27,-1,-9,-30,2,4,-1,1,-1,0.618652,-0.701172,0.890625,-14.3125,36.3125,-31.5625,66,68,99,1,1,2,-3,-5,0,-2,1,0.403809,0.510742,0.727051,-9.625,-22.9375,-1.8125,110,69,177
28,1,5,25,18,3,-1,0,0,0.612793,-0.57666,0.899902,33.5,17,-44.875,68,67,98,0,-3,2,8,1,0,2,1,0.491699,0.586914,0.66748,-10.0625,-20.75,-4.0625,110,67,176
29,-4,1,8,4,4,2,1,0,0.45459,-0.582031,0.898926,35.6875,-4.1875,-43.5625,69,66,97,-1,2,-1,-9,-5,0,1,0,0.458008,0.584473,0.634277,7.875,-0.125,-8.6875,110,67,176
30,-5,1,-18,-4,1,-2,-3,-5,0.378418,-0.51416,0.841797,19.8125,-26.5625,-30.125,71,63,96,-21,-27,-2,-5,-2,-5,-4,-6,0.308594,0.654785,0.694336,7.625,18.9375,4.75,111,69,177
31,1,2,-5,1,8,2,1,2,0.407227,-0.424805,0.700684,28.0625,-39.6875,-16.3125,71,61,96,0,12,-3,-9,-1,-2,0,-2,0.287109,0.588379,0.765137,3.375,12.75,4.125,111,70,177
