Counter,EMG0L,EMG1L,EMG2L,EMG3L,EMG4L,EMG5L,EMG6L,EMG7L,AXL,AYL,AZL,GXL,GYL,GZL,ORL,OPL,OYL,EMG0R,EMG1R,EMG2R,EMG3R,EMG4R,EMG5R,EMG6R,EMG7R,AXR,AYR,AZR,GXR,GYR,GZR,ORR,OPR,OYR
1,0,0,0,0,0,0,0,0,-0.0473633,-0.831055,0.606934,-4.0625,3.0625,1.4375,62,93,126,0,0,0,0,0,0,0,0,-0.152832,0.338867,0.946777,-0.25,-0.375,0.0625,99,98,145
2,0,0,0,0,0,0,0,0,-0.0512695,-0.849609,0.59668,-2.3125,3.9375,2.625,62,93,126,0,0,0,0,0,0,0,0,-0.145996,0.333496,0.951172,-0.1875,-0.25,0,99,98,145
3,-1,-2,0,-1,-5,-11,-4,-2,-0.0585938,-0.822266,0.577148,-1.5625,2.3125,-0.1875,62,93,126,-1,-1,-1,-4,-2,15,-3,-2,-0.142578,0.339355,0.998047,-1.125,1.8125,0.5,99,98,145
4,-1,0,-3,0,-1,2,-1,0,-0.0742188,-0.822266,0.57666,-0.875,-0.375,-0.375,62,93,126,1,3,8,15,4,-23,-2,-3,-0.16748,0.415039,0.985352,-24.5625,8.125,0,99,98,145
5,-2,0,1,-4,-10,-2,-1,-1,-0.0805664,-0.827148,0.586914,-1.875,-2.625,-1.0625,62,93,126,4,4,5,-3,15,10,-3,0,-0.151855,0.36377,1.00195,-53.25,4.5625,4.875,98,98,145
6,-1,0,-1,2,5,4,0,1,-0.0541992,-0.836426,0.60498,-0.4375,-1.5625,-1.5625,62,93,126,1,2,0,-11,23,26,4,1,-0.0454102,0.415039,1.01709,4.9375,11.4375,24.5625,98,98,146
7,0,-1,1,0,-1,1,-1,-1,-0.0551758,-0.842773,0.603516,-1.375,-0.4375,0.8125,62,93,126,1,3,6,9,1,-5,1,0,0.0571289,0.455566,1.01074,-6,0.8125,36.6875,98,97,146
8,-2,-1,-1,-1,-2,0,0,0,-0.0595703,-0.844727,0.599609,-0.6875,0.75,2.0625,62,93,126,-3,-3,-11,-25,3,3,-3,-2,0.0864258,0.333008,1.08984,-17.3125,-17.3125,73.125,98,95,148
9,-1,1,0,-8,-19,-3,-1,-3,-0.0629883,-0.845703,0.585449,0.0625,0.875,4.125,62,93,126,-8,-2,10,23,-55,-10,-7,-5,0.0654297,0.458496,1.02393,18.5,-18.0625,95.5,99,92,151
10,-2,-2,-1,-2,2,-1,-2,-2,-0.0717773,-0.838379,0.589844,0.375,1,5.125,62,93,126,1,2,3,15,36,14,8,-1,-0.0268555,0.505371,1.0332,8.75,-24.875,103.812,99,89,152
11,1,-1,-2,0,4,0,1,-2,-0.0688477,-0.82959,0.590332,1.4375,1.5,5.0625,62,94,126,-13,-19,2,15,21,0,5,-1,-0.0581055,0.499023,1.04834,17.3125,-54.8125,130.188,99,85,155
12,-3,-1,-3,-1,-1,-3,-3,-2,-0.0800781,-0.838867,0.574707,-0.5,1.1875,3.375,62,94,126,-4,-15,-16,-19,-5,-3,-5,-4,0.0498047,0.513672,0.95166,23.625,-75.3125,144.062,100,80,157
13,-2,-1,0,-1,0,0,1,0,-0.0878906,-0.817871,0.584473,0.1875,0.125,3.1875,62,94,126,0,-1,6,31,-4,32,1,0,0.0976562,0.447266,0.930176,-20.4375,-98.25,147.938,99,72,161
