Counter,EMG0L,EMG1L,EMG2L,EMG3L,EMG4L,EMG5L,EMG6L,EMG7L,AXL,AYL,AZL,GXL,GYL,GZL,ORL,OPL,OYL,EMG0R,EMG1R,EMG2R,EMG3R,EMG4R,EMG5R,EMG6R,EMG7R,AXR,AYR,AZR,GXR,GYR,GZR,ORR,OPR,OYR
1,0,0,0,0,0,0,0,0,-0.127441,-0.841309,0.554688,1.0625,-0.5625,1.4375,62,97,125,0,0,0,0,0,0,0,0,-0.20166,0.281738,0.955078,0.125,-0.3125,0.25,98,101,141
2,0,0,0,0,0,0,0,0,-0.125,-0.839355,0.569824,-0.0625,-0.8125,1.5625,62,97,125,0,0,0,0,0,0,0,0,-0.20166,0.288086,0.94873,0.4375,-0.25,-0.0625,98,101,141
3,-1,-2,-1,-1,-4,-2,0,-2,-0.125488,-0.836426,0.581055,-0.3125,1.1875,1.625,62,97,125,1,-3,-3,-2,-1,1,-1,0,-0.202148,0.28125,0.943848,0.5,-0.0625,0.0625,98,101,141
4,0,-1,-3,-1,-1,2,-2,0,-0.126953,-0.836426,0.562988,0.125,1.5,1,62,97,125,0,-3,-4,-2,1,3,-2,-1,-0.204102,0.276855,0.95166,-0.125,-0.3125,0.0625,98,101,141
5,1,-3,0,-1,-2,0,0,0,-0.126465,-0.847168,0.554199,-0.8125,-0.3125,-0.0625,62,97,125,-1,0,0,0,0,0,-1,0,-0.188477,0.275391,1.00098,-6.125,-0.5625,2.125,98,101,141
6,0,0,-2,-1,4,-1,-3,0,-0.124512,-0.839844,0.563477,0.1875,-0.5,0.125,62,97,125,2,6,12,13,52,8,2,2,-0.125,0.250488,0.961914,-21.8125,7,6.75,97,101,141
7,-1,-2,-1,1,-1,-2,-1,-2,-0.128418,-0.854004,0.565918,-0.8125,0.0625,-0.3125,61,97,125,0,-1,3,16,-17,-1,-8,0,-0.200195,0.383789,1.02002,2.125,-1.8125,25.8125,97,101,142
8,-1,-1,-1,-2,1,-2,-2,-2,-0.122559,-0.84375,0.5625,-0.875,-0.0625,0,61,97,125,-9,3,6,9,6,1,33,-6,-0.167969,0.394531,1.11133,0.6875,-26,55.25,97,99,143
9,-1,-3,-3,1,-3,-1,-2,-1,-0.12793,-0.843262,0.573242,-1.125,0,-0.4375,61,97,125,-4,-10,-4,4,2,2,-7,1,-0.114746,0.324707,1.16895,23.1875,-51.5625,80.875,98,97,144
10,0,-2,-1,-1,-1,1,0,-3,-0.125977,-0.841797,0.566406,-0.875,0.3125,-0.6875,61,97,125,-10,-12,-10,-14,-9,-2,-5,-9,-0.0639648,0.363281,1.1377,26.9375,-86.25,122.188,99,90,146
