Counter,EMG0L,EMG1L,EMG2L,EMG3L,EMG4L,EMG5L,EMG6L,EMG7L,AXL,AYL,AZL,GXL,GYL,GZL,ORL,OPL,OYL,EMG0R,EMG1R,EMG2R,EMG3R,EMG4R,EMG5R,EMG6R,EMG7R,AXR,AYR,AZR,GXR,GYR,GZR,ORR,OPR,OYR
1,0,0,0,0,0,0,0,0,-0.0698242,-0.754883,0.722656,76.1875,72.625,-116.938,71,90,103,0,0,0,0,0,0,0,0,-0.115723,0.341797,0.960938,0.375,0.4375,0,99,96,140
2,0,0,0,0,0,0,0,0,-0.0908203,-0.685547,0.774902,68.1875,65.25,-113.188,73,89,99,0,0,0,0,0,0,0,0,-0.0761719,0.289062,1.04639,2.0625,10.375,3.3125,99,96,140
3,-3,-1,-3,5,-15,-5,-3,-4,-0.146973,-0.612793,0.814453,75.125,66.3125,-105.438,75,90,95,-2,-7,-14,-14,-11,0,-3,0,-0.227051,0.324707,0.953125,2.5,13.875,10.25,99,97,141
4,-1,-1,-2,-1,-6,-4,-1,-4,-0.164062,-0.537598,0.833496,77.6875,60.5,-99.25,76,90,93,-2,0,2,7,-24,-8,-11,-3,0.00585938,0.484375,0.996582,-1.3125,2.4375,39.5625,100,96,141
5,-1,-1,-5,-5,-1,-4,-4,-2,-0.19873,-0.401855,0.83252,62.625,52.375,-85.875,78,92,89,1,-1,2,5,2,2,28,6,0.0585938,0.350098,1.06787,-9.5625,-8.6875,44.9375,100,96,142
6,0,-3,3,13,22,1,2,-1,-0.223145,-0.39209,0.828613,52.0625,41.6875,-74.75,79,93,88,-1,2,8,25,4,4,8,1,0.0898438,0.458984,1.08301,9.9375,-57.125,81.8125,101,90,144
7,-2,-2,-2,-9,-3,1,-1,-2,-0.195801,-0.313477,0.872559,43.6875,32.25,-55.625,80,94,86,-1,0,1,-14,-4,-4,-8,1,0.214355,0.501465,1.04102,18.0625,-76.5625,113,101,83,146
8,-1,-2,-5,-7,-12,-11,-2,0,-0.213867,-0.312988,0.878418,28.9375,23.1875,-42.625,81,95,85,-6,-11,-29,-25,-15,-5,-1,-3,0.261719,0.538086,0.961426,15.625,-88.25,130.188,101,78,148
9,0,-1,-3,-7,-13,-2,1,1,-0.160645,-0.258789,0.882812,30,18.1875,-27.6875,82,96,83,3,3,8,22,3,-2,1,2,0.352051,0.481445,0.875488,-5.6875,-113.188,137.938,100,69,150
10,-2,-6,-4,1,-3,-2,-1,-2,-0.165039,-0.260742,0.935547,23.0625,12.875,-16.0625,82,96,83,2,3,5,9,6,-1,-2,0,0.394531,0.420898,0.836914,-17.5625,-129,132.25,99,63,152
