Counter,EMG0L,EMG1L,EMG2L,EMG3L,EMG4L,EMG5L,EMG6L,EMG7L,AXL,AYL,AZL,GXL,GYL,GZL,ORL,OPL,OYL,EMG0R,EMG1R,EMG2R,EMG3R,EMG4R,EMG5R,EMG6R,EMG7R,AXR,AYR,AZR,GXR,GYR,GZR,ORR,OPR,OYR
1,0,0,0,0,0,0,0,0,-0.119629,-0.836914,0.608887,-0.75,3.0625,0.125,62,96,125,0,0,0,0,0,0,0,0,-0.188477,0.32959,0.9375,0.0625,-0.0625,0.0625,99,100,140
2,0,0,0,0,0,0,0,0,-0.109375,-0.844238,0.624023,-3.1875,5.25,0.25,62,96,125,0,0,0,0,0,0,0,0,-0.191895,0.34082,0.938477,0.0625,0,0.0625,99,100,140
3,0,2,6,14,-4,-5,-2,-1,-0.15332,-0.883301,0.641602,-6.3125,14.0625,-2.8125,62,97,124,-1,-2,-2,1,-2,1,0,-1,-0.1875,0.327148,0.934082,-0.5,0.0625,-0.1875,99,100,140
4,-1,-2,-2,2,15,8,-1,-1,0.0380859,-0.861816,0.540527,-9,21.3125,-14.0625,62,96,124,0,2,5,7,15,5,1,0,-0.19043,0.323242,0.957031,-0.5,1.125,1.1875,99,100,140
5,0,-1,-1,1,4,7,3,2,0.0927734,-0.942383,0.544922,-25.75,25.6875,-43.375,60,95,123,-3,-5,-7,-8,12,4,-2,-1,-0.181152,0.332031,0.958496,-1.3125,5.75,3.625,99,100,140
6,0,0,2,-3,1,3,1,-1,0.192871,-1.02197,0.48584,-19.5,34.875,-80.4375,59,91,121,0,-2,2,8,-8,-4,2,1,-0.206055,0.32959,0.955078,-25.125,2.3125,1.6875,99,101,140
7,0,-3,-9,-4,-3,-1,1,-1,0.188477,-0.998535,0.461426,-47.3125,48.1875,-103.375,58,87,118,-4,-4,-3,-7,-13,5,8,-2,-0.0507812,0.368164,0.999512,8,15.375,28.9375,99,100,141
8,0,-1,0,2,15,5,-2,0,0.188477,-1.06445,0.361328,-56.125,62.25,-115.812,57,82,115,-7,-3,-7,-14,-7,-1,-46,-11,-0.0673828,0.46582,1.06299,-7.875,8.4375,52.0625,99,100,142
9,0,4,9,7,3,-1,-5,-1,0.160645,-1.05518,0.304199,-50.6875,66.1875,-117.5,56,79,113,-1,-6,-2,-4,-10,15,20,13,0.0102539,0.416992,1.1167,25.125,2.75,99.625,100,98,144
10,-4,-5,-11,1,4,-1,-12,-4,0.138184,-1.00635,0.290039,-40.9375,62.6875,-107.312,55,74,110,89,36,7,4,4,-9,-29,11,0.0454102,0.445801,1.03711,34.6875,-7.4375,128,101,95,147
11,-3,-2,-1,-3,1,-4,5,0,0.130859,-0.968262,0.254395,-22.4375,52.125,-90.5625,55,71,107,-33,-16,-8,-5,6,-8,-46,-22,0.0395508,0.48291,0.987305,22.9375,-8.125,145.438,102,92,150
12,3,6,15,3,-2,5,5,3,0.147949,-0.920898,0.289551,-5,46.625,-74,55,68,105,17,-3,0,-10,5,19,37,4,0.0410156,0.551758,0.948242,8.3125,-1.5625,146.812,103,88,154
13,-2,-4,-22,-14,-7,-3,-3,-3,0.194824,-0.90625,0.311523,-1.375,45.875,-62.625,56,67,104,3,2,2,13,-4,2,-1,2,0.0703125,0.533691,0.938965,-17.5,-1.75,137.812,102,85,156
14,-3,0,-5,-7,2,3,4,1,0.219238,-0.847656,0.349121,-4.1875,38.6875,-52.625,56,66,102,1,-1,8,19,5,7,1,10,0.0629883,0.416016,0.928711,-36,-3.75,118.562,101,82,160
15,-3,-9,-13,-8,-8,-3,-4,-1,0.258301,-0.782715,0.374512,-8.5625,31.5625,-40.4375,57,65,100,14,-3,2,15,-2,-15,-34,14,0.0449219,0.415039,0.924805,-36,-6.4375,107.312,100,80,162
16,-1,-6,0,10,34,4,1,-2,0.29248,-0.795898,0.40332,-8.5625,23.9375,-29.25,57,64,99,10,2,-13,-40,1,12,-11,-7,0.0708008,0.337402,0.924805,-39.75,-6.5625,86.625,98,79,164
17,-10,-3,2,-4,-3,0,5,2,0.26709,-0.724121,0.508301,3.875,-3.0625,-15.625,57,64,98,-6,-2,2,8,0,-3,-3,9,0.0947266,0.228516,0.92627,-42.0625,-2.875,64.75,97,78,166
18,7,-1,2,0,10,7,19,9,0.413574,-0.905273,0.411133,-8.6875,-6.375,1.75,57,64,98,-40,2,1,-19,-1,-10,4,-12,0.137207,0.18457,0.919434,-40.5625,4.75,52.9375,96,78,167
19,5,2,-1,0,-1,1,-8,-3,0.456543,-0.724609,0.405273,20.25,0,2.875,58,64,98,-9,-12,-7,-15,-4,-1,-38,-10,0.146973,0.143555,0.912109,-35.1875,18,41.875,95,78,168
20,-2,-1,8,7,-12,-8,-6,-1,0.462402,-0.84375,0.393066,-8.9375,2.125,0.3125,58,64,98,-23,-9,5,29,4,-2,-3,-3,0.0810547,0.152832,0.853027,-37.8125,22.0625,22.625,94,79,169
21,-1,0,4,4,8,2,-2,-2,0.422363,-0.790527,0.417969,1.8125,-9.375,-1.625,58,64,98,82,4,-17,-81,-1,32,18,51,0.0234375,0.119141,0.848145,-34.3125,19.625,7.125,92,81,170
22,-1,-4,7,10,7,-1,-6,-1,0.404297,-0.905273,0.427246,1.875,-34.375,-8.875,57,63,99,-14,-6,6,27,4,-16,31,-19,-0.109375,0.113281,0.927734,-20,5.0625,4.5,92,82,170
23,-6,-2,5,4,-1,1,12,2,0.438965,-0.841309,0.367188,-7.1875,-29.3125,14,57,63,100,10,5,10,41,5,18,-14,-1,0.154785,0.0688477,0.897949,-8.9375,0.8125,3.375,92,82,170
24,1,-3,1,4,15,3,6,1,0.531738,-0.79541,0.312988,-3.6875,-20.0625,4.125,57,62,101,56,15,-2,-2,-3,-20,-4,2,0.149414,0.0410156,0.899414,-3.625,7.3125,0.125,91,82,170
25,-3,-7,-27,-5,-6,-3,-3,-2,0.589355,-0.799316,0.318359,18.25,0.375,14.5625,57,62,101,-40,-3,-6,1,-3,6,-1,-13,0.0727539,0.0322266,0.842285,-2.9375,5.625,-8.1875,91,82,170
26,-3,-2,11,6,5,1,6,2,0.576172,-0.789062,0.334473,-5.4375,10.4375,14.3125,57,63,101,-23,-8,0,6,-2,-2,27,5,-0.0708008,0.0375977,0.765625,27.6875,11.875,-23.4375,92,83,170
27,-2,-2,-4,9,-17,-5,1,0,0.520996,-0.859863,0.367188,-6.625,13.3125,10.0625,57,63,101,50,-5,9,29,3,-21,2,33,-0.0761719,0.133789,0.654785,59.3125,86.625,-36,93,87,169
28,-1,0,-2,-1,-3,0,3,1,0.45752,-0.817871,0.394531,-2.9375,10,-2.6875,57,63,101,69,46,19,-7,-2,-3,-21,6,-0.0981445,0.115723,0.769043,35.375,97.1875,-39.8125,94,91,169
29,-1,2,4,-5,-10,-10,-5,-5,0.38623,-0.842285,0.416992,2.6875,1.6875,-5.0625,57,63,101,-86,-7,8,16,-8,9,-11,-80,-0.224609,0.217773,1.02686,61.4375,143.125,-69,97,101,168
30,0,-1,-1,-3,-3,-3,0,-1,0.355957,-0.813965,0.446777,8.0625,-1,1.25,57,64,100,-2,-4,-25,-18,-15,39,59,29,-0.288086,0.301758,1.2666,65.3125,91.875,-62.5,98,106,167
31,0,0,0,1,-1,-1,-8,0,0.229492,-0.808594,0.424805,13.8125,1.4375,17.375,58,65,101,-66,-16,-19,-32,-25,-1,51,-1,-0.257324,0.51123,1.37207,46.3125,3.1875,-14,100,107,166
32,-2,-1,0,-3,0,1,2,1,0.136719,-0.80957,0.417969,34.75,-1.8125,34.8125,58,67,101,-63,-23,-12,-10,-1,0,26,-1,-0.179199,0.322754,1.24316,16.4375,-33.75,2.0625,100,105,166
33,0,1,-1,-4,1,0,1,-1,0.123535,-0.766113,0.416504,63.125,-8.5,70.8125,60,71,102,-42,-15,-24,-47,-19,6,-42,-27,-0.206543,0.270508,1.09375,-13.3125,-30.9375,-1.75,100,104,166
34,-1,-1,1,4,3,1,-3,-3,0.107422,-0.830078,0.454102,61.3125,-15.375,89.875,61,74,104,5,7,7,-2,7,-16,0,2,-0.239258,0.325195,0.888184,-13.125,-19.375,-2.5625,99,102,165
35,-3,-3,-4,-7,-5,-5,-2,-1,0.193848,-0.943359,0.508789,115.875,-17.625,117.875,63,79,106,9,7,-3,-12,-1,0,2,21,-0.236328,0.309082,0.851074,-11.5,-24.25,-6.4375,99,102,165
36,-2,1,-10,-22,-50,-16,-6,-1,0.17627,-0.733887,0.611816,65.75,-7.25,136.875,65,85,109,11,11,1,0,4,4,0,7,-0.287598,0.36084,0.816406,10.4375,-49.875,-9.6875,99,100,165
37,-1,-8,-1,-13,0,0,0,0,0.106445,-0.833496,0.662109,22.0625,-14.625,146.312,66,89,111,-6,-3,-1,2,-39,-19,-2,-4,-0.278809,0.371094,0.798828,5.75,-60.5,-14.8125,99,98,164
38,0,-1,-5,-1,3,1,0,-2,0.0869141,-0.890625,0.693848,16.125,-37.125,118.625,66,93,114,-1,-2,-2,2,25,23,0,1,-0.202148,0.361328,0.73877,-12.5625,-72.3125,-36.625,99,96,163
39,-1,-1,-6,4,0,-2,-2,-1,0.078125,-0.916016,0.682617,-15.5,-42.375,98.375,66,95,116,2,4,-1,-1,-28,-9,1,1,-0.127441,0.308105,0.780273,-41.25,-65.0625,-59,98,94,161
40,0,-2,0,4,2,0,-2,-1,0.0849609,-0.873535,0.662109,-9.0625,-45.375,72.6875,66,96,119,0,3,-1,-3,-3,-3,0,-1,-0.0927734,0.267578,0.828125,-50,-50.125,-79.4375,97,93,159
41,-1,-1,-1,15,7,6,1,0,0.0615234,-0.782227,0.627441,-9.1875,-37,58.4375,66,96,121,1,2,-4,-5,-18,-4,0,0,-0.0410156,0.134766,0.986328,-41.4375,-18.9375,-105.312,96,92,156
42,-2,0,3,-5,-3,-4,-4,-2,0.0307617,-0.816406,0.608887,-21.375,-19.6875,34.5625,65,96,123,-3,-3,-3,-9,-27,-7,-4,-4,-0.00732422,0.327637,0.991211,7,-1.125,-118.375,95,94,153
43,-1,-7,0,9,-1,1,-2,-2,0.00537109,-0.78418,0.572754,-13,-4.6875,25.9375,65,96,123,-3,-2,-2,-10,-18,-5,-2,-2,-0.0400391,0.244141,1.04541,12.8125,17.9375,-112.938,95,96,150
44,-1,-3,-1,-11,4,5,1,-1,-0.0556641,-0.781738,0.57666,-16.375,3,25.5625,64,97,124,0,1,-3,-10,-5,-11,-2,-3,-0.0498047,0.31543,1.04395,10.25,15.625,-99.125,95,97,148
45,-2,-3,-3,0,3,1,1,0,-0.0913086,-0.894531,0.649902,-14.625,4.9375,19.75,64,98,124,-1,0,4,7,12,24,0,-1,0.0327148,0.236816,1.06787,9.5625,10.4375,-89.6875,95,98,146
46,-1,2,-2,-5,-2,-1,-3,-2,-0.065918,-0.773438,0.781738,-21.625,-18.5625,-10.3125,64,97,124,0,1,-2,-17,-37,1,-1,-1,-0.0117188,0.283203,0.980469,33.1875,8.5,-66.625,96,98,144
47,-1,-1,-2,1,-8,-3,0,-1,-0.106934,-0.793457,0.728516,-44.1875,-8.75,-7.9375,63,96,124,-2,-1,-3,-5,-18,-36,-6,0,-0.0175781,0.287109,0.984863,19.125,5.5,-52.5625,97,99,142
48,0,-1,0,1,6,4,2,0,-0.143066,-0.84668,0.61084,4.9375,1.5,-7.3125,63,96,124,1,1,-2,-3,5,31,5,1,-0.0634766,0.258301,0.979492,19.4375,14.8125,-40.6875,97,99,141
49,0,-1,0,0,-8,-3,-2,-1,-0.111328,-0.842285,0.547363,-10.6875,2.875,-5.3125,63,96,124,-13,-13,-6,-6,-1,-12,-2,-4,-0.147949,0.330078,1.04395,-15.125,15.0625,-17.5625,97,100,141
50,-1,-3,-1,-2,-5,-1,-4,-1,-0.170898,-0.878906,0.538086,-13.0625,-6.9375,-0.5625,62,96,124,-1,1,0,0,-7,2,0,1,-0.168457,0.194824,1.05615,13.3125,-2.25,2.8125,97,100,140
