Counter,EMG0L,EMG1L,EMG2L,EMG3L,EMG4L,EMG5L,EMG6L,EMG7L,AXL,AYL,AZL,GXL,GYL,GZL,ORL,OPL,OYL,EMG0R,EMG1R,EMG2R,EMG3R,EMG4R,EMG5R,EMG6R,EMG7R,AXR,AYR,AZR,GXR,GYR,GZR,ORR,OPR,OYR
1,0,0,0,0,0,0,0,0,0.206543,-0.882324,0.326172,-34.9375,71.5625,-93.6875,56,68,106,0,0,0,0,0,0,0,0,-0.18457,0.307617,0.969727,-0.3125,0.375,0.3125,98,100,154
2,0,0,0,0,0,0,0,0,0.1875,-0.878906,0.345215,-27.5625,65.4375,-86.4375,56,67,105,0,0,0,0,0,0,0,0,-0.186523,0.317871,1.03125,-19,4.375,7.0625,98,100,154
3,-3,0,2,1,13,3,0,-1,0.186035,-0.836914,0.375,-23,37.3125,-58.1875,56,65,102,0,2,5,9,19,-26,2,0,-0.0874023,0.262207,0.960938,2,10.5625,16.5,98,100,154
4,-3,-1,4,-1,-9,0,-1,0,0.219238,-0.79834,0.368164,-23.6875,30.75,-45.9375,56,64,101,-2,0,-3,-16,-2,1,-2,-2,-0.0942383,0.436035,1.02295,-3.0625,-0.9375,37.25,98,100,155
5,-2,-5,1,3,1,3,10,2,0.317383,-0.811035,0.309082,-29.875,26.8125,-15.6875,56,64,100,-1,-1,1,-3,0,-15,-2,0,-0.0195312,0.497559,1.0874,-13.375,-18.9375,65.3125,98,98,156
6,0,1,6,17,16,6,5,1,0.268555,-0.800293,0.383301,-10.25,-0.125,-6.0625,56,64,99,-2,-9,-9,-14,-3,6,0,-2,-0.0126953,0.424805,1.06299,-28.5625,-23.5625,82.625,98,97,157
7,-1,1,-5,-6,2,-2,-4,-4,0.494629,-0.851562,0.308105,-31.875,2.0625,-2.3125,55,64,99,0,5,4,-2,6,3,1,-2,0.130371,0.394043,1.06787,-26.9375,-42.9375,139.812,98,90,162
8,-1,1,-6,7,32,6,-8,-5,0.462402,-0.82373,0.365234,7.9375,5.625,0.25,55,64,99,2,-3,-5,-3,-11,-2,0,0,0.179199,0.314453,1.05225,-39.5,-43,153.562,97,86,165
9,-4,-3,-8,7,9,-4,-17,-8,0.475098,-0.817871,0.367188,2.4375,-1,-0.3125,56,64,99,-4,-3,-4,-15,-29,-16,-3,-2,0.195801,0.331055,0.991211,-38.875,-37.625,164.562,95,81,169
10,2,2,1,12,29,13,7,4,0.471191,-0.827637,0.341309,9.5625,1.5,2.1875,56,64,99,13,-1,3,-4,-8,-21,-4,0,0.166992,0.314941,0.983887,-49.375,-35.5625,162.5,95,80,171
11,0,0,9,15,17,4,5,-1,0.42627,-0.858398,0.352051,-3.5,0.8125,0.4375,56,64,99,-3,-2,-2,4,-1,1,-3,-2,0.144531,0.125977,0.972168,-52.6875,-21.375,144.875,91,77,177
12,-1,-1,2,5,1,-1,2,-2,0.447754,-0.847656,0.335938,0.75,2.875,-0.5625,56,64,99,-13,-3,-4,-5,5,4,0,-5,0.112793,0.0654297,0.969727,-48.4375,-9.6875,125.25,90,76,179
13,-1,0,0,1,15,4,-8,0,0.441406,-0.85791,0.364258,2.3125,4,1.3125,56,64,99,-1,4,5,-38,1,-5,-5,2,0.0234375,-0.0449219,0.931641,-44.4375,2.9375,85.4375,88,77,2
14,1,-1,1,3,-2,-3,-6,-2,0.413086,-0.835938,0.370117,0.75,0.5625,3.9375,56,64,99,-3,-9,-3,21,-1,-7,-6,-1,0.00195312,-0.0600586,0.944336,-49.1875,16,68.6875,86,78,4
15,0,0,-18,-34,-4,-4,-8,-4,0.381348,-0.861328,0.358398,7.0625,-2.5625,3,56,65,99,5,-6,-8,-11,-2,-18,2,-1,-0.0527344,-0.129883,0.970215,-34.9375,13.75,37.8125,85,80,5
16,0,-5,-5,11,3,3,6,0,0.377441,-0.862793,0.352051,5.9375,-6.8125,0.6875,56,65,99,-7,1,-11,-3,1,-3,-5,0,-0.00732422,-0.224121,0.978516,-34.5625,5.875,25.6875,84,81,6
17,-2,-4,4,4,-1,-3,-2,-2,0.344238,-0.884766,0.375977,1.125,-16.875,-1.1875,56,65,99,0,3,15,21,11,7,7,-2,-0.0209961,-0.176758,0.941895,-2.0625,5.5,7.125,84,82,6
18,2,7,47,29,11,5,6,1,0.355469,-0.804688,0.371094,2.5625,-19.8125,0.375,56,65,100,8,14,6,-5,-8,3,-5,3,0.110352,-0.15332,0.916992,-24.1875,5.75,2.8125,83,83,6
19,-2,-5,-25,-9,-1,-3,-3,-3,0.382324,-0.877441,0.318848,-4.4375,-26.5625,0.25,56,64,101,31,13,7,6,-13,-25,-1,13,0.0761719,-0.25293,0.941895,-14.8125,5.625,-4.375,82,83,6
20,1,0,7,1,-2,-1,0,2,0.498535,-0.856445,0.296387,-11.1875,-24.6875,-3.5625,55,64,101,-1,5,9,15,7,-1,1,-4,0.145508,-0.271484,0.950684,-6.125,6.75,-6.6875,82,83,6
21,-2,-2,-5,0,-9,-3,-4,-2,0.530762,-0.840332,0.328125,11.3125,-20.6875,2.5,55,63,102,-11,-8,-1,28,5,-4,-3,-6,0.125488,-0.293945,0.972656,-2.6875,5.5625,-6,82,84,6
22,0,1,6,-4,-6,-3,6,0,0.562988,-0.764648,0.327148,2.875,-17.125,11.6875,55,63,102,28,14,1,-6,-4,-11,0,4,0.106934,-0.291016,0.961914,0,4.875,-3.9375,82,84,6
23,0,1,-2,6,3,-4,3,0,0.57373,-0.836426,0.323242,-2.125,-13.25,13.875,55,63,103,-8,-5,-1,-7,-2,4,2,0,0.123535,-0.313477,0.956543,-4.75,1.9375,-9.9375,82,84,5
24,-2,-2,4,0,-10,-5,-10,-4,0.541016,-0.804688,0.302734,4.25,-4.3125,8.6875,55,63,103,-5,-5,-6,-4,-1,-17,-9,-1,0.147461,-0.352539,0.98584,-5.625,6.8125,-14.125,82,84,5
