Counter,EMG0L,EMG1L,EMG2L,EMG3L,EMG4L,EMG5L,EMG6L,EMG7L,AXL,AYL,AZL,GXL,GYL,GZL,ORL,OPL,OYL,EMG0R,EMG1R,EMG2R,EMG3R,EMG4R,EMG5R,EMG6R,EMG7R,AXR,AYR,AZR,GXR,GYR,GZR,ORR,OPR,OYR
1,0,0,0,0,0,0,0,0,-0.161621,-0.246582,0.99707,15.9375,38.5625,-33.3125,83,96,96,0,0,0,0,0,0,0,0,-0.0737305,0.0854492,1.03955,-0.375,11.5625,-1,92,94,99
2,0,0,0,0,0,0,0,0,-0.181641,-0.359863,0.883301,43.9375,12.1875,-27.25,83,97,95,0,0,0,0,0,0,0,0,-0.0839844,0.0473633,1.08105,-11.6875,17.0625,-6.375,92,94,99
3,2,2,4,-1,-4,-17,-8,-7,-0.22168,-0.260742,0.911133,19.5625,-25.375,-22.0625,84,97,95,-3,-15,13,9,-9,-10,-9,-3,-0.307129,0.140625,1.05127,39.75,26.375,17.3125,92,97,99
4,-2,-10,-17,-8,-4,4,8,-9,-0.000976562,-0.194824,0.987305,-28.25,-54.5,-25.3125,84,93,94,0,-7,-1,-15,-4,-5,7,0,-0.520508,0.398438,0.921875,23.3125,-47.4375,34.375,93,97,100
5,1,2,-5,-7,-5,-1,10,4,0.0234375,-0.245605,0.986816,-42.4375,-53.1875,-16.125,83,91,94,0,11,-5,6,2,3,-8,-4,-0.407715,0.335449,0.98291,31.3125,-73.3125,70.0625,94,96,100
6,-9,-11,-16,-5,-3,9,5,-1,0.0395508,-0.20166,0.994141,-30.5625,-46.625,0.5625,82,88,94,7,54,26,23,-2,8,1,0,0.159668,0.263184,1.02686,92.5,-150,109.875,97,84,103
7,-4,-6,-3,-1,-2,6,2,-5,0.0400391,-0.311035,0.951172,-41,-33.0625,-0.6875,81,86,94,0,-13,-34,-24,10,-8,-2,1,0.481934,0.326172,0.949707,35.9375,-136,134.062,99,74,106
8,-2,-5,-4,-4,-1,6,10,-2,0.034668,-0.360352,0.937988,-6.3125,-26.25,-7.1875,80,85,95,6,18,42,46,5,0,-1,-4,0.509766,0.191406,0.95459,-2.9375,-129.562,131.812,98,67,107
9,1,-4,-18,-3,-6,-3,-5,1,0.0883789,-0.318359,0.922363,-9.0625,-22.3125,-8.5,80,84,94,3,8,6,27,2,-9,1,1,0.61377,0.102051,0.82666,-4.625,-123.062,128.062,97,58,111
10,2,6,8,2,2,15,5,4,0.102539,-0.319336,0.924316,-12,-17.75,-4.4375,80,83,94,8,3,20,33,18,-5,-6,-4,0.632812,0.0537109,0.718262,-8.1875,-116.375,112.688,95,52,113
11,0,-4,-3,2,4,-13,0,15,0.141113,-0.29248,0.933594,-0.3125,-9.125,-3.75,80,82,94,-12,-9,-47,-23,14,1,-2,-2,0.625977,0.0483398,0.628906,-10.5625,-85.25,93.875,93,45,116
