Counter,EMG0L,EMG1L,EMG2L,EMG3L,EMG4L,EMG5L,EMG6L,EMG7L,AXL,AYL,AZL,GXL,GYL,GZL,ORL,OPL,OYL,EMG0R,EMG1R,EMG2R,EMG3R,EMG4R,EMG5R,EMG6R,EMG7R,AXR,AYR,AZR,GXR,GYR,GZR,ORR,OPR,OYR
1,0,0,0,0,0,0,0,0,-0.097168,-0.0898438,1.06738,-25.375,-14.5625,-9.0625,89,96,62,0,0,0,0,0,0,0,0,0.941895,0.14502,0.175781,-2.0625,14.9375,-2.9375,110,14,82
2,0,0,0,0,0,0,0,0,-0.100098,-0.101074,1.07617,-21.375,-1.0625,-2.0625,89,96,62,-10,0,-2,0,-1,3,-3,-2,0.950684,0.153809,0.165527,-2.875,13.6875,-4.0625,109,15,82
3,-1,-11,28,36,6,3,-1,3,-0.0981445,-0.0664062,1.02539,4.875,-25.0625,-5.4375,89,95,62,-3,2,2,-2,2,24,5,-1,0.944336,0.176758,0.19873,-0.5625,13.3125,-2.9375,109,15,83
4,8,3,2,31,12,10,3,-7,-0.128418,-0.0200195,0.990723,10.6875,-1.3125,-1.1875,89,95,62,2,-5,-1,0,-3,-33,1,3,0.953125,0.185547,0.222168,-4.5,14.4375,-0.875,108,16,83
5,14,-23,-12,-17,-1,-4,-2,11,-0.15332,-0.0463867,0.98291,2.125,-10.4375,4.0625,89,95,62,-3,-5,-1,-4,-4,-10,-18,-15,0.986328,0.161621,0.262695,-13.75,58.5,18.125,104,18,87
6,-7,8,-1,5,11,7,-3,-6,-0.134277,-0.0185547,0.980469,3.5625,-2.875,7.4375,89,95,62,0,2,1,-1,-5,-5,4,5,0.973145,0.202637,0.259277,-31.125,126.938,37.25,98,22,93
7,10,13,-9,3,-2,-3,-5,-14,-0.0981445,-0.0507812,0.998535,0.5,2.375,8.125,89,95,62,-1,-1,-1,-1,-5,-6,-4,4,0.941895,0.168945,0.302734,-42.875,169.375,56.625,94,28,97
8,-12,6,4,22,6,5,13,-25,-0.0986328,-0.0380859,1.02246,-0.3125,-0.125,7.25,89,95,62,0,-1,1,-6,1,4,2,-8,0.82666,0.0375977,0.45459,-63.5625,209.188,70.8125,89,40,101
9,-3,5,-9,-45,-11,1,-6,1,-0.0917969,-0.0117188,1.0127,3.4375,2,7.3125,89,95,63,3,3,5,5,-4,19,0,-1,0.729004,-0.0908203,0.574219,-53.5,206.625,74.5625,86,48,103
10,10,1,16,-33,-6,1,-8,5,-0.0864258,-0.0317383,1.00488,0,5.0625,9.75,89,95,63,-2,0,-1,0,9,-7,3,-4,0.549316,-0.103027,0.723633,-52.625,185.688,71.25,85,56,104
11,-6,6,4,18,3,2,29,3,-0.0854492,-0.027832,1.00928,-0.4375,1.5,9,89,95,63,1,-3,-4,-2,5,10,-4,-5,0.277344,-0.256348,0.905273,-51.125,135.062,68.5,82,66,105
12,-5,2,-12,-20,-25,-14,-15,-3,-0.0292969,-0.0512695,1.04395,-1.0625,-6,2.0625,89,95,63,-24,-4,1,1,3,-1,6,-2,0.0878906,-0.245117,1.0083,-43.75,85.4375,52.375,81,73,106
13,10,32,5,18,11,3,-23,11,-0.0268555,-0.0341797,1.04492,2.125,-9.375,-0.75,89,94,63,-2,-3,2,-1,-6,7,3,-2,0.16748,-0.382812,1.021,-42.9375,55.6875,40.875,80,76,106
14,-12,-1,3,15,1,2,3,-13,-0.059082,0.00195312,0.995605,5.875,-1.6875,-4,89,94,63,2,17,1,2,0,-2,7,7,0.146973,-0.352051,0.945312,-18.375,33.75,34,79,79,107
15,-12,13,-17,-14,-6,-6,1,1,-0.0913086,-0.00195312,0.980469,3.625,2.625,-3.3125,89,94,63,4,-6,-1,3,3,-2,-6,-4,0.145508,-0.399902,0.970215,-27.6875,34,35.75,79,81,107
16,15,15,-13,10,4,3,4,1,-0.189453,0.00195312,0.977539,9.75,-5.125,1.625,89,94,63,-3,-12,-2,-2,-1,12,-15,-6,-0.0141602,-0.479004,0.972168,-37.4375,26.875,20,78,84,108
17,6,-20,0,-5,4,-1,-2,-1,-0.292969,0.0541992,0.938965,17.4375,-28.0625,9.25,90,94,63,-3,-2,2,-2,-6,-4,-10,-1,0.0698242,-0.369629,0.880859,24.5625,10.6875,-6.875,77,84,108
18,2,-9,-13,-9,4,0,-1,0,-0.249512,0.127441,0.952637,0.9375,-34.25,34.8125,90,93,64,-3,-6,-11,-15,3,-1,-6,-1,0.0283203,-0.419922,0.89502,-13.625,1,-10.4375,77,85,107
