Counter,EMG0L,EMG1L,EMG2L,EMG3L,EMG4L,EMG5L,EMG6L,EMG7L,AXL,AYL,AZL,GXL,GYL,GZL,ORL,OPL,OYL,EMG0R,EMG1R,EMG2R,EMG3R,EMG4R,EMG5R,EMG6R,EMG7R,AXR,AYR,AZR,GXR,GYR,GZR,ORR,OPR,OYR
1,0,0,0,0,0,0,0,0,-0.117188,-0.352539,0.943848,0.375,-0.6875,-0.125,79,96,87,0,0,0,0,0,0,0,0,-0.161621,0.125488,1.02051,11.25,6.0625,0.3125,93,98,72
2,0,0,0,0,0,0,0,0,-0.107422,-0.340332,0.948242,1.1875,-0.5,-0.3125,79,96,87,0,0,0,0,0,0,0,0,-0.160645,0.0742188,1.05273,19.3125,22.0625,5.375,93,98,72
3,0,-2,-2,-1,-2,-1,-2,12,-0.129883,-0.361328,0.949219,-3.1875,-0.0625,-1.1875,79,96,87,9,12,4,-5,4,7,0,2,-0.230469,0.196289,1.01416,48.125,23.5625,8.4375,94,100,72
4,-1,0,1,4,0,-2,0,-7,-0.125,-0.377441,0.948242,-3.5625,0.3125,-1.5625,79,96,87,-9,-8,-11,-7,-13,-5,-2,-13,-0.341797,0.278809,1.01123,32.375,-6.5625,13,95,101,73
5,3,-2,-9,-7,-1,-2,0,4,-0.12207,-0.369141,0.942383,-0.4375,0.3125,-0.6875,79,96,87,4,15,48,4,2,-1,0,1,-0.223633,0.307129,1.12402,30.3125,-73,78.0625,97,97,74
6,-3,-3,-1,-6,-2,0,-1,2,-0.121582,-0.341797,0.949707,-0.8125,0.6875,-0.625,79,96,87,-2,-3,-23,13,15,13,4,3,-0.133789,0.395508,1.06445,67.375,-118.562,111.562,98,92,75
7,1,-2,-13,-8,-3,0,1,15,-0.123047,-0.375977,0.945312,-3.8125,0,-1.125,79,96,87,-6,-22,6,-19,-9,0,0,7,0.162598,0.379395,0.938477,57.3125,-139.875,150.938,100,82,78
8,1,-2,-7,-6,-1,-1,0,19,-0.115234,-0.37793,0.945312,-1.6875,0,-1.1875,79,96,87,2,8,22,16,-17,5,-1,-8,0.494141,0.342773,0.928711,19.1875,-128.75,175.188,100,70,81
9,0,-2,6,0,-2,-1,-1,9,-0.116699,-0.369141,0.947266,-1.8125,-0.5,-1.25,79,96,87,5,7,-4,14,17,-6,-2,5,0.599121,0.25293,0.913574,-0.4375,-117.062,170.125,99,63,84
10,-2,-2,15,4,-1,-1,-2,-15,-0.115723,-0.378418,0.946289,-0.8125,-0.6875,-1.0625,79,96,87,5,3,4,28,25,21,2,-3,0.572266,0.0859375,0.791504,-11.25,-93.375,158,96,54,88
11,-2,-3,-7,-3,-2,-1,-2,1,-0.114746,-0.381348,0.949219,-1.0625,-0.4375,-0.75,79,96,87,17,27,22,15,1,-12,-13,-1,0.58252,0.0400391,0.730469,-15.125,-65,123.75,94,51,91
12,-1,0,6,6,-2,-1,-3,-6,-0.119629,-0.369141,0.945312,-1.125,-0.125,-0.1875,79,96,87,-4,-9,-17,-5,-7,-1,17,15,0.538086,-0.0180664,0.674316,-4.5625,-26.375,75.1875,92,48,95
13,0,-2,-10,-4,-1,-3,-1,-6,-0.116699,-0.380859,0.946289,-1.875,-0.1875,-0.5,79,96,87,24,-5,-15,-10,2,39,-15,14,0.582031,0.00488281,0.683594,-12.5,-9.4375,44.125,91,47,96
14,2,3,31,5,2,2,1,-6,-0.116699,-0.373047,0.948242,0.625,-0.375,-0.375,79,96,87,6,-4,5,-7,37,-33,-78,-31,0.616699,-0.00439453,0.658691,4.5,13.25,31.5625,89,48,98
15,-3,-3,-7,2,-1,-2,0,5,-0.114746,-0.37793,0.946289,-2.1875,0.0625,-0.75,79,96,87,74,25,3,42,34,63,98,66,0.558594,-0.0532227,0.704102,-9.625,14.25,29.375,89,48,99
