Counter,EMG0L,EMG1L,EMG2L,EMG3L,EMG4L,EMG5L,EMG6L,EMG7L,AXL,AYL,AZL,GXL,GYL,GZL,ORL,OPL,OYL,EMG0R,EMG1R,EMG2R,EMG3R,EMG4R,EMG5R,EMG6R,EMG7R,AXR,AYR,AZR,GXR,GYR,GZR,ORR,OPR,OYR
1,0,0,0,0,0,0,0,0,0.015625,0.0605469,1.00195,-2.5625,-0.5625,-0.25,91,89,87,0,0,0,0,0,0,0,0,0.0791016,0.178223,1.05078,12.4375,14.375,2.75,95,86,49
2,0,0,0,0,0,0,0,0,-0.0161133,0.046875,0.996582,-2.375,-1.875,0.125,91,89,87,0,0,0,0,0,0,0,0,0.0771484,0.210938,0.995117,13.3125,7.9375,6.375,96,86,49
3,-1,16,-4,0,-1,0,-2,0,-0.00683594,0.0541992,1.01953,-1.5625,-2.4375,0.8125,91,89,87,1,0,-5,-12,-6,-5,-1,0,0.0952148,0.317383,1.11328,-3.4375,-9.375,12.9375,96,85,49
4,0,-17,41,3,-1,-4,0,-3,0.00732422,0.0380859,1.02148,-2.5625,-1.9375,0.625,91,89,87,-31,-10,1,-1,-8,3,-1,-28,0.0825195,0.241699,1.13672,-30.8125,-23.0625,32.4375,95,84,49
5,-5,-33,2,-1,0,-4,-2,-7,0.0117188,0.046875,1.02051,-2.5,-1.75,1.375,91,89,87,-3,3,9,6,7,-2,-3,-3,0.0854492,0.241699,1.16016,-31.5625,-26.5,46,95,84,50
6,-12,6,4,-2,-3,1,-4,1,0.00732422,0.0449219,1.0249,-1.375,-1,1.1875,91,89,87,-1,-1,1,-2,-2,-9,-1,-6,0.185547,0.175293,1.07373,-25.625,-65.75,119.688,93,78,54
7,4,4,9,-5,-3,-8,-2,-3,0.0141602,0.0522461,1.01416,-3.25,-0.6875,0.5,91,89,87,9,0,-2,10,7,3,-1,11,0.263184,0.165039,0.986328,1.6875,-77.8125,145.125,92,74,57
8,-5,-21,-14,0,-5,-5,6,-2,0.00488281,0.0488281,1.02197,-0.125,-0.375,0,91,89,87,5,10,11,5,-3,-2,-7,-3,0.414551,0.0908203,0.915039,18.25,-89.8125,167.438,91,68,61
9,12,-10,65,18,2,1,-1,4,0.00488281,0.0610352,1.00098,-1.3125,-0.625,-0.75,91,89,87,-13,-18,-22,-37,-36,-22,-9,-7,0.492188,0.0415039,0.868164,33.75,-89.875,172.562,91,64,65
10,-11,9,-5,-4,-3,-4,-3,-1,0.00830078,0.0371094,1.021,-0.5,-1.1875,-1.5625,91,89,87,14,17,16,16,5,-17,-3,5,0.509766,0.034668,0.801758,19.5625,-82.5625,173.25,89,59,71
11,-6,-1,-10,-11,-3,-3,-7,-6,0.00830078,0.0419922,1.0127,-0.625,0.6875,-1.375,91,89,87,9,16,16,28,7,-11,4,6,0.521484,-0.132812,0.813477,20.4375,-85,160.812,87,56,75
12,12,8,24,3,-2,1,2,4,0.00341797,0.0341797,0.997559,-1.625,0.375,-1.5625,91,89,87,13,6,8,5,7,16,-10,2,0.541016,-0.150391,0.741211,-5.9375,-92.5,129.5,84,52,81
13,10,-8,-14,-4,1,1,-1,-7,0.0185547,0.046875,1.01367,0,-1.875,-0.9375,91,89,87,-8,-9,-1,6,5,-21,9,1,0.498047,-0.301758,0.713379,-13.3125,-82.1875,82.0625,82,50,84
14,9,-13,-10,1,-3,-1,7,-2,0.0180664,0.0146484,1.02148,0,-3.0625,0.125,91,89,87,-6,-7,-8,-3,-11,-26,-7,-7,0.480957,-0.395508,0.665039,-19.875,-39.375,31.5625,79,48,86
15,-4,4,20,2,-5,-10,-3,1,0.0107422,0.0263672,1.02832,3.0625,-1.5,1.0625,91,89,87,0,-5,-8,-26,-9,28,-7,-2,0.466309,-0.395996,0.64209,-18.375,16.4375,-6.125,78,49,87
16,5,-5,-6,-9,-2,4,-2,0,0.015625,0.0341797,1.01074,0.25,0.5,1.25,91,89,87,18,13,4,5,-1,0,5,2,0.499023,-0.382812,0.624512,-30.9375,39.125,-26.8125,78,50,86
17,-9,5,-11,-6,-1,-5,8,-2,0.00537109,0.0424805,1.00244,0.5625,-0.3125,1.8125,91,89,87,-14,-13,-11,-14,24,-36,-9,-2,0.530273,-0.296875,0.632812,-19.375,56,-42.75,78,52,84
18,15,-16,32,4,-2,-3,9,-4,0.0200195,0.0537109,1.01953,0.75,-2.375,1.0625,91,89,87,-3,5,2,-2,-21,-5,1,2,0.684082,-0.323242,0.633301,-55.4375,61.4375,-59.4375,78,53,82
19,28,-19,-27,-5,-3,1,-3,-2,0.0117188,0.0410156,1.02588,0,-1.5,0.375,91,88,87,-10,-5,-5,-7,-18,-28,-3,-4,0.512207,-0.551758,0.696777,-32.25,121.25,-76.6875,79,57,78
20,-6,-5,-1,-5,-3,-2,-11,-2,0.00976562,0.0449219,1.01025,0.25,-0.0625,0.1875,91,88,87,-6,-6,-3,-3,-14,-49,10,-1,0.680176,-0.150391,0.765137,-92.0625,132.875,-94.3125,80,62,74
21,10,-2,8,3,-2,-4,6,2,0.0219727,0.0439453,1.02441,1.4375,-0.4375,-0.375,91,88,87,-9,-7,-2,-3,-12,-36,-4,-3,0.53125,-0.401855,0.758789,-106.438,139.625,-90.5,79,64,72
