Counter,EMG0L,EMG1L,EMG2L,EMG3L,EMG4L,EMG5L,EMG6L,EMG7L,AXL,AYL,AZL,GXL,GYL,GZL,ORL,OPL,OYL,EMG0R,EMG1R,EMG2R,EMG3R,EMG4R,EMG5R,EMG6R,EMG7R,AXR,AYR,AZR,GXR,GYR,GZR,ORR,OPR,OYR
1,0,0,0,0,0,0,0,0,-0.250977,0.0258789,1.09961,2.875,8.1875,1.4375,89,100,57,0,0,0,0,0,0,0,0,-0.480469,-0.0332031,1.1665,-12.8125,-79.6875,202.625,86,102,63
2,0,0,0,0,0,0,0,0,-0.217285,0.0620117,1.12256,-13.5625,-3.9375,0.9375,89,100,57,2,-18,-1,28,21,-90,-39,-22,0.358398,0.144531,0.870605,88.4375,-20.1875,170.625,90,98,71
3,7,11,-7,1,8,6,-9,-21,-0.145508,-0.0146484,1.10742,-9,-11.1875,-1.125,88,99,57,16,0,6,19,29,-3,-1,-7,0.40625,-0.537109,1.05566,13.8125,16.3125,96.375,91,97,77
4,-6,-4,37,26,17,7,-1,3,-0.144043,-0.0302734,1.05469,-1.375,-1.125,-3.0625,88,99,57,9,2,2,4,12,4,-1,-27,-0.102051,0.00878906,0.992188,78.0625,50.125,-9.3125,94,99,77
5,11,6,-17,11,9,-4,-14,4,-0.208496,-0.0888672,1.07422,-0.4375,7.5625,-7.25,88,99,57,-7,-1,-3,-17,-3,-29,-13,-3,-0.161621,0.201172,1.05225,21.0625,9.0625,-3.4375,94,100,77
6,-3,2,-8,1,-9,-10,13,-5,-0.358887,-0.0629883,1.22559,12.625,-10.3125,-16.9375,88,99,57,8,8,4,4,1,-2,0,6,-0.202637,0.179688,1.07373,-2.3125,2.3125,9.75,94,100,78
7,47,-46,12,2,3,-7,-9,-27,-0.214844,-0.0512695,1.25439,18,-39.125,-33.1875,88,98,56,44,9,14,-4,-32,-8,-5,-2,-0.252441,0.270996,1.23682,-7.5625,-6.9375,7.5,94,100,78
8,-2,58,-6,-23,-28,-15,15,18,0.134277,0.0263672,1.19824,56.25,-98.0625,-38.1875,90,93,55,-14,14,30,-4,-13,-6,-6,-11,-0.22998,0.266113,1.26318,-15.9375,-26.625,11.3125,94,99,78
9,23,24,-11,-7,7,9,19,19,0.324219,0.170898,1.05469,85.375,-158,-31.6875,92,85,54,-14,-14,-26,26,40,3,5,9,0.0356445,0.108887,1.17285,-74.8125,-101.688,57.4375,92,93,79
10,-14,-31,-32,-12,-3,-1,-21,-6,0.38623,0.26123,0.96875,91.3125,-182.25,-26.375,94,77,53,-5,-7,-14,-34,16,-32,-19,-1,0.248047,-0.19043,0.92334,-111.812,-139.25,57.6875,88,82,82
