Counter,EMG0L,EMG1L,EMG2L,EMG3L,EMG4L,EMG5L,EMG6L,EMG7L,AXL,AYL,AZL,GXL,GYL,GZL,ORL,OPL,OYL,EMG0R,EMG1R,EMG2R,EMG3R,EMG4R,EMG5R,EMG6R,EMG7R,AXR,AYR,AZR,GXR,GYR,GZR,ORR,OPR,OYR
1,0,0,0,0,0,0,0,0,-0.361328,-0.316895,1.12451,-52.8125,-119.938,-64.1875,81,94,92,0,0,0,0,0,0,0,0,-0.239746,-0.0146484,1.04688,2,16.625,15.125,92,101,67
2,0,0,0,0,0,0,0,0,-0.0668945,-0.477539,1.22168,-50.3125,-156.5,-77.3125,80,88,92,0,0,0,0,0,0,0,0,-0.278809,-0.0390625,0.999023,12.5625,17.625,15.9375,92,102,67
3,36,6,-11,-26,10,17,12,4,0.455566,-0.583984,1.11914,-2.1875,-177.125,-83.3125,79,76,91,-4,-11,-3,-4,-16,-3,-5,1,-0.461426,-0.0566406,0.841797,32.9375,-18.4375,16.125,92,102,68
4,-1,-2,-6,-6,-21,-4,39,-4,0.686035,-0.419922,0.938965,69.75,-186,-114.938,81,64,90,3,11,4,-8,-6,-8,-4,-6,-0.40332,-0.0112305,0.961914,25.4375,-60.4375,37.625,93,100,69
5,-12,-6,-1,6,2,18,22,2,0.806641,-0.295898,0.817871,90.125,-207.312,-111.938,84,55,88,-9,-7,-1,13,-3,-3,0,-11,-0.410156,0.00292969,1.02148,44.625,-76.75,42.5,93,99,69
6,-13,-6,-17,-73,-66,-35,-55,-30,0.753906,-0.0102539,0.548828,108.25,-194.125,-94,89,42,85,14,16,23,13,4,4,1,-23,-0.155762,0.427246,1.13184,87.9375,-138.062,65.25,97,89,70
7,-14,-7,-2,-1,5,-13,11,-5,0.692383,-0.0419922,0.349609,82.0625,-165.875,-86.375,93,35,82,-7,-10,-6,-2,2,-5,1,-9,0.200195,0.501953,1.11475,48.125,-147.688,80.625,98,83,71
8,-18,-19,-6,12,19,36,-14,6,0.722656,0.116211,0.241699,62.4375,-105.688,-78.1875,100,29,76,-3,-3,3,2,-2,-1,-2,-2,0.587402,0.508301,1.0293,4.875,-166.438,92.625,98,72,72
9,17,16,62,55,112,106,47,1,0.754395,0.0952148,0.23584,12.5625,-70.3125,-76.625,105,27,72,0,15,6,8,4,2,-3,4,0.789551,0.376465,0.919434,-36.0625,-178.25,98,98,64,73
10,-16,-96,-49,79,98,47,4,-2,0.773438,0.335449,0.0751953,12.625,-52.375,-53.0625,111,26,66,-21,-21,-36,-62,-11,-4,4,-14,0.728027,0.236328,0.702148,-63,-189.875,113.812,95,51,75
11,-5,-18,57,0,-111,-128,1,-16,0.852051,0.363281,0.0478516,2.8125,-19.75,3.125,113,25,64,24,19,22,12,7,-5,5,34,0.696777,0.0385742,0.517578,-80.0625,-169.375,124.312,92,44,77
12,-4,2,-35,-31,-22,-14,12,37,0.768066,0.230957,0.235352,11,-23.3125,13.5,113,24,63,22,3,11,24,9,18,18,11,0.825684,-0.0844727,0.370117,-53.0625,-150.688,110.188,85,34,83
13,-1,16,10,-25,-119,-77,-9,3,0.751465,0.27832,0.181641,19.5625,-25.875,21.25,114,23,63,-17,-65,-6,10,5,19,-2,3,0.795898,-0.141602,0.234863,-31.125,-121.875,61.75,79,27,89
14,-13,12,2,0,3,-20,4,19,0.964844,0.38916,0.191406,44.6875,-25.5,109.188,113,18,65,111,53,18,74,5,-108,-11,14,0.831543,-0.175293,0.211914,-15.75,-82.0625,46.25,75,24,93
15,21,85,1,-10,-89,-118,-53,-8,0.992676,-0.0541992,0.333984,-39.4375,5.125,66.3125,105,14,73,-20,62,-14,-65,-11,-8,-10,14,0.820801,-0.216309,0.159668,-1.125,-37.375,49.875,72,24,97
16,-4,-25,-3,-10,48,108,6,9,1.11865,0.000976562,0.231934,-3.875,-23.5,-17.4375,105,13,73,2,-16,-7,-10,45,43,12,10,0.854004,-0.352051,0.146973,18.9375,16.25,16.125,69,24,100
17,-15,23,86,97,66,12,-8,-7,0.970215,0.284668,0.0678711,4.75,-14.125,-98,113,15,65,4,-32,21,103,101,19,26,8,0.738281,-0.300293,0.272461,-0.875,-14.8125,-22,70,24,99
18,-22,2,3,31,42,8,26,6,0.86377,0.38916,0.0302734,-9.3125,-14.6875,-35.625,117,17,60,16,4,4,1,26,-128,4,35,0.832031,-0.368652,0.226562,-33.3125,-46.5625,-33.6875,69,23,99
